fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,channel 3.5G attenuation,channel 7G attenuation,channel 14G attenuation,channel 28G attenuation,Stage 1 Region,stage 1 0.1G attenuation,stage 2 0.1G attenuation,Hard Constraint of neg2 on 0.1G Status,stage 1 3.5G attenuation,stage 2 3.5G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_maxHeight Vout_1 7G,eye_maxWidth Vout_1 7G,eye_maxHeight Vout_2 7G,eye_maxWidth Vout_2 7G,eye_maxWidth Vout_2 14G,eye_maxWidth Vout_1 14G,eye_maxHeight Vout_2 14G,eye_maxHeight Vout_1 14G,eye_maxWidth Vout_2 28G,eye_maxWidth Vout_1 28G,eye_maxHeight Vout_1 28G,eye_maxHeight Vout_2 28G,eye_maxHeight Vout_2 56G,eye_maxWidth Vout_2 56G,eye_maxHeight Vout_1 56G,eye_maxWidth Vout_1 56G
7.16E-06,0.00229,2.96E-09,905.3,4.44E-13,1267,-0.0196,-6.593,-9.105,-13.17,-18.88,0,-50.32,-49.87,0,-55,-41.9,-56.73,-47.18,-59.99,-55.73,-65.26,-66.7,0.0767,1.01E-10,0.000863,9.70E-11,2.11E-11,3.41E-11,0.0001464,0.02825,0,0,0,0,0,0,0,0
2.66E-06,0.001677,1.42E-09,808.1,6.56E-13,852.8,-0.0197,-6.581,-9.074,-13.14,-18.84,0,-28.4,-27.58,0,-32.04,-22.86,-34.55,-25.31,-38.77,-29.91,-44.97,-37.45,0.335,1.28E-10,0.0579,1.20E-10,5.25E-11,5.45E-11,0.06416,0.2875,1.62E-11,1.66E-11,0.1037,0.02766,0.001043,7.90E-13,0,0
4.92E-06,0.0007263,1.53E-10,66.13,8.48E-13,1089,-0.0197,-6.58,-9.078,-13.15,-18.86,1,-20.28,-40.56,0,-14.57,-22.66,-17.09,-25.2,-21.9,-30.75,-29.59,-40.47,0.399,1.05E-10,0.0167,8.37E-11,1.43E-11,3.85E-11,0.02531,0.2879,0,0,0,0,0,0,0,0
9.77E-06,0.001352,2.96E-09,952.5,2.11E-13,615.9,-0.0195,-6.604,-9.111,-13.17,-18.86,0,-37.64,-32.42,0,-48.09,-37.55,-53.27,-47.33,-60.08,-60.18,-67.36,-73.39,0.452,1.33E-10,0.013,1.23E-10,2.05E-11,6.10E-11,0.0005401,0.3576,0,0,0,0,0,0,0,0
2.54E-06,0.001879,2.41E-10,811.9,9.95E-13,320.4,-0.0197,-6.581,-9.073,-13.14,-18.84,0,-29.64,-24.81,0,-35.1,-26.16,-37.59,-28.66,-41.71,-33.27,-47.56,-40.77,0.38,1.31E-10,0.0737,1.33E-10,5.86E-11,5.37E-11,0.05277,0.2447,1.45E-11,9.91E-12,0.03716,0.01082,0.0004346,4.01E-13,0,0
5.11E-06,0.001653,7.21E-10,735.9,9.43E-13,1000,-0.0197,-6.585,-9.09,-13.17,-18.88,0,-29.87,-28.98,0,-33.41,-21.73,-36.44,-25.97,-42.07,-34.74,-50.79,-48.34,0.305,1.12E-10,0.0528,9.39E-11,3.24E-11,4.00E-11,0.04202,0.2158,0,0,0,0,0,0,0,0
4.63E-06,0.001124,2.33E-10,802.9,3.63E-13,1221,-0.0197,-6.584,-9.086,-13.16,-18.88,0,-18.79,-19.63,0,-20.88,-9.996,-23.75,-13.19,-29.17,-21.14,-37.92,-34.48,0.34,1.27E-10,0.106,1.21E-10,3.91E-11,5.29E-11,0.1105,0.3614,0,1.44E-11,0.09557,0,0,0,0,0
5.42E-06,0.0009085,1.43E-09,212.9,2.63E-13,444.9,-0.0197,-6.577,-9.081,-13.16,-18.89,1,-5.63,-11.27,0,-6.155,-5.806,-6.731,-4.42,-11.08,-8.843,-18.88,-18.54,0.601,1.36E-10,0.338,1.41E-10,6.02E-11,6.45E-11,0.3274,0.581,1.98E-11,2.65E-11,0.2514,0.2251,0,0,0,0
7.51E-06,0.001359,1.16E-09,1041,6.53E-13,933.1,-0.0196,-6.594,-9.106,-13.17,-18.87,0,-40.04,-36.42,0,-48.54,-35.74,-51.96,-43.01,-57.35,-53.75,-63.96,-66.22,0.373,1.11E-10,0.00888,1.01E-10,2.69E-11,4.11E-11,0.002186,0.253,0,0,0,0,0,0,0.002889,4.94E-13
3.75E-06,0.0005237,2.72E-09,691.1,3.73E-14,460.4,-0.0197,-6.58,-9.073,-13.14,-18.87,1,2.137,4.35,1,-3.998,-1.37,-5.517,-1.916,-8.034,-2.546,-14.58,-8.986,0.264,1.19E-10,0.337,1.30E-10,5.62E-11,4.48E-11,0.1698,0.1186,2.30E-11,1.47E-11,0.05827,0.2035,0.1347,9.84E-12,0.01687,3.18E-12
7.45E-06,0.001849,2.83E-09,1033,2.89E-14,236.2,-0.0196,-6.595,-9.106,-13.17,-18.87,0,-45.73,-35.6,0,-42.06,-33,-40.98,-34.1,-43.54,-40.75,-50.14,-52.65,0.158,9.61E-11,0.0023,8.71E-11,0,0,0,0,0,0,0,0,0,0,0,0
8.63E-06,0.001527,2.10E-09,1170,1.39E-13,375.3,-0.0196,-6.6,-9.11,-13.17,-18.87,0,-46.54,-37.46,0,-41.95,-31.78,-44.64,-37.28,-51.81,-50.08,-61.78,-66.07,0.321,1.12E-10,0.00218,8.34E-11,0,3.04E-11,0,0.1172,0,0,0,0,0,0,0,0
3.24E-06,0.002293,2.09E-10,302.1,1.77E-13,78.63,-0.0197,-6.581,-9.077,-13.15,-18.87,1,-0.107,1.971,1,-6.613,-4.444,-9.017,-6.656,-13.23,-10.7,-20.52,-19.05,0.136,1.05E-10,0.177,1.08E-10,2.66E-11,2.35E-11,0.053,0.03752,0,0,0,0,0,0,0,0
8.93E-06,0.001848,6.36E-10,1446,5.27E-13,441.5,-0.0196,-6.602,-9.111,-13.17,-18.87,0,-59.87,-50.26,0,-50.32,-38.57,-54.58,-47.88,-61.21,-60.32,-68.67,-73.79,0.291,1.35E-10,0,0,0,5.27E-11,0,0.09723,0,0,0,0,0,0,0,0
1.94E-06,0.001831,1.24E-10,1140,8.86E-13,1120,-0.0197,-6.58,-9.071,-13.13,-18.83,0,-39.68,-37.65,0,-44.03,-34.53,-46.26,-36.8,-49.46,-40.37,-53.01,-45.18,0.256,1.14E-10,0.0068,1.08E-10,3.98E-11,4.42E-11,0.00503,0.166,0,0,0,0,0,0,0,0
7.54E-06,0.002398,3.10E-11,118.9,8.42E-14,1310,-0.0197,-6.577,-9.075,-13.17,-18.88,1,-16.98,-33.95,0,-15.82,-25.09,-13.09,-17.1,-16.43,-19.53,-27.55,-36.16,0.0329,1.38E-10,0.00763,1.37E-10,5.90E-11,6.12E-11,0.005716,0.02475,1.41E-11,1.52E-11,0.0032,0.004886,0,0,0,0
7.98E-06,0.002381,8.62E-10,1036,6.40E-14,1484,-0.0196,-6.597,-9.107,-13.17,-18.87,0,-52.77,-52.85,0,-34.54,-27.8,-37.55,-29.35,-44.5,-41.84,-54.96,-58.6,0.0241,1.35E-10,0,0,0,5.52E-11,0,0.01505,0,0,0,0,0,0,0,0
6.88E-06,0.001962,2.56E-09,317.7,3.18E-14,1432,-0.0197,-6.58,-9.079,-13.18,-18.89,1,-10.71,-20.14,0,-14.54,-21.12,-12.76,-14.73,-13.47,-8.707,-23.2,-22.57,0.0659,1.30E-10,0.0343,1.42E-10,6.57E-11,5.64E-11,0.03038,0.04354,2.32E-11,2.05E-11,0.02384,0.01966,0,0,0,0
8.23E-06,0.0009895,3.18E-10,802.9,6.37E-13,413.5,-0.0196,-6.597,-9.108,-13.17,-18.87,0,-12.93,-7.022,0,-18.68,-7.663,-23.3,-16.13,-31.42,-29.66,-42.39,-46.58,0.722,1.34E-10,0.424,1.18E-10,3.85E-11,5.56E-11,0.1032,0.4104,0,0,0,0,0,0,0,0
2.95E-06,0.001966,2.07E-09,674.4,3.31E-14,1127,-0.0197,-6.581,-9.075,-13.14,-18.85,0,-28.85,-31.36,0,-35.71,-36.41,-38.82,-36.59,-43.83,-37.62,-50.03,-42.09,0.112,1.31E-10,0.0477,1.37E-10,6.52E-11,5.84E-11,0.03788,0.07496,3.00E-11,2.56E-11,0.07834,0.03634,0.0334,1.14E-11,0.04385,1.11E-11
3.73E-06,0.001813,9.53E-10,437,7.38E-13,1402,-0.0197,-6.582,-9.083,-13.16,-18.88,0,-11.06,-16.77,0,-8.599,-1.338,-11.32,-4.095,-16.36,-9.948,-24.48,-20.34,0.22,1.12E-10,0.0194,9.58E-11,2.60E-11,4.31E-11,0.06985,0.1852,0,0,0,0,0,0,0,0
8.34E-06,0.0005805,2.37E-09,560.3,8.55E-13,700.2,-0.0197,-6.603,-9.117,-13.18,-18.87,1,0.152,0.336,1,1.298,9.68,-4.393,0.958,-13.1,-12.49,-23.85,-28.48,0.545,1.04E-10,0.473,6.84E-11,0,2.65E-11,0,0.1733,0,0,0,0,0,0,0,0
1.89E-06,0.001375,2.60E-09,1026,1.54E-13,569.8,-0.0197,-6.58,-9.071,-13.13,-18.83,0,-27.45,-24.22,0,-33.35,-26.69,-35.63,-27.56,-39.58,-30.96,-45.1,-36.52,0.287,1.35E-10,0.0349,1.38E-10,6.72E-11,6.37E-11,0.0345,0.256,3.24E-11,2.90E-11,0.1979,0.02937,0.01522,1.31E-11,0.08311,1.05E-11
2.01E-06,0.00156,8.08E-10,1392,7.37E-13,102.3,-0.0197,-6.58,-9.071,-13.13,-18.83,0,-40.02,-30.28,0,-46.94,-36.41,-49.1,-38.41,-51.66,-41.3,-54.22,-45.25,0.342,1.14E-10,0.00647,1.12E-10,3.32E-11,3.63E-11,0.002879,0.1627,0,0,0,0,0,0,0,0
6.68E-06,0.001321,7.54E-10,650.5,1.63E-13,1239,-0.0196,-6.589,-9.101,-13.17,-18.88,0,-18.65,-21.15,0,-20.98,-12.25,-24.38,-15.06,-31.27,-26.6,-41.6,-42.79,0.312,1.39E-10,0.155,1.33E-10,4.56E-11,6.05E-11,0.1468,0.3144,0,2.01E-11,0.08509,0,0,0,0,0
1.32E-06,0.0005055,1.19E-09,1193,8.50E-13,413.4,-0.0197,-6.58,-9.07,-13.13,-18.82,1,2.273,6.163,1,-1.668,5.202,-4.151,2.715,-8.384,-1.774,-14.66,-8.891,0.333,1.28E-10,0.347,1.30E-10,5.58E-11,5.17E-11,0.2584,0.2083,0,0,0,0,0,0,0,0
6.04E-06,0.001331,1.24E-10,1440,2.20E-13,573.2,-0.0196,-6.588,-9.097,-13.17,-18.88,0,-47.48,-39.57,0,-46.98,-33.94,-49.47,-38.01,-54.43,-47.71,-61.24,-60.3,0.467,1.34E-10,0.00153,9.37E-11,0,6.35E-11,0,0.4638,0,2.37E-11,0.1577,0,0,0,0,0
8.86E-06,0.001093,1.62E-09,347.2,6.65E-13,371.3,-0.0196,-6.601,-9.118,-13.18,-18.87,1,0.254,0.595,1,0.241,7.553,-5.435,-1.124,-14.37,-14.97,-25.11,-30.83,0.726,1.37E-10,0.725,1.12E-10,3.02E-11,5.46E-11,0.145,0.3647,0,0,0,0,0,0,0,0
8.08E-06,0.001233,2.90E-10,370.8,2.60E-13,375.4,-0.0196,-6.589,-9.115,-13.18,-18.87,1,0.449,1.159,1,-1.312,4.574,-4.975,0.269,-13.83,-13.43,-25.27,-30.78,0.579,1.26E-10,0.665,1.35E-10,5.19E-11,5.03E-11,0.6106,0.3409,0,0,0,0,0,0,0,0
9.10E-06,0.001152,1.42E-09,1273,1.46E-14,297.5,-0.0196,-6.602,-9.11,-13.17,-18.86,0,-41.99,-31.47,0,-39.36,-31.18,-39.21,-34.54,-42.34,-42.77,-48.6,-54.85,0.307,9.08E-11,0.0037,7.36E-11,0,1.69E-12,0,0.007593,0,0,0,0,0,0,0,0
1.88E-06,0.002088,1.07E-10,861.6,8.93E-13,499.2,-0.0197,-6.58,-9.071,-13.13,-18.83,0,-32.36,-29.88,0,-37.29,-30.05,-39.71,-32.46,-43.6,-36.6,-48.74,-42.67,0.286,1.28E-10,0.0369,1.27E-10,5.28E-11,5.25E-11,0.02543,0.1848,1.23E-11,9.67E-12,0.02612,0.00538,0.0002547,3.04E-13,0,0
2.80E-06,0.00198,1.81E-09,1187,8.60E-13,884.4,-0.0197,-6.581,-9.075,-13.14,-18.85,0,-45.51,-41.57,0,-50.9,-39.18,-52.35,-40.77,-53.9,-43.11,-55.99,-47.44,0.257,1.21E-10,0.00356,1.17E-10,4.61E-11,4.81E-11,0.002842,0.1766,1.11E-11,9.33E-12,0.02922,0.0009148,0,0,0,0
5.98E-06,0.001561,1.45E-09,480.7,2.59E-13,390.3,-0.0196,-6.587,-9.1,-13.18,-18.88,0,-6.267,-4.052,0,-10.14,-2.617,-13.05,-4.628,-19.75,-14.41,-29.87,-29.52,0.421,1.28E-10,0.572,1.38E-10,5.82E-11,5.46E-11,0.5549,0.332,1.28E-11,0,0,0.04255,0,0,0,0
6.99E-06,0.002379,3.92E-10,444.7,1.97E-13,473.5,-0.0196,-6.592,-9.103,-13.17,-18.88,0,-23.18,-22.23,0,-29.06,-22.35,-32.61,-24.93,-39.68,-36.35,-50,-52.52,0.054,1.29E-10,0.107,1.37E-10,5.49E-11,4.93E-11,0.08705,0.02744,0,0,0,0,0,0,0,0
1.76E-06,0.001345,1.24E-09,419.4,8.81E-13,437.3,-0.0197,-6.579,-9.07,-13.13,-18.82,1,-3.444,-6.351,0,-5.628,-4.002,-7.974,-6.202,-11.85,-9.904,-17,-14.58,0.41,1.30E-10,0.339,1.27E-10,5.65E-11,5.50E-11,0.317,0.2796,2.13E-11,1.42E-11,0.07511,0.1749,0,0,0,0
8.42E-06,0.0007768,2.96E-09,97.51,8.51E-13,938.1,-0.0197,-6.585,-9.103,-13.18,-18.88,1,-15.64,-31.28,0,-7.313,-8.15,-8.183,-7.373,-12.33,-11.36,-21.47,-24.11,0.461,9.38E-11,0.0366,7.22E-11,0,2.13E-11,0,0.114,0,1.18E-12,0.008607,0,0,0,0,0
7.20E-06,0.00149,2.28E-09,1243,1.45E-13,1139,-0.0196,-6.593,-9.104,-13.17,-18.87,0,-48,-44.89,0,-41.55,-29.4,-44.91,-34.72,-51.66,-47.1,-60.87,-62.32,0.288,1.40E-10,0.00129,9.09E-11,1.66E-11,6.12E-11,0.0004132,0.2864,0,2.13E-11,0.08433,0,0,0,0,0
6.44E-06,0.0008094,2.96E-09,808.8,2.34E-14,299.5,-0.0196,-6.59,-9.1,-13.17,-18.88,0,0.413,7.159,1,-6.726,-0.234,-10.53,-4.725,-17.38,-13.66,-27.17,-27.64,0.357,1.05E-10,0.348,1.00E-10,0,2.29E-11,0,0.09756,0,0,0,0,0,0,0,0
4.45E-06,0.0007099,1.52E-09,619.8,3.60E-13,584.8,-0.0197,-6.579,-9.089,-13.17,-18.89,1,0.765,1.743,1,1.03,9.006,-1.544,6.739,-7.587,-0.774,-16.85,-13.54,0.579,1.40E-10,0.556,1.32E-10,5.44E-11,6.78E-11,0.5608,0.5687,1.57E-11,2.83E-11,0.2727,0.163,0.007351,3.25E-13,0,0
7.32E-06,0.001027,2.92E-09,567.9,3.75E-13,1387,-0.0197,-6.594,-9.118,-13.18,-18.88,1,-5.265,-9.329,0,0.149,10.42,-4.815,3.311,-13.27,-9.787,-24.02,-25.76,0.323,1.18E-10,0.107,9.93E-11,1.14E-11,4.10E-11,0.1023,0.3395,0,0,0,0,0,0,0,0
2.11E-06,0.001113,2.62E-09,542.5,6.75E-13,14.68,-0.0197,-6.58,-9.072,-13.13,-18.84,1,3.292,8.069,1,-3.218,1.612,-5.569,-0.585,-9.161,-3.652,-13.95,-7.131,0.402,1.05E-10,0.641,1.06E-10,0,0,0,0,0,0,0,0,0,0,0,0
2.59E-06,0.001674,2.51E-09,966.6,4.50E-13,286.9,-0.0197,-6.581,-9.074,-13.14,-18.84,0,-32.64,-26.24,0,-39.08,-29.48,-41.51,-31.44,-45.4,-35.49,-50.56,-41.79,0.399,1.30E-10,0.032,1.33E-10,5.92E-11,5.55E-11,0.02534,0.2969,2.19E-11,1.84E-11,0.1374,0.01269,0,0,0,0
4.52E-06,0.0007555,9.53E-10,1203,7.57E-13,275.6,-0.0197,-6.583,-9.085,-13.16,-18.88,0,-17.87,-8.872,0,-23.87,-11.44,-26.74,-15.11,-32.03,-23.05,-40.5,-36.13,0.733,1.37E-10,0.161,1.40E-10,6.53E-11,6.17E-11,0.09541,0.5258,1.84E-11,1.58E-11,0.112,0.0119,0,0,0,0
2.82E-06,0.001451,2.51E-09,209.9,2.02E-13,384.9,-0.0197,-6.577,-9.067,-13.13,-18.85,1,-6.288,-12.55,0,-9.096,-11.63,-8.964,-8.917,-9.854,-6.751,-11.27,-3.842,0.358,1.31E-10,0.232,1.39E-10,6.86E-11,5.82E-11,0.2192,0.3062,3.24E-11,2.39E-11,0.2198,0.2234,0.2339,1.38E-11,0,0
1.74E-06,0.002004,2.45E-09,1419,9.20E-13,227.5,-0.0198,-6.581,-9.071,-13.13,-18.82,0,-44.33,-36.29,0,-50.53,-40.32,-52.1,-41.82,-53.76,-43.66,-55.39,-46.03,0.3,1.26E-10,0.00406,1.25E-10,4.77E-11,4.87E-11,0.002493,0.1764,0,0,0,0,0,0,0,0
5.46E-06,0.001221,2.34E-09,125,2.56E-13,499.8,-0.0197,-6.575,-9.074,-13.16,-18.9,1,-10.44,-20.89,0,-9.339,-12.18,-7.88,-6.824,-8.785,-4.428,-15.73,-12.05,0.535,1.35E-10,0.164,1.40E-10,6.35E-11,6.44E-11,0.1541,0.5294,2.24E-11,2.68E-11,0.2552,0.1526,0,0,0,0
7.43E-06,0.002285,1.51E-09,760.2,2.52E-13,352.8,-0.0196,-6.594,-9.106,-13.17,-18.87,0,-41.68,-35.14,0,-48.93,-38.27,-52.4,-43.58,-57.87,-54.34,-64.59,-66.92,0.0657,1.25E-10,0.00272,1.12E-10,0,4.34E-11,0,0.02768,8.01E-13,0,0,3.19E-05,0,0,0,0
2.20E-06,0.000679,2.09E-09,1398,2.87E-13,642,-0.0197,-6.58,-9.072,-13.13,-18.83,0,-16.59,-11.36,0,-21.64,-11.46,-24.08,-13.46,-28.3,-17.94,-34.57,-25.54,0.456,1.42E-10,0.0654,1.40E-10,6.82E-11,7.00E-11,0.06554,0.4188,3.11E-11,3.17E-11,0.2739,0.04081,0.0101,9.22E-12,0.06693,8.98E-12
4.63E-06,0.001494,1.30E-09,1098,7.96E-13,808.2,-0.0197,-6.584,-9.086,-13.16,-18.88,0,-40.23,-35.75,0,-46.44,-33.31,-48.82,-36.77,-52.54,-43.45,-57.75,-53.43,0.385,1.22E-10,0.00859,1.16E-10,4.82E-11,5.02E-11,0.007988,0.3416,0,0,0,0,0,0,0,0
2.45E-06,0.001138,1.29E-09,718.5,8.25E-13,1006,-0.0197,-6.58,-9.074,-13.14,-18.84,0,-8.761,-9.521,0,-10.26,-2.448,-12.8,-4.958,-17.16,-9.54,-23.82,-17.06,0.371,1.17E-10,0.207,1.03E-10,4.15E-11,4.64E-11,0.2885,0.2758,1.02E-11,1.16E-11,0.07066,0.1051,0,0,0,0
8.55E-06,0.001776,4.02E-10,1457,2.47E-13,884,-0.0196,-6.6,-9.11,-13.17,-18.87,0,-54.36,-48.44,0,-43.78,-31.4,-48.12,-40.58,-55.79,-54.15,-65.24,-69.66,0.254,1.32E-10,0.000151,6.56E-11,0,6.15E-11,0,0.1891,0,0,0,0,0,0,0,0
8.39E-06,0.0008891,1.12E-09,292.4,4.87E-13,1249,-0.0197,-6.591,-9.113,-13.18,-18.87,1,-8.652,-17.29,0,-0.807,5.104,-5.754,-2.12,-14.37,-15.34,-25.04,-31.08,0.363,1.05E-10,0.00663,1.32E-11,0,3.03E-11,0,0.1688,0,0,0,0,0,0,0,0
1.94E-06,0.002294,7.15E-10,1058,2.26E-13,676.2,-0.0197,-6.58,-9.071,-13.13,-18.83,0,-41.6,-38.81,0,-49.14,-41.2,-51.04,-42.3,-52.99,-44.28,-54.9,-47.2,0.225,1.37E-10,0.00646,1.40E-10,6.75E-11,6.39E-11,0.005924,0.1874,2.89E-11,2.47E-11,0.09838,0.003609,0,0,0,0
7.03E-06,0.001016,1.63E-09,172.3,3.45E-13,1382,-0.0197,-6.576,-9.096,-13.18,-18.88,1,-14.14,-28.28,0,-4.883,-3.266,-6.652,-4.202,-12.59,-11.85,-21.27,-23.5,0.324,1.21E-10,0,0,0,4.29E-11,0,0.3414,0,0,0,0,0,0,0,0
9.90E-06,0.002378,1.86E-09,1258,9.49E-13,823.7,-0.0197,-6.607,-9.111,-13.17,-18.86,0,-42.66,-36.52,0,-56.14,-45.91,-60.04,-55.19,-65.31,-66.32,-71.56,-78.54,0.0304,8.14E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.61E-06,0.000743,2.87E-09,12.16,8.39E-13,202.1,-0.0197,-6.578,-9.074,-13.15,-18.9,1,-26.49,-53.01,0,-14.9,-23.3,-10.63,-12.34,-7.781,-2.837,-14.52,-9.4,0.763,1.33E-10,0,0,0,5.58E-11,0,0.5274,0,9.97E-12,0.05766,0,0,0,0,0
7.78E-06,0.002155,2.88E-09,725.7,5.96E-13,950.3,-0.0196,-6.596,-9.108,-13.17,-18.87,0,-41.44,-40.62,0,-49.95,-37.73,-53.39,-45.04,-58.68,-55.67,-65.09,-67.69,0.103,9.97E-11,0.00692,7.55E-11,0,2.50E-11,0,0.0259,0,1.03E-12,0.0007537,0,0,0,0,0
5.35E-06,0.002138,2.95E-09,1492,9.63E-13,601.4,-0.0198,-6.594,-9.096,-13.17,-18.88,0,-42.93,-34.97,0,-63.49,-49.59,-60.29,-48.53,-59.83,-52.19,-63.08,-60.82,0.163,1.17E-10,0.000156,9.58E-11,0,4.21E-11,0,0.08144,0,0,0,0,0,0,0.001309,6.11E-13
2.61E-06,0.001633,9.38E-10,668.7,3.38E-13,607.8,-0.0197,-6.581,-9.074,-13.14,-18.84,0,-19.19,-18.47,0,-23.01,-15.86,-25.38,-17.61,-29.65,-22.04,-36.18,-29.73,0.41,1.41E-10,0.261,1.37E-10,6.31E-11,6.82E-11,0.2639,0.3872,2.67E-11,2.81E-11,0.2134,0.1923,0,0,0,0
8.44E-06,0.001627,4.14E-10,1273,8.08E-13,712.2,-0.0196,-6.599,-9.11,-13.17,-18.87,0,-52.11,-45.36,0,-57.37,-45.03,-59.02,-51.42,-62.46,-60.52,-67.92,-71.96,0.348,1.12E-10,0.000532,7.48E-11,0,3.05E-11,0,0.1125,0,0,0,0,0,0,0,0
2.99E-06,0.001902,4.74E-10,606.2,4.47E-13,843,-0.0197,-6.581,-9.076,-13.14,-18.85,0,-22.65,-24.01,0,-25.24,-17.49,-27.74,-19.7,-32.15,-24.64,-39.01,-33.38,0.284,1.33E-10,0.169,1.24E-10,4.90E-11,6.17E-11,0.1758,0.2572,1.47E-11,2.22E-11,0.1101,0.07483,0,0,0,0
1.66E-06,0.001869,9.49E-10,773.1,7.16E-13,1444,-0.0197,-6.58,-9.07,-13.13,-18.82,0,-26.45,-29.38,0,-28.76,-23.29,-31.24,-25.73,-35.31,-29.88,-41.05,-35.98,0.217,1.14E-10,0.0504,9.87E-11,3.77E-11,4.33E-11,0.05481,0.1412,1.00E-11,0,0,0.01596,0,0,0,0
8.62E-06,0.001583,1.45E-10,155.7,6.61E-13,534.7,-0.0197,-6.59,-9.11,-13.17,-18.87,1,-8.038,-16.07,0,-3.674,-0.733,-8.317,-7.435,-17.03,-20.83,-28.28,-37.72,0.424,1.27E-10,0.157,1.06E-10,2.37E-11,4.57E-11,0.08835,0.1871,0,0,0,0,0,0,0,0
7.05E-06,0.001072,4.68E-10,118.3,4.57E-13,1480,-0.0197,-6.579,-9.094,-13.17,-18.88,1,-17.51,-35.02,0,-7.44,-8.375,-10.09,-11.14,-16.78,-20.44,-26.34,-33.89,0.303,1.10E-10,0,0,0,3.64E-11,0,0.2835,0,0,0,0,0,0,0,0
1.95E-06,0.0009426,6.58E-10,770.9,2.18E-13,842.6,-0.0197,-6.579,-9.071,-13.13,-18.83,0,-4.394,-5.047,0,-6,-0.315,-8.008,-1.489,-12.18,-5.626,-18.69,-12.89,0.39,1.42E-10,0.273,1.38E-10,6.18E-11,6.98E-11,0.2757,0.3877,2.44E-11,3.14E-11,0.2424,0.2365,0.009647,3.39E-12,0,0
3.04E-06,0.000537,5.39E-10,663.6,2.03E-13,1193,-0.0197,-6.577,-9.074,-13.14,-18.86,1,-3.331,-6.606,0,-0.955,4.672,-2.627,3.927,-7.331,-1.118,-15.19,-10.86,0.335,1.38E-10,0.221,1.34E-10,5.52E-11,6.33E-11,0.2216,0.341,1.44E-11,2.73E-11,0.2135,0.1953,0,0,0,0
7.75E-06,0.002222,3.51E-10,1164,2.59E-13,621,-0.0196,-6.596,-9.107,-13.17,-18.87,0,-57.83,-51.44,0,-45.28,-32.9,-48.93,-40.31,-55.86,-52.94,-64.6,-67.69,0.0934,1.38E-10,8.28E-05,4.46E-11,0,6.41E-11,0,0.05274,0,0,0,0,0,0,0,0
2.92E-06,0.002013,2.24E-09,30.11,8.78E-13,1063,-0.0198,-6.578,-9.069,-13.13,-18.83,1,-27.24,-54.51,0,-17.36,-28.28,-14.72,-20.51,-12.53,-12.12,-10.11,-2.487,0.223,1.16E-10,0.00534,1.27E-10,6.09E-11,4.56E-11,0.009121,0.1531,2.89E-11,1.34E-11,0.02826,0.0218,0.0355,1.14E-11,0,0
7.74E-06,0.002407,1.97E-09,866.2,2.40E-13,1169,-0.0196,-6.596,-9.107,-13.17,-18.87,0,-49.94,-49.58,0,-45.97,-33.64,-49.73,-40.85,-56.42,-53.35,-64.61,-67.47,0.0612,1.22E-10,0.000318,1.06E-10,0,5.30E-11,0,0.03178,0,0,0,0,0,0,0,0
6.16E-06,0.002067,2.17E-09,1228,6.47E-13,1192,-0.0196,-6.59,-9.099,-13.17,-18.88,0,-60.96,-57.57,0,-57.64,-43.83,-57.74,-46.78,-59.41,-53.21,-63.85,-63.28,0.144,1.01E-10,0.000311,9.82E-11,0,3.24E-11,0,0.06066,0,0,0,0,0,0,0,0
5.91E-06,0.0006221,3.81E-10,1002,2.02E-13,1079,-0.0197,-6.586,-9.103,-13.18,-18.88,0,-1.94,-0.521,1,-2.298,8.336,-5.952,4.049,-13.24,-7.288,-23.82,-23.47,0.396,1.37E-10,0.205,1.32E-10,4.81E-11,5.99E-11,0.2068,0.4008,5.66E-12,2.13E-11,0.1185,0.008303,0,0,0,0
2.88E-06,0.0009842,4.89E-10,916.1,1.02E-13,604.3,-0.0197,-6.581,-9.075,-13.14,-18.85,0,-13.87,-10.68,0,-19.34,-13.25,-21.32,-13.08,-25.53,-16.62,-32.35,-25.26,0.288,1.33E-10,0.155,1.36E-10,6.55E-11,6.00E-11,0.1315,0.2608,2.80E-11,2.65E-11,0.2165,0.1314,0.01596,7.69E-12,0,0
3.84E-06,0.0007731,2.56E-09,399.1,2.75E-13,235.3,-0.0197,-6.578,-9.075,-13.15,-18.88,1,1.162,2.35,1,-3.013,0.533,-4.026,1.03,-7.47,-1.515,-14.16,-8.453,0.467,1.27E-10,0.683,1.34E-10,6.35E-11,5.34E-11,0.6246,0.3453,2.92E-11,1.85E-11,0.1851,0.6262,0.1312,1.03E-11,0,0
5.78E-06,0.0005096,1.26E-09,238.1,1.07E-13,288.3,-0.0197,-6.58,-9.079,-13.16,-18.88,1,-3.487,-7.001,0,-8.963,-11.4,-9.854,-10.68,-13.22,-13.17,-21.03,-22.98,0.359,1.17E-10,0.251,1.25E-10,5.08E-11,3.99E-11,0.2203,0.1983,1.86E-11,3.45E-12,0.02016,0.1201,0,0,0,0
