fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_width Vout_1 14G,eye_maxHeight Vout_2 14G,eye_width_XY Vout_2 14G,eye_maxWidth Vout_1 14G,eye_height_XY Vout_2 14G,eye_maxHeight Vout_1 14G,eye_height_XY Vout_1 14G,eye_width_XY Vout_1 14G,eye_height Vout_2 14G,eye_height Vout_1 14G,eye_width Vout_2 14G,eye_maxWidth Vout_2 14G,eye_width Vout_1 28G,eye_height_XY Vout_2 28G,eye_width_XY Vout_1 28G,eye_height Vout_1 28G,eye_width_XY Vout_2 28G,eye_maxWidth Vout_1 28G,eye_maxHeight Vout_1 28G,eye_height Vout_2 28G,eye_maxHeight Vout_2 28G,eye_maxWidth Vout_2 28G,eye_width Vout_2 28G,eye_height_XY Vout_1 28G,eye_height Vout_1 56G,eye_width_XY Vout_2 56G,eye_maxWidth Vout_1 56G,eye_width Vout_1 56G,eye_maxHeight Vout_2 56G,eye_height Vout_2 56G,eye_maxWidth Vout_2 56G,eye_maxHeight Vout_1 56G,eye_width Vout_2 56G,eye_height_XY Vout_2 56G,eye_height_XY Vout_1 56G,eye_width_XY Vout_1 56G
3.762e-06,0.001839,2.434e-09,649.9,2.695e-13,1330.0,-0.01968,-27.97,-31.33,-6.582,-29.72,-20.83,-9.08,-32.25,-22.42,-13.15,-36.93,-27.77,-18.87,-44.33,-37.7,0.2422,0.2125,0.2124,1.293e-10,1.329e-10,1.329e-10,0.1033,0.07059,0.07049,1.211e-10,1.285e-10,1.285e-10,1.0,2.0,5.697e-11,0.07241,4.901e-11,6.006e-11,0.07235,0.2216,0.2214,6.006e-11,-0.004147,0.1731,4.065e-11,4.902e-11,2.27e-11,0.03587,2.397e-11,0.01843,1.147e-11,2.406e-11,0.1345,-0.02241,0.03612,1.157e-11,7.117e-12,0.1342,-0.154,7.619e-14,0.0,0.0,0.0,-0.1447,0.0,0.0,0.0,0.0001784,0.0003903,4.114e-13
9.927e-06,0.002451,1.688e-09,93.24,3.096000000000001e-13,1102.0,-0.01969,-17.36,-34.72,-6.576,-7.005,-7.488,-9.116,-7.748,-6.351,-13.18,-15.23,-17.21,-18.87,-24.93,-30.99,0.006322,0.03634,0.03064,1.015e-10,1.109e-10,1.109e-10,-0.006238,0.007034,0.007017,1.129e-10,1.218e-10,1.217e-10,2.0,2.0,3.413e-11,0.007154,3.103e-11,3.446e-11,0.006918,0.008779,0.008687,3.177e-11,-0.01462,-0.01964,-1.762e-11,1.532e-11,0.0,1.605e-05,2.311e-13,-0.02498,8.016e-14,0.0,0.0,-0.01671,0.0,0.0,0.0,7.29e-05,-0.01597,1.165e-14,0.0,0.0,0.0,-0.01202,0.0,0.0,0.0,2.742e-06,8.907e-05,2.55e-13
5.335e-06,0.001006,1.461e-10,764.1,5.798e-13,996.0,-0.01966,-10.61,-10.21,-6.586,-12.42,-1.292,-9.093,-15.69,-5.731,-13.17,-21.9,-15.26,-18.88,-31.58,-30.02,0.3882,0.4112,0.4106,1.084e-10,1.171e-10,1.17e-10,0.3008,0.2099,0.2093,8.997e-11,1.049e-10,1.049e-10,1.0,2.0,4.53e-11,0.2246,2.832e-11,4.892e-11,0.2159,0.3905,0.3632,4.876e-11,0.1062,0.2028,2.337e-11,2.846e-11,0.0,0.002726,4.28e-12,-0.3137,7.276e-13,0.0,0.0,-0.2879,0.0,0.0,0.0,0.009608,-0.2909,1.438e-13,0.0,0.0,0.0,-0.2718,0.0,0.0,0.0,0.003078,0.003172,5.595e-13
1.6999999999999998e-06,0.001934,2.019e-09,850.3,2.412e-13,578.5,-0.01973,-29.31,-28.15,-6.58,-34.46,-29.0,-9.07,-36.74,-30.51,-13.13,-40.64,-34.14,-18.82,-45.94,-39.32,0.1847,0.2711,0.2456,1.323e-10,1.354e-10,1.353e-10,0.05293,0.05655,0.05647,1.403e-10,1.409e-10,1.409e-10,1.0,2.0,5.787e-11,0.0564,6.988e-11,6.146e-11,0.04995,0.2217,0.1848,6.136e-11,0.03727,0.1104,6.963e-11,6.99e-11,2.198e-11,0.03374,2.404e-11,-0.005905,3.226e-11,2.425e-11,0.1265,0.002695,0.03836,3.229e-11,3.134e-11,0.1088,-0.07887,1.032e-11,0.0,0.0,0.01113,-0.0145,1.036e-11,0.0,7.548e-12,0.01082,0.007016,3.425e-12
3.129e-06,0.0008644,2.2619999999999998e-10,370.5,1.947e-13,509.8,-0.01973,-2.999,-5.965,-6.577,-4.995,-3.432,-9.071,-5.842,-2.615,-13.14,-9.825,-6.376,-18.85,-17.16,-15.14,0.3495,0.4124,0.4095,1.323e-10,1.351e-10,1.351e-10,0.2557,0.3672,0.3527,1.393e-10,1.401e-10,1.401e-10,2.0,2.0,6.258e-11,0.3482,6.504e-11,6.389e-11,0.3446,0.4002,0.3671,6.377e-11,0.1945,0.3166,6.285e-11,6.505e-11,2.628e-11,0.344,2.825e-11,0.0405,2.579e-11,2.825e-11,0.2614,0.1489,0.3442,2.58e-11,2.313e-11,0.2572,-0.2252,9.875e-13,0.0,0.0,0.0,-0.2595,0.0,0.0,0.0,0.0007258,0.001159,8.541e-13
5.541e-06,0.001332,2.52e-11,287.1,8.398e-13,476.9,-0.01969,-3.055,-6.024,-6.584,-1.119,4.535,-9.096,-4.447,0.6023,-13.17,-11.23,-8.69,-18.88,-21.41,-23.41,0.4781,0.5621,0.562,1.289e-10,1.309e-10,1.309e-10,0.5823,0.3769,0.3764,1.034e-10,1.149e-10,1.149e-10,2.0,2.0,5.275e-11,0.3834,3.936e-11,5.51e-11,0.3643,0.4409,0.4225,5.509e-11,0.1655,0.1944,3.139e-11,3.937e-11,0.0,0.004963,2.065e-12,-0.2873,5.555e-13,0.0,0.0,-0.4641,0.0,0.0,0.0,0.002335,-0.2563,2.118e-13,0.0,0.0,0.0,-0.4114,0.0,0.0,0.0,0.003437,0.0008432,1.006e-13
8.015e-06,0.002319,6.508e-10,528.7,9.266000000000001e-13,705.9,-0.01958,-31.38,-30.83,-6.597,-35.9,-25.12,-9.108,-40.41,-33.39,-13.17,-48.24,-46.53,-18.87,-58.45,-62.54,-0.00358,0.05862,0.05041,9.367e-11,9.918e-11,9.806e-11,-0.0142,0.06267,0.05657,1.881e-11,4.819e-11,4.78e-11,1.0,2.0,1.96e-11,0.0,1.779e-12,1.731e-11,0.0003948,0.01009,0.008311,1.722e-11,-0.1114,-0.05361,0.0,0.0,0.0,0.0002675,1.523e-13,-0.05215,2.429e-13,0.0,0.0,-0.09174,0.0,0.0,0.0,8.291e-05,-0.03747,1.52e-13,0.0,0.0,0.0,-0.06315,0.0,0.0,0.0,6.534e-05,8.602e-05,1.293e-13
8.958999999999998e-06,0.002368,1.973e-09,766.6,5.463e-13,1274.0,-0.01956,-48.12,-48.61,-6.601,-58.56,-46.94,-9.111,-59.84,-53.25,-13.17,-63.12,-62.33,-18.87,-68.52,-73.59,0.004104,0.03975,0.03181,7.404e-11,8.54e-11,8.511e-11,-0.0001175,0.0007033,0.0006959,4.041e-11,5.681e-11,5.665e-11,1.0,2.0,1.395e-11,0.0,7.405e-13,1.159e-11,2.459e-06,0.004131,0.002898,1.083e-11,-0.001239,-0.03556,0.0,0.0,0.0,1.941e-06,2.069e-13,-0.03676,4.316e-13,0.0,0.0,-0.001182,0.0,0.0,0.0,7.047e-05,-0.02679,2.884e-13,0.0,0.0,0.0,-0.0007921,0.0,0.0,0.0,1.446e-06,0.0001332,2.078e-13
3.576e-06,0.0007499,2.5259999999999998e-09,776.9,5.937000000000001e-13,1068.0,-0.01971,-1.63,-2.042,-6.581,0.4007,9.793,-9.084,-2.388,6.988,-13.16,-7.729,0.8944,-18.88,-16.08,-9.686,0.2965,0.381,0.3805,1.17e-10,1.217e-10,1.216e-10,0.3549,0.2508,0.2497,9.872e-11,1.111e-10,1.109e-10,2.0,2.0,5.257e-11,0.3093,3.974e-11,5.404e-11,0.3068,0.3815,0.3248,5.285e-11,0.2831,0.2246,3.845e-11,4.007e-11,1.59e-11,0.07294,1.858e-11,-0.0626,1.187e-11,1.905e-11,0.1853,0.1227,0.0739,1.236e-11,1.044e-11,0.1677,-0.2737,5.943e-14,0.0,0.0,0.0,-0.3365,0.0,0.0,0.0,0.0003431,0.003167,9.373e-13
3.2069999999999995e-06,0.00241,2.357e-09,894.9,3.194e-13,1235.0,-0.0197,-44.19,-44.69,-6.581,-51.33,-40.92,-9.077,-52.7,-41.85,-13.14,-54.16,-44.03,-18.86,-56.45,-48.7,0.09653,0.1271,0.1253,1.21e-10,1.264e-10,1.264e-10,0.002694,0.003212,0.00321,1.131e-10,1.219e-10,1.218e-10,1.0,2.0,5.58e-11,0.003281,4.904e-11,5.726e-11,0.002707,0.1058,0.09035,5.649e-11,0.00158,0.04888,4.578e-11,4.934e-11,1.831e-11,0.001076,2.009e-11,-0.02621,1.32e-11,2.013e-11,0.04613,-0.0007121,0.001117,1.509e-11,1.57e-11,0.04296,-0.06761,1.728e-13,0.0,0.0,0.0,-0.002458,0.0,0.0,0.0,5.693e-06,0.000164,1.506e-13
1.536e-06,0.00167,7.167e-10,307.5,7.627000000000002e-13,255.3,-0.01974,-5.641,-10.98,-6.58,-9.832,-12.75,-9.069,-12.13,-14.87,-13.13,-16.04,-18.65,-18.82,-21.31,-23.62,0.09523,0.3118,0.2577,1.209e-10,1.272e-10,1.272e-10,0.1498,0.2429,0.2197,1.377e-10,1.386e-10,1.386e-10,2.0,2.0,4.194e-11,0.1889,6.333e-11,4.887e-11,0.1622,0.1811,0.1487,4.883e-11,0.05771,0.01024,6.057e-11,6.333e-11,2.832e-12,0.07959,7.981e-12,-0.106,2.197e-11,8.119e-12,0.03349,-0.03858,0.0848,2.199e-11,1.812e-11,0.03171,-0.1421,1.208e-13,0.0,0.0,0.0,-0.09546,0.0,0.0,0.0,0.0002934,0.0005646,2.658e-13
8.587e-06,0.0005972999999999,1.046e-09,492.5,2.066e-13,952.0,-0.01967,-3.209,-6.4,-6.588,-0.3542,6.169,-9.115,-4.779,0.1055,-13.18,-13.88,-14.22,-18.87,-25.18,-31.32,0.3611,0.4467,0.4462,1.322e-10,1.355e-10,1.355e-10,0.03108,0.2794,0.2697,1.077e-10,1.203e-10,1.203e-10,2.0,2.0,5.135e-11,0.0,3.001e-11,5.73e-11,0.2092,0.4329,0.418,5.726e-11,-0.2596,0.203,0.0,0.0,0.0,0.0009539,3.092e-12,-0.3277,8.888e-14,0.0,0.0,-0.4035,0.0,0.0,0.0,0.004563,-0.2102,2.638e-13,0.0,0.0,0.0,-0.3315,0.0,0.0,0.0,0.002342,0.002334,3.039e-13
7.499e-06,0.0005535,2.646e-09,683.2,2.569e-13,669.3,-0.01965,1.292,2.669,-6.59,1.589,10.32,-9.115,-2.901,4.313,-13.18,-11.43,-8.845,-18.88,-22.29,-25.11,0.5248,0.5487,0.5479,1.378e-10,1.392e-10,1.392e-10,0.5416,0.5353,0.5352,1.227e-10,1.296e-10,1.296e-10,2.0,2.0,6.165e-11,0.5357,4.676e-11,6.429e-11,0.5064,0.5231,0.4926,6.421e-11,0.2456,0.2943,3.656e-11,4.682e-11,1.46e-11,0.001468,2.018e-11,-0.1982,1.634e-13,2.019e-11,0.1049,-0.3236,0.0,0.0,0.0,0.1037,-0.2366,1.195e-13,0.0,0.0,0.0,-0.2987,0.0,0.0,0.0,0.0007603,0.002217,2.392e-13
2.385e-06,0.001083,2.096e-09,762.0,4.9e-13,1473.0,-0.01972,-10.83,-13.67,-6.58,-10.86,-2.96,-9.073,-13.35,-5.251,-13.14,-17.61,-9.548,-18.84,-24.07,-16.4,0.2324,0.2797,0.279,1.16e-10,1.209e-10,1.208e-10,0.1515,0.1073,0.1068,1.018e-10,1.147e-10,1.147e-10,1.0,2.0,5.224e-11,0.1414,4.068e-11,5.377e-11,0.1403,0.3029,0.2532,5.237e-11,0.1108,0.1586,4.072e-11,4.119e-11,1.668e-11,0.09666,1.906e-11,-0.04397,9.255e-12,1.965e-11,0.1624,0.07174,0.0,0.0,0.0,0.1385,-0.1772,2.519e-13,0.0,0.0,0.0,-0.166,0.0,0.0,0.0,0.001756,0.002219,1.411e-12
1.2569999999999998e-06,0.002458,1.165e-09,1352.0,5.324e-13,453.5,-0.01986,-52.81,-48.26,-6.586,-50.13,-42.42,-9.074,-51.76,-43.94,-13.13,-53.79,-46.11,-18.82,-55.67,-48.61,0.02196,0.1221,0.09776,1.145e-10,1.226e-10,1.225e-10,0.0006764,0.002299,0.001816,1.232e-10,1.286e-10,1.285e-10,1.0,2.0,3.235e-11,0.001414,4.938e-11,4.249e-11,0.001058,0.06271,0.0513,4.235e-11,-9.747e-05,-0.01173,4.251e-11,4.959e-11,0.0,0.00031,3.055e-12,-0.04694,8.417e-12,0.0,0.0,-0.00047,0.0,0.0,0.0,0.004223,-0.0668,8.982e-14,0.0,0.0,0.0,-0.001032,0.0,0.0,0.0,2.101e-05,0.0003816,2.332e-13
4.081e-06,0.001041,1.192e-09,548.2,3.732e-13,731.8,-0.0197,-1.974,-2.991,-6.579,-0.5202,7.224,-9.086,-2.994,5.174,-13.16,-8.663,-1.597,-18.89,-17.63,-13.59,0.5128,0.488,0.4878,1.345e-10,1.362e-10,1.361e-10,0.4892,0.3984,0.3983,1.23e-10,1.292e-10,1.292e-10,2.0,2.0,6.129e-11,0.399,4.99e-11,6.385e-11,0.3987,0.4988,0.4809,6.38e-11,0.2313,0.3626,4.149e-11,4.99e-11,2.292e-11,0.09031,2.482e-11,-0.03472,1.085e-11,2.501e-11,0.2409,-0.02012,0.09505,1.098e-11,6.734e-12,0.2409,-0.2653,3.595e-13,0.0,0.0,0.0,-0.4563,0.0,0.0,0.0,0.002508,0.001385,2.137e-13
6.104e-06,0.001427,1.7450000000000003e-09,331.3,7.624000000000002e-13,1084.0,-0.0197,-6.407,-12.59,-6.586,0.2619,7.742,-9.106,-3.432,3.238,-13.18,-10.5,-6.51,-18.89,-20.3,-20.33,0.2838,0.33,0.3289,1.028e-10,1.095e-10,1.095e-10,0.2585,0.04938,0.04102,6.976e-11,4.237e-12,8.847e-11,2.0,2.0,4.013e-11,0.07561,1.329e-11,4.202e-11,0.06344,0.2756,0.2756,3.998e-11,-0.2678,0.1481,4.221e-12,1.37e-11,0.0,0.001389,1.025e-13,-0.2526,5.734e-13,0.0,0.0,-0.5828,0.0,0.0,0.0,0.004162,-0.2375,7.518e-13,0.0,0.0,0.0,-0.5027,0.0,0.0,0.0,0.006098,0.001984,8.267e-13
1.794e-06,0.0007999,1.609e-09,529.4,2.497e-13,800.8,-0.01975,-3.84,-7.528,-6.578,-4.17,-1.601,-9.069,-5.903,-2.58,-13.13,-9.582,-5.921,-18.82,-14.7,-10.59,0.3646,0.3942,0.3942,1.413e-10,1.416e-10,1.416e-10,0.2674,0.2511,0.2511,1.364e-10,1.381e-10,1.381e-10,2.0,2.0,7.028e-11,0.2536,6.341e-11,7.04e-11,0.2535,0.3737,0.3316,7.039e-11,0.2652,0.2082,6.089e-11,6.341e-11,2.969e-11,0.2018,3.148e-11,-0.008888,2.646e-11,3.153e-11,0.2428,0.08436,0.2433,2.658e-11,2.534e-11,0.2157,-0.1146,7.972e-12,8.069e-12,4.597e-12,0.07822,-0.05687,7.999e-12,0.0476,7.35e-12,0.06796,0.04718,8.004e-12
4.073e-06,0.0005403999999999,7.546e-10,70.96,4.982e-13,1472.0,-0.01974,-22.55,-45.11,-6.578,-15.93,-25.37,-9.073,-17.59,-26.2,-13.14,-20.15,-27.27,-18.85,-23.16,-27.62,0.2962,0.299,0.2985,1.069e-10,1.137e-10,1.136e-10,0.06025,0.007789,0.006966,9.447e-11,1.084e-10,1.082e-10,2.0,2.0,4.526e-11,0.01148,3.383e-11,4.707e-11,0.01126,0.3076,0.2682,4.576e-11,0.04033,0.1984,2.93e-11,3.452e-11,1.019e-11,0.01694,9.279e-12,-0.1181,5.293e-12,1.127e-11,0.08585,0.03517,0.0,0.0,0.0,0.07843,-0.2694,5.239e-13,0.0,0.0,0.0,-0.03128,0.0,0.0,0.0,0.002231,0.0007272,8.255e-14
2.562e-06,0.001556,2.1720000000000004e-09,974.9,8.808e-13,886.8,-0.01971,-32.44,-30.1,-6.581,-36.67,-26.49,-9.074,-39.15,-28.98,-13.14,-43.18,-33.37,-18.84,-48.78,-40.22,0.1848,0.3521,0.3158,1.188e-10,1.218e-10,1.207e-10,0.01451,0.02329,0.02324,1.111e-10,1.146e-10,1.145e-10,1.0,2.0,4.76e-11,0.02238,4.559e-11,4.974e-11,0.01845,0.2675,0.2166,4.957e-11,0.007732,0.1229,4.662e-11,4.681e-11,0.0,0.0073,1.297e-11,-0.06571,1.236e-11,0.0,0.0,-0.008435,0.007353,1.362e-11,9.44e-12,0.07604,-0.2119,1.749e-13,0.0,0.0,0.0,-0.02149,0.0,0.0,0.0,4.045e-05,0.001529,8.472e-14
1.838e-06,0.001075,2.405e-11,125.6,4.125e-13,1187.0,-0.01975,-17.51,-35.05,-6.579,-14.5,-22.53,-9.069,-16.69,-24.43,-13.13,-20.72,-28.46,-18.82,-26.6,-34.61,0.2269,0.3076,0.3075,1.227e-10,1.263e-10,1.263e-10,0.03378,0.03435,0.03427,1.16e-10,1.235e-10,1.235e-10,2.0,2.0,5.56e-11,0.0371,4.472e-11,5.723e-11,0.03663,0.285,0.2467,5.654e-11,0.01256,0.1619,3.862e-11,4.473e-11,1.725e-11,0.02369,2.012e-11,-0.06081,1.234e-11,2.027e-11,0.1369,-0.01072,0.02438,1.281e-11,1.065e-11,0.1271,-0.1941,1.427e-13,0.0,0.0,0.0,-0.06881,0.0,0.0,0.0,0.001489,0.0006457,1.32e-13
7.967e-06,0.0009178999999999,1.978e-10,101.8,1.762e-13,279.3,-0.01968,-8.675,-17.37,-6.581,-12.9,-19.27,-9.09,-13.7,-18.4,-13.17,-19.65,-26.26,-18.87,-30.12,-41.58,0.2599,0.4981,0.4558,1.046e-10,1.157e-10,1.157e-10,0.2079,0.2427,0.2426,1.153e-10,1.232e-10,1.232e-10,2.0,2.0,2.916e-11,0.1974,5.279e-11,3.73e-11,0.1945,0.2361,0.2356,3.728e-11,0.1762,0.0701,5.009e-11,5.295e-11,0.0,0.008806,3.234e-13,-0.3306,9.783e-12,0.0,0.0,-0.1213,0.0115,1.049e-11,7.5e-12,0.002863,-0.2621,2.719e-13,0.0,0.0,0.0,-0.1011,0.0,0.0,0.0,0.0005886,0.0002944,5.336e-14
2.575e-06,0.001842,1.002e-09,351.5,2.928e-13,908.4,-0.01973,-7.632,-14.3,-6.577,-5.728,-3.47,-9.072,-7.469,-4.316,-13.14,-11.43,-8.018,-18.85,-17.56,-14.16,0.2865,0.2898,0.2897,1.38e-10,1.388e-10,1.388e-10,-0.02919,0.1328,0.1327,1.317e-10,1.355e-10,1.354e-10,2.0,2.0,6.716e-11,0.1329,5.837e-11,6.79e-11,0.1328,0.2926,0.2686,6.786e-11,0.07719,0.1975,5.329e-11,5.837e-11,2.688e-11,0.1324,2.829e-11,0.006922,1.933e-11,2.829e-11,0.1795,0.0288,0.1352,1.936e-11,1.515e-11,0.1712,-0.1529,4.092e-13,0.0,0.0,0.0,-0.1762,0.0,0.0,0.0,0.002822,0.002889,3.338e-13
3.839e-06,0.001259,5.144e-10,388.7,8.65e-13,1210.0,-0.01972,-5.925,-11.58,-6.58,-1.007,5.148,-9.083,-3.777,2.255,-13.16,-9.098,-3.994,-18.88,-17.62,-15.03,0.2655,0.3422,0.3414,1.047e-10,1.099e-10,1.096e-10,0.3015,0.05513,0.05247,7.76e-11,9.328e-11,9.243e-11,2.0,2.0,4.261e-11,0.1366,2.465e-11,4.248e-11,0.1314,0.3029,0.2662,4.053e-11,0.03175,0.1575,2.337e-11,2.468e-11,0.0,0.04149,3.51e-12,-0.1542,2.883e-12,0.0,0.0,-0.3212,0.04179,3.645e-12,-2.691e-12,0.004519,-0.2824,1.997e-13,0.0,0.0,0.0,-0.4696,0.0,0.0,0.0,0.005715,0.001346,1.13e-13
3.969e-06,0.0007102,1.475e-09,1267.0,1.766e-13,1060.0,-0.01968,-19.01,-16.03,-6.582,-23.46,-12.5,-9.081,-26.07,-14.33,-13.15,-30.94,-20.93,-18.87,-38.75,-32.82,0.3216,0.3859,0.3855,1.406e-10,1.41e-10,1.41e-10,0.03837,0.04267,0.0426,1.378e-10,1.39e-10,1.39e-10,1.0,2.0,6.316e-11,0.0432,6.187e-11,6.599e-11,0.04318,0.3869,0.3868,6.599e-11,0.01815,0.318,5.737e-11,6.186e-11,2.607e-11,0.02501,2.887e-11,0.1029,2.292e-11,2.892e-11,0.2795,-0.0004978,0.0256,2.292e-11,1.8e-11,0.2711,-0.194,2.392e-13,0.0,0.0,0.0,-0.03744,0.0,0.0,0.0,4.087e-05,0.00599,3.363e-12
4.804e-06,0.002053,1.8349999999999998e-09,1474.0,2.996000000000001e-13,191.4,-0.01975,-65.75,-54.14,-6.589,-51.54,-38.77,-9.09,-52.14,-39.95,-13.16,-55.26,-46.39,-18.88,-60.35,-56.64,0.01742,0.1697,0.1387,1.072e-10,1.176e-10,1.175e-10,-9.492e-05,0.0004318,0.0003408,5.303e-11,7.549e-11,7.524e-11,1.0,2.0,3.04e-11,0.0,6.43e-13,3.904e-11,1.281e-05,0.08039,0.06991,3.905e-11,-0.001233,-0.03495,0.0,0.0,0.0,1.693e-06,7.611e-13,-0.105,3.781e-13,0.0,0.0,-0.0009107,0.0,0.0,0.0,0.001007,-0.1138,2.157e-14,0.0,0.0,0.0,-0.0007437,0.0,0.0,0.0,5.023e-07,0.0008704,3e-13
7.248999999999999e-06,0.0007673999999999,3.346e-10,570.7,3.097000000000001e-13,300.5,-0.01962,4.105,8.461,-6.591,0.6831,8.638,-9.114,-3.417,3.397,-13.18,-11.87,-9.539,-18.88,-23.11,-26.53,0.4378,0.6258,0.5889,1.218e-10,1.276e-10,1.276e-10,0.7849,0.9019,0.8917,1.308e-10,1.337e-10,1.337e-10,2.0,2.0,5.088e-11,0.7929,6.124e-11,5.306e-11,0.7915,0.3999,0.392,5.306e-11,0.6634,0.1507,5.891e-11,6.125e-11,0.0,0.009973,3.001e-13,-0.3845,1.384e-12,0.0,0.0,-0.4209,0.0,0.0,0.0,0.0001908,-0.2698,4.941e-13,0.0,0.0,0.0,-0.3079,0.0,0.0,0.0,0.001974,0.001264,1.291e-13
5.402e-06,0.001814,7.996e-10,537.0,7.392000000000001e-13,810.2,-0.01965,-20.17,-20.97,-6.586,-22.54,-12.3,-9.093,-25.72,-16.52,-13.17,-31.79,-25.71,-18.88,-41.3,-40.06,0.1776,0.2841,0.2682,1.15e-10,1.193e-10,1.192e-10,0.2927,0.1918,0.1895,7.088e-11,9.688e-11,9.668e-11,1.0,2.0,4.518e-11,0.1842,2.476e-11,4.639e-11,0.1816,0.1915,0.176,4.639e-11,0.057,0.04259,1.99e-11,2.484e-11,0.0,0.002393,1.02e-12,-0.1933,2.605e-13,0.0,0.0,-0.3052,0.0,0.0,0.0,0.003263,-0.164,2.476e-13,0.0,0.0,0.0,-0.2569,0.0,0.0,0.0,0.001148,0.0002063,6.715e-14
6.099999999999999e-06,0.0005892,2.48e-09,730.2,3.082e-14,43.97,-0.01958,9.202,18.74,-6.594,1.722,10.7,-9.106,-2.556,5.08,-13.18,-9.898,-5.353,-18.88,-20.03,-20.15,0.09785,0.5132,0.4243,8.494e-11,1.014e-10,1.012e-10,0.5644,0.8255,0.7885,7.997e-11,9.77e-11,9.765e-11,2.0,2.0,-5.817e-12,0.0,2.166e-12,1.368e-11,0.01269,0.07892,0.07555,1.365e-11,-0.1365,-0.1175,0.0,0.0,0.0,0.001576,1.417e-13,-0.3761,1.852e-13,0.0,0.0,-0.2693,0.0,0.0,0.0,0.0004645,-0.3146,1.857e-13,0.0,0.0,0.0,-0.3077,0.0,0.0,0.0,0.004702,0.0009624,5.277e-13
9.792e-06,0.001127,7.242e-10,575.7,5.062e-14,387.8,-0.01956,-1.261,2.785,-6.601,-9.245,-5.59,-9.11,-14.22,-11.99,-13.17,-22.4,-24.21,-18.86,-33.37,-40.89,0.02968,0.2997,0.2637,7.808e-11,9.628e-11,9.616e-11,0.1333,0.3428,0.3388,6.595e-11,8.781e-11,8.766e-11,1.0,2.0,-1.735e-11,0.0,8.492e-13,1.78e-12,0.001249,0.008676,0.005319,2.411e-12,-0.2081,-0.1528,0.0,0.0,0.0,0.0001966,2.084e-13,-0.2109,3.403e-14,0.0,0.0,-0.1998,0.0,0.0,0.0,0.001005,-0.2014,8.129e-14,0.0,0.0,0.0,-0.2196,0.0,0.0,0.0,0.0004651,0.001742,3.745e-13
5.515999999999999e-06,0.00174,1.26e-09,878.6,3.908000000000001e-13,1433.0,-0.01964,-40.3,-41.13,-6.586,-46.73,-34.14,-9.093,-49.36,-38.15,-13.17,-53.68,-46.4,-18.88,-59.63,-57.68,0.2237,0.206,0.2055,1.093e-10,1.197e-10,1.197e-10,0.003481,0.007085,0.007058,9.881e-11,1.115e-10,1.115e-10,1.0,2.0,4.683e-11,0.007512,3.583e-11,4.995e-11,0.007432,0.2208,0.2048,4.992e-11,0.0009881,0.1213,3.086e-11,3.589e-11,4.378e-12,3.047e-05,9.321e-12,-0.1358,1.7e-13,9.813e-12,0.01267,-0.01222,0.0,0.0,0.0,0.01267,-0.162,9.099e-14,0.0,0.0,0.0,-0.008999,0.0,0.0,0.0,1.863e-05,0.0003193,1.295e-13
4.065e-06,0.001049,1.595e-09,536.0,2.448000000000001e-13,1460.0,-0.01972,-6.255,-11.82,-6.576,-0.8472,6.217,-9.083,-2.806,5.296,-13.16,-8.278,-0.9644,-18.89,-17.1,-12.55,0.2616,0.2985,0.2983,1.311e-10,1.339e-10,1.339e-10,-0.2131,0.1191,0.1108,1.237e-10,1.009e-11,1.306e-10,2.0,2.0,5.364e-11,0.1173,4.82e-11,5.766e-11,0.1139,0.3104,0.3094,5.765e-11,-0.1434,0.2349,3.798e-11,4.822e-11,1.903e-11,0.06104,2.181e-11,0.01526,4.69e-12,2.182e-11,0.1843,-0.1624,0.06592,4.782e-12,-5.177e-12,0.1831,-0.2823,1.633e-13,0.0,0.0,0.0,-0.4337,0.0,0.0,0.0,0.0008465,0.001555,7.491e-13
7.103e-06,0.001327,2.2650000000000003e-09,1128.0,5.233e-13,558.6,-0.0196,-40.63,-33.9,-6.593,-52.16,-39.02,-9.104,-54.65,-44.9,-13.17,-58.38,-53.82,-18.88,-63.86,-65.07,0.5366,0.5172,0.5169,1.326e-10,1.346e-10,1.345e-10,0.009351,0.0105,0.01049,1.338e-10,1.352e-10,1.351e-10,1.0,2.0,5.975e-11,0.005962,5.971e-11,6.151e-11,0.005962,0.441,0.4396,6.142e-11,0.001518,0.256,5.704e-11,5.971e-11,0.0,0.0007279,2.683e-12,-0.3271,7.571e-12,0.0,0.0,-0.005667,0.0,0.0,0.0,0.001549,-0.245,3.343e-13,0.0,0.0,0.0,-0.004491,0.0,0.0,0.0,2.518e-05,0.003118,4.576e-13
