fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_height_XY Vout_2 14G,eye_height Vout_2 14G,eye_maxWidth Vout_1 14G,eye_width Vout_2 14G,eye_width_XY Vout_1 14G,eye_width_XY Vout_2 14G,eye_height Vout_1 14G,eye_maxWidth Vout_2 14G,eye_maxHeight Vout_2 14G,eye_maxHeight Vout_1 14G,eye_height_XY Vout_1 14G,eye_width Vout_1 14G,eye_maxWidth Vout_2 28G,eye_maxWidth Vout_1 28G,eye_maxHeight Vout_2 28G,eye_height Vout_2 28G,eye_height_XY Vout_2 28G,eye_height_XY Vout_1 28G,eye_width_XY Vout_1 28G,eye_width Vout_2 28G,eye_maxHeight Vout_1 28G,eye_height Vout_1 28G,eye_width Vout_1 28G,eye_width_XY Vout_2 28G,eye_height Vout_2 56G,eye_width_XY Vout_1 56G,eye_height_XY Vout_2 56G,eye_height Vout_1 56G,eye_maxWidth Vout_1 56G,eye_height_XY Vout_1 56G,eye_maxHeight Vout_2 56G,eye_width Vout_2 56G,eye_maxWidth Vout_2 56G,eye_width Vout_1 56G,eye_maxHeight Vout_1 56G,eye_width_XY Vout_2 56G
2.962e-06,0.001409,7.962e-10,1059.0,4.431000000000001e-13,625.4,-0.0197,-33.22,-28.86,-6.581,-38.86,-27.93,-9.075,-41.32,-30.25,-13.14,-45.34,-35.1,-18.85,-50.87,-43.13,0.4238,0.4555,0.4555,1.381e-10,1.386e-10,1.386e-10,0.02353,0.02393,0.02392,1.328e-10,1.352e-10,1.352e-10,1.0,2.0,0.02275,0.01591,6.675e-11,6.291e-11,6.667e-11,6.449e-11,0.2867,6.45e-11,0.02448,0.4332,0.4001,6.571e-11,2.486e-11,2.693e-11,0.01257,-0.001844,0.01255,0.2331,2.664e-11,2.314e-11,0.2332,-0.02744,2.42e-11,2.478e-11,-0.01458,2.785e-13,3.313e-05,-0.2276,0.0,0.001152,0.0,0.0,0.0,0.0,0.0,3.485e-13
3.942e-06,0.001073,3.668e-10,955.6,9.189e-13,1295.0,-0.01968,-23.15,-21.69,-6.582,-26.52,-14.87,-9.081,-29.26,-18.16,-13.15,-34.17,-24.93,-18.87,-41.98,-36.6,0.2178,0.3454,0.3449,9.993e-11,1.049e-10,1.045e-10,-0.03846,0.03884,0.03821,8.714e-11,9.108e-11,9.08e-11,1.0,2.0,0.04248,-0.04349,3.879e-11,2.94e-11,3.646e-11,3.129e-11,0.1436,3.328e-11,0.04753,0.281,0.2465,3.964e-11,0.0,0.0,0.0,-0.1098,0.001245,0.01882,3.212e-12,0.0,0.0,-0.3314,0.0,1.888e-12,-0.1158,1.372e-13,0.0004142,-0.297,0.0,0.001438,0.0,0.0,0.0,0.0,0.0,2.545e-13
4.861e-06,0.00217,1.559e-10,1047.0,2.832e-13,954.3,-0.01966,-49.17,-46.45,-6.585,-53.16,-40.72,-9.088,-54.41,-42.48,-13.16,-56.38,-47.86,-18.88,-60.29,-56.96,0.1214,0.1651,0.1598,1.264e-10,1.304e-10,1.304e-10,0.000443,0.001283,0.001084,1.314e-10,1.336e-10,1.337e-10,1.0,2.0,0.0006873,2.914e-05,6.039e-11,5.219e-11,5.995e-11,5.577e-11,0.04089,5.605e-11,0.0007667,0.1299,0.117,5.92e-11,5.185e-12,2.005e-11,3.97e-05,-0.0006108,3.406e-05,0.0356,1.974e-11,-3.955e-12,0.0361,-0.05459,1.889e-11,5.177e-12,-0.0006362,2.742e-13,2.127e-06,-0.06702,0.0,0.0005273,0.0,0.0,0.0,0.0,0.0,1.094e-13
9.392e-06,0.002226,2.773e-09,91.34,3.708000000000001e-13,960.6,-0.01969,-16.52,-33.03,-6.575,-5.467,-4.446,-9.119,-5.102,-1.061,-13.18,-12.32,-11.35,-18.87,-22.99,-27.19,0.01728,0.07557,0.06224,9.292e-11,1.058e-10,1.057e-10,-0.02035,0.0146,0.01456,1.167e-10,1.25e-10,1.249e-10,2.0,2.0,0.01462,-0.04217,3.328e-11,-1.563e-11,2.897e-11,3.463e-11,-0.03891,3.464e-11,0.0148,0.01767,0.01758,3.141e-11,0.0,0.0,0.0,-0.0386,0.0044,9.957e-05,2.826e-13,0.0,0.0,-0.05422,0.0,2.716e-12,-0.0337,7.023e-13,0.0002451,-0.0349,0.0,7.662e-05,0.0003861,-9.751e-12,7.04e-13,0.0,0.0,2.531e-13
7.292e-06,0.002348,2.9669999999999997e-10,219.2,3.783000000000001e-13,1056.0,-0.01969,-10.24,-20.16,-6.582,-2.297,2.749,-9.112,-5.875,-1.294,-13.18,-14.37,-14.09,-18.88,-25.56,-30.81,0.02275,0.07187,0.06014,1.043e-10,1.119e-10,1.119e-10,-0.01465,0.02555,0.02551,9.948e-11,1.143e-10,1.142e-10,2.0,2.0,0.02315,-0.04965,4.37e-11,6.045e-12,4.054e-11,2.219e-11,-0.01031,2.243e-11,0.02532,0.03055,0.02928,4.289e-11,0.0,0.0,0.0,-0.06366,0.0006963,2.438e-05,1.1e-13,0.0,0.0,-0.05046,0.0,1.106e-12,-0.04373,1.531e-13,0.0002562,-0.03018,0.0,0.0001226,0.0,0.0,0.0,0.0,0.0,4.55e-13
4.224999999999999e-06,0.0008456,6.304999999999998e-10,1500.0,6.565000000000001e-13,1088.0,-0.01967,-34.13,-29.27,-6.583,-39.53,-25.9,-9.083,-42.18,-29.46,-13.16,-46.7,-36.64,-18.87,-53.25,-47.78,0.3534,0.3853,0.3845,1.088e-10,1.146e-10,1.146e-10,0.005282,0.008663,0.00864,9.987e-11,1.102e-10,1.101e-10,1.0,2.0,0.007955,0.002516,4.827e-11,4.085e-11,4.715e-11,4.328e-11,0.2049,4.443e-11,0.008845,0.3642,0.3257,4.623e-11,0.0,9.806e-12,0.0,-0.006579,0.0002208,0.07001,7.89e-12,0.0,0.07001,-0.2457,6.368e-12,5.1e-12,-0.009025,3.616e-13,2.737e-05,-0.301,0.0,0.002983,0.0,0.0,0.0,0.0,0.0,1.679e-13
9.906e-06,0.00174,7.773999999999998e-10,1415.0,6.039e-13,1189.0,-0.01956,-53.01,-48.36,-6.605,-51.29,-40.45,-9.112,-56.19,-50.87,-13.17,-62.98,-63.56,-18.86,-70.28,-76.9,0.1355,0.2119,0.2051,7.785e-11,8.966e-11,8.961e-11,-0.0009961,0.0,1.032e-05,0.0,0.0,4.723e-12,1.0,2.0,1.545e-06,-0.001278,4.225e-12,0.0,1.322e-11,1.201e-13,-0.1601,0.0,0.0,0.009919,0.006791,7.119e-12,0.0,0.0,0.0,-0.0009297,7.95e-07,0.0003394,2.321e-13,0.0,0.0,-0.1759,0.0,3.068e-13,-0.0006869,2.535e-13,2.736e-06,-0.1375,0.0,0.0003963,0.0,0.0,0.0,0.0,0.0,6.215e-13
6.793e-06,0.002233,1.771e-10,789.9,9.921000000000002e-13,775.5,-0.01961,-43.36,-40.32,-6.591,-50.46,-38.05,-9.103,-53.24,-43.92,-13.17,-57.7,-53.3,-18.88,-63.67,-65.01,0.01383,0.0862,0.07152,9.475e-11,1.007e-10,9.897e-11,0.0002852,0.003182,0.002741,6.924e-11,7.97e-11,7.919e-11,1.0,2.0,0.0001321,-0.003477,2.357e-11,1.005e-11,2.344e-11,8.178e-12,-0.0597,4.61e-12,0.00017,0.02303,0.02081,2.397e-11,0.0,0.0,0.0,-0.003907,7.786e-06,0.0001096,1.944e-13,0.0,0.0,-0.09271,0.0,1.66e-13,-0.002653,2.381e-13,5.47e-06,-0.0592,0.0,0.0002835,0.0,0.0,0.0,0.0,0.0,1.48e-13
5.336e-06,0.001527,9.53e-10,599.3,9.647000000000001e-13,910.2,-0.01965,-17.8,-18.0,-6.586,-20.24,-9.598,-9.092,-23.43,-13.94,-13.17,-29.47,-23.04,-18.88,-38.96,-37.3,0.247,0.3549,0.3548,1.093e-10,1.132e-10,1.129e-10,0.2241,0.2056,0.2052,8.022e-11,8.902e-11,8.899e-11,1.0,2.0,0.2127,0.1739,4.049e-11,2.475e-11,4.046e-11,2.673e-11,0.1072,2.877e-11,0.2161,0.2587,0.2399,3.967e-11,0.0,0.0,0.0,-0.2598,0.001733,0.001565,1.911e-12,0.0,0.0,-0.2631,0.0,1.736e-13,-0.2699,2.074e-13,0.001774,-0.2142,0.0,0.0007455,0.0,0.0,0.0,0.0,0.0,4.237e-13
2.478e-06,0.001305,5.923999999999998e-10,876.4,7.886000000000001e-13,1069.0,-0.01971,-23.04,-22.53,-6.581,-26.26,-17.03,-9.073,-28.79,-19.59,-13.14,-33.06,-24.31,-18.84,-39.43,-32.18,0.2372,0.3466,0.3228,1.134e-10,1.169e-10,1.166e-10,0.02891,0.06695,0.06655,1.014e-10,1.062e-10,1.061e-10,1.0,2.0,0.0652,0.01333,4.646e-11,4.074e-11,4.583e-11,4.105e-11,0.1269,4.337e-11,0.07515,0.2675,0.2211,4.653e-11,1.032e-11,1.05e-11,0.02198,-0.06867,0.02017,0.05461,9.632e-12,6.173e-12,0.05535,-0.1199,9e-12,8.537e-12,-0.1032,4.112e-14,0.0003284,-0.2143,0.0,0.0007309,0.0,0.0,0.0,0.0,0.0,8.083e-14
4.753e-06,0.001167,2.5280000000000004e-09,904.8,9.222e-13,1250.0,-0.01966,-25.47,-24.09,-6.584,-28.92,-16.77,-9.087,-31.85,-20.61,-13.16,-37.26,-28.61,-18.88,-45.83,-41.57,0.2983,0.3517,0.3502,1.022e-10,1.068e-10,1.065e-10,-0.03987,0.03702,0.03645,8.508e-11,9.233e-11,9.218e-11,1.0,2.0,0.04646,-0.04208,4.099e-11,2.939e-11,3.867e-11,3.279e-11,0.2004,3.383e-11,0.04956,0.3281,0.2912,4.124e-11,0.0,0.0,0.0,-0.13,0.0001825,0.004262,2.033e-12,0.0,0.0,-0.1982,0.0,1.795e-12,-0.1188,1.27e-13,0.0002665,-0.3113,0.0,0.0005916,0.0,0.0,0.0,0.0,0.0,5.279e-13
3.042e-06,0.00221,2.721e-09,1094.0,4.4920000000000004e-13,593.6,-0.01971,-45.49,-40.58,-6.581,-53.92,-42.53,-9.076,-54.62,-43.05,-13.14,-55.13,-44.34,-18.85,-56.76,-48.35,0.1509,0.2358,0.2148,1.37e-10,1.38e-10,1.378e-10,0.002601,0.003709,0.003323,1.368e-10,1.379e-10,1.377e-10,1.0,2.0,0.00247,0.0008118,6.395e-11,6.317e-11,6.39e-11,6.405e-11,0.06014,6.407e-11,0.002964,0.1828,0.1579,6.322e-11,2.405e-11,2.357e-11,0.001434,-0.0005775,0.001363,0.07617,2.356e-11,2.143e-11,0.07796,-0.04519,2.093e-11,2.396e-11,-0.001637,3.446e-13,5.553e-06,-0.1013,0.0,0.0007833,0.0,0.0,0.0,0.0,0.0,1.947e-13
7.419e-06,0.0010789999999999,1.082e-11,1114.0,9.913e-13,954.2,-0.0196,-34.69,-30.12,-6.594,-40.7,-28.05,-9.105,-44.7,-35.77,-13.17,-51.65,-47.95,-18.87,-60.45,-62.63,0.2831,0.4395,0.4384,8.688e-11,9.51e-11,9.48e-11,-0.004651,0.0141,0.01398,7.01e-11,7.877e-11,7.874e-11,1.0,2.0,0.000154,-0.02161,2.12e-11,0.0,1.583e-11,2.479e-12,-0.04774,0.0,0.0,0.1353,0.128,2.184e-11,0.0,0.0,0.0,-0.02336,2.365e-05,0.0004625,3.033e-13,0.0,0.0,-0.3829,0.0,3.441e-14,-0.01727,2.996e-13,5.231e-05,-0.3275,0.0,0.001385,0.0,0.0,0.0,0.0,0.0,1.908e-13
2.276e-06,0.00116,2.852e-09,1223.0,8.324000000000002e-13,1011.0,-0.01972,-31.16,-27.98,-6.58,-35.59,-24.84,-9.072,-38.06,-27.31,-13.13,-42.07,-31.59,-18.83,-47.58,-38.11,0.2267,0.3631,0.3174,1.163e-10,1.199e-10,1.197e-10,0.007964,0.01669,0.01668,1.117e-10,1.127e-10,1.124e-10,1.0,2.0,0.01252,0.005697,4.975e-11,4.919e-11,4.948e-11,4.49e-11,0.1095,4.711e-11,0.01583,0.2764,0.2179,5.078e-11,1.723e-11,1.669e-11,0.007807,-0.003853,0.007327,0.1065,1.625e-11,1.568e-11,0.1145,-0.03918,1.637e-11,1.554e-11,-0.01006,1.739e-12,0.000166,-0.146,0.0,0.0036,0.0,0.0,0.0,0.0,0.0,1.052e-12
8.951e-06,0.001597,2.123e-09,220.4,7.252000000000001e-13,787.0,-0.01968,-7.476,-14.91,-6.597,-0.7012,5.452,-9.119,-5.908,-2.248,-13.18,-14.18,-14.7,-18.87,-24.18,-29.06,0.25,0.3354,0.3348,1.016e-10,1.08e-10,1.08e-10,-0.1382,0.08431,0.08382,5.978e-11,8.56e-11,8.547e-11,2.0,2.0,0.002648,-0.3372,2.784e-11,0.0,2.564e-11,2.402e-13,-0.09028,0.0,0.0,0.09918,0.09861,2.114e-11,0.0,0.0,0.0,-0.4333,0.0007967,0.0004013,2.073e-13,0.0,0.0,-0.2185,0.0,4.424e-13,-0.3368,6.524e-14,0.002021,-0.1871,0.0,0.0003403,0.0,0.0,0.0,0.0,0.0,4.66e-13
8.073e-06,0.000655,2.78e-09,390.0,8.561e-15,449.7,-0.01966,-0.6165,-1.231,-6.586,-7.413,-8.184,-9.091,-10.5,-11.68,-13.17,-16.03,-18.41,-18.87,-24.18,-29.15,-0.05449,0.2758,0.2266,8.467e-11,1.012e-10,1.011e-10,-0.02658,0.2442,0.2099,8.241e-11,9.962e-11,9.956e-11,2.0,2.0,0.01592,-0.1507,1.57e-11,-8.522e-12,1.555e-11,8.867e-12,-0.1256,9.082e-12,0.01852,0.04867,0.04703,-3.585e-12,0.0,0.0,0.0,-0.2242,7.081e-05,0.0006082,1.188e-13,0.0,0.0,-0.257,0.0,1.635e-14,-0.1555,1.476e-13,0.0003243,-0.1776,0.0,0.0005587,0.0,0.0,0.0,0.0,0.0,2.51e-13
8.102e-06,0.002337,9.418e-10,1116.0,5.522000000000001e-13,561.4,-0.01961,-59.63,-52.82,-6.598,-52.25,-39.85,-9.109,-55.66,-47.8,-13.17,-61.04,-58.84,-18.87,-67.54,-71.29,0.00457,0.07114,0.06154,1.203e-10,1.242e-10,1.238e-10,-0.0004054,0.0,4.38e-07,0.0,0.0,4.912e-13,1.0,2.0,1.171e-07,-0.0002666,4.294e-11,0.0,4.286e-11,6.849e-14,-0.03687,0.0,0.0,0.02563,0.02552,4.158e-11,0.0,0.0,0.0,-0.0001814,3.702e-07,0.0002625,5.671e-13,0.0,0.0,-0.04388,0.0,7.073e-14,-0.0001111,1.419e-13,1.867e-07,-0.03301,0.0,8.902e-05,0.0,0.0,0.0,0.0,0.0,1.511e-13
9.813e-06,0.0005518,4.235e-10,1322.0,2.324e-13,1095.0,-0.01957,-12.86,-9.119,-6.601,-18.56,-7.979,-9.109,-23.79,-18.34,-13.17,-32.48,-33.01,-18.86,-43.66,-50.37,0.3822,0.4031,0.4029,1.204e-10,1.269e-10,1.269e-10,-0.008016,0.04785,0.04783,1.039e-10,1.178e-10,1.178e-10,1.0,2.0,0.005721,-0.05378,4.88e-11,0.0,4.879e-11,3.11e-11,0.1006,0.0,0.0,0.2906,0.2872,4.011e-11,0.0,0.0,0.0,-0.06312,3.267e-05,0.0009152,1.722e-12,0.0,0.0,-0.3138,0.0,2.322e-13,-0.03624,3.261e-13,7.758e-05,-0.2072,0.0,0.0003462,0.0,0.0,0.0,0.0,0.0,3.534e-13
1.902e-06,0.0022,1.217e-09,749.7,3.551000000000001e-13,1423.0,-0.01973,-32.03,-35.77,-6.58,-34.01,-28.01,-9.071,-36.41,-30.13,-13.13,-40.4,-34.14,-18.83,-45.9,-40.0,0.1605,0.1879,0.1878,1.24e-10,1.273e-10,1.273e-10,0.02656,0.03181,0.03157,1.127e-10,1.217e-10,1.216e-10,1.0,2.0,0.03591,0.01908,5.721e-11,4.596e-11,5.626e-11,4.76e-11,0.08686,4.789e-11,0.03591,0.1745,0.1501,5.649e-11,1.586e-11,2.135e-11,0.0196,-0.006725,0.01912,0.08452,2.044e-11,1.443e-11,0.09098,-0.03243,1.775e-11,1.349e-11,-0.03718,7.794e-13,0.0002928,-0.1122,0.0,0.0007049,0.0,0.0,0.0,0.0,0.0,2.885e-13
1.873e-06,0.002499,1.985e-09,1331.0,5.226e-13,216.4,-0.01987,-53.68,-45.66,-6.588,-55.68,-45.79,-9.077,-55.86,-45.69,-13.14,-56.04,-46.04,-18.83,-56.81,-47.75,0.05119,0.1861,0.1507,1.132e-10,1.219e-10,1.218e-10,0.0003582,0.002172,0.001623,1.078e-10,1.178e-10,1.177e-10,1.0,2.0,0.0008612,-0.0002354,4.527e-11,3.317e-11,4.525e-11,4.004e-11,0.006692,4.004e-11,0.001145,0.1064,0.08402,3.693e-11,0.0,0.0,0.0,-0.0006774,5.791e-05,0.02285,8.062e-12,0.0,0.0,-0.04697,0.0,1.63e-12,-0.001262,2.662e-13,1.973e-05,-0.0919,0.0,0.0004418,0.0,0.0,0.0,0.0,0.0,4.669e-13
3.447e-06,0.002147,2.851e-09,1338.0,9.211000000000002e-13,752.0,-0.01973,-62.21,-56.37,-6.584,-58.61,-45.55,-9.08,-57.34,-44.71,-13.15,-56.71,-45.66,-18.86,-58.26,-50.69,0.109,0.1985,0.1671,1.165e-10,1.196e-10,1.188e-10,0.0005541,0.001251,0.001023,1.161e-10,1.191e-10,1.179e-10,1.0,2.0,0.0006536,5.99e-05,4.731e-11,4.404e-11,4.678e-11,4.649e-11,0.01003,4.695e-11,0.0008449,0.123,0.1007,4.418e-11,1.011e-11,0.0,0.0002374,-0.0002548,0.0002276,0.01115,6.488e-12,7.134e-12,0.0,-0.08458,0.0,9.799e-12,-0.0009004,1.569e-13,5.678e-06,-0.1191,0.0,0.0002448,0.0,0.0,0.0,0.0,0.0,2.101e-13
2.867e-06,0.0007956,2.646e-09,33.36,1.626e-13,772.2,-0.01975,-25.85,-51.72,-6.577,-20.5,-34.48,-9.065,-15.68,-22.34,-13.12,-12.43,-11.84,-18.81,-8.422,0.2892,0.3688,0.3944,0.3885,1.39e-10,1.401e-10,1.401e-10,-0.01498,0.02043,0.003183,-3.229e-11,1.757e-11,3.894e-11,2.0,2.0,0.007134,-0.02166,6.827e-11,0.0,6.827e-11,1.737e-11,0.3713,0.0,0.0,0.3824,0.3809,6.755e-11,0.0,3.33e-11,0.0,-0.04988,0.001524,0.3279,3.33e-11,0.0,0.3468,0.2218,3.285e-11,7.251e-12,-0.2939,1.364e-11,0.00145,-0.0009739,1.373e-11,0.1669,0.0,0.0,0.0,1.305e-11,0.168,1.23e-12
7.555999999999999e-06,0.00228,1.9790000000000003e-09,500.1,7.640000000000002e-13,861.8,-0.0196,-28.83,-30.11,-6.595,-32.02,-21.12,-9.106,-36.25,-28.49,-13.17,-43.87,-41.05,-18.87,-54.21,-56.77,0.006666,0.07053,0.05756,9.158e-11,9.958e-11,9.94e-11,-0.03901,0.06584,0.06577,2.125e-11,6.121e-11,6.075e-11,1.0,2.0,0.0005793,-0.1196,1.921e-11,0.0,1.913e-11,2.404e-12,-0.04752,0.0,0.0,0.0142,0.01187,2.317e-11,0.0,0.0,0.0,-0.1355,0.00016,6.102e-05,3.981e-14,0.0,0.0,-0.05928,0.0,1.589e-13,-0.09433,5.898e-13,1.338e-05,-0.04559,0.0,0.0002584,0.0,0.0,0.0,0.0,0.0,1.736e-14
1.7679999999999998e-06,0.0005725,1.72e-09,1392.0,5.247999999999999e-13,41.18,-0.01973,-4.462,4.742,-6.58,-11.02,-1.774,-9.071,-13.52,-4.242,-13.13,-17.73,-8.609,-18.83,-23.99,-15.8,0.05631,0.3215,0.2463,8.877e-11,1.053e-10,1.052e-10,0.001838,0.119,0.09007,8.936e-11,1.056e-10,1.055e-10,1.0,2.0,0.03326,-0.06124,0.0,0.0,2.757e-11,2.758e-11,-0.0601,0.0,0.0,0.0,0.0934,0.0,0.0,0.0,0.0,-0.08815,0.001854,0.01047,2.148e-12,0.0,0.0,-0.1642,0.0,2.83e-12,-0.08502,5.929e-14,0.0005679,-0.1816,0.0,0.0006862,0.0,0.0,0.0,0.0,0.0,8.653e-13
5.631e-06,0.002304,2.883e-09,1498.0,3.120000000000001e-13,518.0,-0.02002,-36.23,-28.16,-6.603,-48.5,-35.55,-9.101,-52.31,-41.2,-13.17,-56.91,-50.23,-18.88,-62.87,-61.74,0.04867,0.1093,0.0992,1.4e-10,1.403e-10,1.402e-10,-7.477e-05,0.0,4.893e-06,0.0,0.0,4.65e-11,1.0,2.0,6.791e-06,-0.0001813,6.61e-11,7.688e-12,6.609e-11,6.705e-12,-0.007821,8.052e-12,2.368e-05,0.0763,0.07104,6.437e-11,0.0,2.01e-11,0.0,-0.0002148,3.875e-06,0.01731,2.008e-11,0.0,0.01737,-0.05569,1.365e-11,6.676e-13,-0.0002947,2.74e-13,1.996e-06,-0.04798,0.0,0.0002615,0.0,0.0,0.0,0.0,0.0,4.29e-13
9.114e-06,0.001181,1.9630000000000004e-09,755.0,1.732e-13,1315.0,-0.01957,-23.38,-24.94,-6.6,-28.33,-18.01,-9.109,-33.08,-26.25,-13.17,-41.39,-40.68,-18.87,-52.24,-57.52,0.2038,0.3197,0.3197,1.311e-10,1.348e-10,1.348e-10,0.001144,0.08952,0.08821,1.137e-10,1.234e-10,1.234e-10,1.0,2.0,0.06746,-0.139,5.388e-11,0.0,5.376e-11,3.134e-11,0.1266,0.0,0.0,0.3231,0.3183,4.662e-11,0.0,0.0,0.0,-0.2068,0.0003262,0.00647,2.243e-12,0.0,0.0,-0.3133,0.0,9.552e-13,-0.1343,3.737e-14,0.0009044,-0.2057,0.0,0.0003748,0.0,0.0,0.0,0.0,0.0,9.44e-14
3.374e-06,0.001442,2.993e-09,1392.0,3.984e-13,850.6,-0.01969,-44.45,-39.44,-6.582,-53.91,-41.04,-9.078,-54.45,-41.63,-13.15,-54.9,-43.46,-18.86,-56.78,-48.67,0.3935,0.3779,0.3766,1.341e-10,1.364e-10,1.364e-10,0.004101,0.00412,0.004109,1.377e-10,1.383e-10,1.383e-10,1.0,2.0,0.003949,0.002908,6.578e-11,6.683e-11,6.555e-11,6.714e-11,0.3147,6.719e-11,0.004322,0.3933,0.3819,6.458e-11,2.868e-11,2.744e-11,0.00322,0.001152,0.002815,0.2691,2.744e-11,2.688e-11,0.2754,0.06375,2.6e-11,2.854e-11,-0.001856,6.946e-13,4.757e-05,-0.2128,0.0,0.0008881,0.0,0.0,0.0,0.0,0.0,4.848e-13
5.884e-06,0.001123,2.771e-09,331.1,9.403e-13,699.5,-0.0197,-3.817,-7.567,-6.585,0.1673,7.096,-9.101,-2.947,3.651,-13.18,-9.031,-4.042,-18.89,-18.15,-16.53,0.4548,0.5139,0.5133,1.134e-10,1.167e-10,1.166e-10,0.8247,0.2568,0.2539,7.716e-11,9.911e-11,9.897e-11,2.0,2.0,0.286,0.2066,4.556e-11,2.19e-11,4.455e-11,2.668e-11,0.1854,2.671e-11,0.2984,0.4048,0.3817,4.475e-11,0.0,0.0,0.0,-0.4257,0.002608,0.003463,1.962e-12,0.0,0.0,-0.3492,0.0,2.924e-13,-0.4727,7.87e-14,0.01002,-0.3119,0.0,0.0009384,0.0,0.0,0.0,0.0,0.0,6.299e-14
3.445e-06,0.0013289999999999,2.595e-09,56.66,6.154e-13,1234.0,-0.01974,-22.91,-45.83,-6.577,-13.61,-20.74,-9.069,-11.84,-14.73,-13.13,-9.847,-6.84,-18.87,-9.331,-0.05,0.2637,0.3143,0.3133,1.187e-10,1.218e-10,1.217e-10,0.03794,0.006238,0.005879,1.207e-10,1.769e-12,1.244e-10,2.0,2.0,0.01171,-0.09279,5.431e-11,5.71e-11,5.327e-11,5.82e-11,0.2262,5.822e-11,0.01196,0.3534,0.3097,5.32e-11,2.769e-11,1.995e-11,0.03445,-0.2695,0.03179,0.1896,1.898e-11,2.747e-11,0.2024,0.01338,1.565e-11,2.743e-11,-0.05205,2.408e-13,0.07183,-0.2477,0.0,0.001102,0.08005,7.224e-12,9.379e-12,0.0,0.0,9.253e-12
1.102e-06,0.001677,2.862e-09,557.2,3.1080000000000005e-13,17.53,-0.01974,-5.433,-8.539,-6.58,-11.93,-14.98,-9.069,-14.25,-17.13,-13.13,-17.66,-19.91,-18.81,-21.2,-21.45,-0.0007317,0.1208,0.09142,8.579e-11,1.045e-10,1.043e-10,0.004441,0.07899,0.05887,9.165e-11,1.074e-10,1.071e-10,2.0,2.0,0.02714,-0.007195,0.0,0.0,2.776e-11,2.787e-11,-0.01838,0.0,0.0,0.0,0.03619,0.0,0.0,0.0,0.0,-0.01617,0.004334,0.002668,2.94e-12,0.0,0.0,-0.06586,0.0,3.181e-12,-0.01926,1.765e-12,0.004341,-0.06488,8.659e-13,0.0002384,0.0,0.0,0.0,1.316e-12,0.001551,3.268e-13
4.274e-06,0.002212,1.0159999999999999e-10,402.0,7.762000000000002e-13,1200.0,-0.01968,-15.12,-20.49,-6.583,-14.07,-6.493,-9.086,-16.92,-9.627,-13.16,-22.29,-16.59,-18.88,-31.0,-28.87,0.04292,0.1258,0.1006,1.003e-10,1.06e-10,1.056e-10,-0.008342,0.03153,0.0304,6.478e-11,9.116e-11,8.993e-11,1.0,2.0,0.05607,-0.04214,3.499e-11,0.0,3.457e-11,1.593e-11,-0.017,0.0,0.0,0.06131,0.05245,3.746e-11,0.0,0.0,0.0,-0.1856,0.0002745,0.001614,1.833e-12,0.0,0.0,-0.1069,0.0,4.849e-13,-0.1822,2.103e-14,0.0007701,-0.09198,0.0,0.0001321,0.0,0.0,0.0,0.0,0.0,9.629e-14
9.214e-06,0.002468,1.667e-09,759.5,6.856e-13,731.9,-0.01955,-47.21,-44.26,-6.602,-59.3,-48.15,-9.111,-60.46,-54.38,-13.17,-63.7,-63.41,-18.87,-69.11,-74.7,-0.001085,0.03695,0.03263,1.004e-10,1.066e-10,1.056e-10,-0.0001865,0.0007834,0.0007829,7.884e-11,8.909e-11,8.871e-11,1.0,2.0,5.751e-06,-0.001144,0.0,0.0,1.676e-11,6.064e-13,-0.0245,0.0,0.0,0.0,0.003373,0.0,0.0,0.0,0.0,-0.0009381,2.645e-06,2.177e-05,5.669e-14,0.0,0.0,-0.02994,0.0,1.801e-13,-0.0006204,5.511e-13,1.303e-06,-0.02165,0.0,0.0003438,0.0,0.0,0.0,0.0,0.0,3.148e-13
5.734e-06,0.0020499999999999,2.38e-09,580.2,8.392000000000001e-13,1214.0,-0.01964,-29.56,-31.53,-6.587,-31.76,-20.59,-9.095,-35.05,-25.26,-13.17,-41.23,-34.84,-18.88,-50.57,-48.92,0.04252,0.1446,0.1163,9.047e-11,9.897e-11,9.838e-11,-0.006576,0.0535,0.05312,4.529e-11,6.795e-11,6.752e-11,1.0,2.0,0.01043,-0.05735,2.826e-11,1.621e-12,2.725e-11,5.06e-12,-0.03484,6.886e-12,0.01434,0.05653,0.05126,3.083e-11,0.0,0.0,0.0,-0.17,0.0009236,0.0003149,2.984e-13,0.0,0.0,-0.1201,0.0,7.869e-13,-0.1256,5.408e-14,0.000383,-0.1084,0.0,0.000152,0.0,0.0,0.0,0.0,0.0,3.933e-13
