fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_height_XY Vout_2 14G,eye_height Vout_2 14G,eye_height_XY Vout_1 14G,eye_maxHeight Vout_2 14G,eye_width Vout_1 14G,eye_maxWidth Vout_2 14G,eye_width_XY Vout_1 14G,eye_maxHeight Vout_1 14G,eye_height Vout_1 14G,eye_width_XY Vout_2 14G,eye_width Vout_2 14G,eye_maxWidth Vout_1 14G,eye_maxHeight Vout_1 28G,eye_height_XY Vout_2 28G,eye_height Vout_2 28G,eye_width_XY Vout_2 28G,eye_maxWidth Vout_1 28G,eye_maxHeight Vout_2 28G,eye_width_XY Vout_1 28G,eye_height Vout_1 28G,eye_width Vout_2 28G,eye_width Vout_1 28G,eye_maxWidth Vout_2 28G,eye_height_XY Vout_1 28G,eye_width Vout_1 56G,eye_height_XY Vout_2 56G,eye_width Vout_2 56G,eye_maxWidth Vout_1 56G,eye_maxHeight Vout_2 56G,eye_maxWidth Vout_2 56G,eye_height Vout_2 56G,eye_height_XY Vout_1 56G,eye_width_XY Vout_2 56G,eye_maxHeight Vout_1 56G,eye_width_XY Vout_1 56G,eye_height Vout_1 56G
2.105e-06,0.001113,2.62e-09,542.5,6.747000000000001e-13,14.68,-0.0197,3.292,8.069,-6.58,-3.218,1.612,-9.072,-5.569,-0.585,-13.13,-9.161,-3.652,-18.84,-13.95,-7.131,0.00206,0.402,0.307,8.92e-11,1.05e-10,1.05e-10,0.121,0.641,0.493,9e-11,1.06e-10,1.06e-10,2.0,2.0,0.1992,0.005378,0.1173,0.0,0.0,0.0,2.76e-11,0.0,-0.08263,2.963e-11,0.0,0.0,0.0,0.00443,-0.173,9.554e-13,0.0,0.0,2.888e-12,-0.2182,0.0,0.0,0.0,0.01244,0.0,0.001313,0.0,0.0,0.0,0.0,-0.1877,0.0008911,2.553e-13,0.0,3.225e-13,-0.2095
2.59e-06,0.001674,2.507e-09,966.6,4.501000000000001e-13,286.9,-0.0197,-32.64,-26.24,-6.581,-39.08,-29.48,-9.074,-41.51,-31.44,-13.14,-45.4,-35.49,-18.84,-50.56,-41.79,0.242,0.399,0.353,1.25e-10,1.3e-10,1.3e-10,0.0218,0.032,0.0292,1.3e-10,1.33e-10,1.33e-10,1.0,2.0,0.02133,0.01451,0.2464,0.02534,5.019e-11,5.921e-11,5.543e-11,0.2969,0.1469,5.921e-11,5.55e-11,5.545e-11,0.1374,0.01192,0.0007759,2.165e-11,1.844e-11,0.01269,1.824e-11,0.001294,1.949e-11,1.557e-11,2.188e-11,0.1262,0.0,8.056e-05,0.0,0.0,0.0,0.0,-0.01331,0.0009466,1.373e-13,0.0,8.232e-14,-0.1629
4.521e-06,0.0007555,9.526e-10,1203.0,7.567000000000001e-13,275.6,-0.0197,-17.87,-8.872,-6.583,-23.87,-11.44,-9.085,-26.74,-15.11,-13.16,-32.03,-23.05,-18.88,-40.5,-36.13,0.47,0.733,0.672,1.36e-10,1.37e-10,1.37e-10,0.0939,0.161,0.147,1.39e-10,1.4e-10,1.4e-10,1.0,2.0,0.09153,-0.008771,0.4869,0.09541,5.81e-11,6.525e-11,6.162e-11,0.5258,0.1617,6.524e-11,6.436e-11,6.173e-11,0.112,0.0117,-0.08439,1.837e-11,1.581e-11,0.0119,1.578e-11,-0.2271,1.356e-11,9.825e-12,1.843e-11,0.1118,0.0,6.236e-05,0.0,0.0,0.0,0.0,-0.07038,0.002669,1.696e-13,0.0,4.409e-13,-0.3029
2.818e-06,0.001451,2.509e-09,209.9,2.0170000000000001e-13,384.9,-0.0197,-6.288,-12.55,-6.577,-9.096,-11.63,-9.067,-8.964,-8.917,-13.13,-9.854,-6.751,-18.85,-11.27,-3.842,0.242,0.358,0.327,1.26e-10,1.31e-10,1.31e-10,0.2,0.232,0.229,1.38e-10,1.39e-10,1.39e-10,2.0,2.0,0.2173,0.1773,0.2666,0.2192,5.547e-11,6.859e-11,5.817e-11,0.3062,0.2247,6.856e-11,6.801e-11,5.817e-11,0.2198,0.2229,0.04521,3.244e-11,2.386e-11,0.2234,2.363e-11,0.1144,3.184e-11,2.242e-11,3.244e-11,0.1929,0.0,0.2205,1.324e-11,0.0,0.2339,1.377e-11,0.1863,0.008337,1.356e-11,0.0,3.303e-12,-0.0701
1.739e-06,0.002004,2.449e-09,1419.0,9.198e-13,227.5,-0.0198,-44.33,-36.29,-6.581,-50.53,-40.32,-9.071,-52.1,-41.82,-13.13,-53.76,-43.66,-18.82,-55.39,-46.03,0.0935,0.3,0.244,1.19e-10,1.26e-10,1.26e-10,0.00115,0.00406,0.00316,1.17e-10,1.25e-10,1.25e-10,1.0,2.0,0.001794,-1.702e-05,0.142,0.002493,4.12e-11,4.773e-11,4.856e-11,0.1764,0.01202,4.762e-11,4.036e-11,4.865e-11,0.0,0.0005858,-0.0001678,1.091e-11,0.0,0.0,1.071e-11,-0.065,0.0,0.0,0.0,0.04426,0.0,3.438e-05,0.0,0.0,0.0,0.0,-0.001497,0.00201,2.303e-13,0.0,3.489e-13,-0.1121
5.459999999999999e-06,0.001221,2.3430000000000003e-09,125.0,2.564e-13,499.8,-0.0197,-10.44,-20.89,-6.575,-9.339,-12.18,-9.074,-7.88,-6.824,-13.16,-8.785,-4.428,-18.9,-15.73,-12.05,0.517,0.535,0.53,1.32e-10,1.35e-10,1.35e-10,0.0865,0.164,0.157,1.4e-10,1.4e-10,1.4e-10,2.0,2.0,0.1519,-0.1796,0.5293,0.1541,6.285e-11,6.35e-11,6.431e-11,0.5294,0.467,6.343e-11,6.011e-11,6.436e-11,0.2552,0.1499,-0.0422,2.23e-11,2.683e-11,0.1526,2.681e-11,0.03866,1.782e-11,2.563e-11,2.236e-11,0.2498,0.0,0.01049,0.0,0.0,0.0,0.0,-0.2261,0.02052,2.113e-12,0.0,3.147e-12,-0.2423
7.426999999999999e-06,0.002285,1.505e-09,760.2,2.516e-13,352.8,-0.0196,-41.68,-35.14,-6.594,-48.93,-38.27,-9.106,-52.4,-43.58,-13.17,-57.87,-54.34,-18.87,-64.59,-66.92,0.0184,0.0657,0.0562,1.17e-10,1.25e-10,1.25e-10,-0.00151,0.00272,0.00257,9.97e-11,1.12e-10,1.12e-10,1.0,2.0,8.047e-05,-0.003102,0.02729,0.0,3.568e-11,0.0,4.341e-11,0.02768,-0.04294,1.128e-11,0.0,4.341e-11,0.0,6.926e-06,-0.002725,1.974e-13,0.0,3.194e-05,1.302e-13,-0.06077,-2.151e-11,0.0,8.007e-13,0.0001269,0.0,5.246e-06,0.0,0.0,0.0,0.0,-0.001759,4.971e-05,9.793e-14,0.0,2.778e-13,-0.03888
2.204e-06,0.0006789999999999,2.0910000000000003e-09,1398.0,2.870000000000001e-13,642.0,-0.0197,-16.59,-11.36,-6.58,-21.64,-11.46,-9.072,-24.08,-13.46,-13.13,-28.3,-17.94,-18.83,-34.57,-25.54,0.397,0.456,0.443,1.42e-10,1.42e-10,1.42e-10,0.0649,0.0654,0.0653,1.4e-10,1.4e-10,1.4e-10,1.0,2.0,0.05789,0.04182,0.3707,0.06554,6.988e-11,6.819e-11,6.997e-11,0.4188,0.2011,6.819e-11,6.72e-11,7.002e-11,0.2739,0.03745,2.443e-05,3.105e-11,3.168e-11,0.04081,3.167e-11,-0.003493,3.019e-11,2.996e-11,3.111e-11,0.2422,5.718e-12,0.01004,6.792e-12,8.983e-12,0.0101,9.215e-12,-0.02077,0.06618,9.106e-12,0.06693,8.957e-12,-0.109
4.628e-06,0.001494,1.297e-09,1098.0,7.963e-13,808.2,-0.0197,-40.23,-35.75,-6.584,-46.44,-33.31,-9.086,-48.82,-36.77,-13.16,-52.54,-43.45,-18.88,-57.75,-53.43,0.318,0.385,0.384,1.19e-10,1.22e-10,1.22e-10,0.00805,0.00859,0.00856,1.12e-10,1.16e-10,1.16e-10,1.0,2.0,0.007734,0.003795,0.3177,0.007988,4.919e-11,4.815e-11,4.995e-11,0.3416,0.1897,4.653e-11,4.621e-11,5.021e-11,0.0,6.293e-05,-0.005935,1.572e-12,0.0,0.0,4.173e-12,-0.2092,0.0,0.0,0.0,0.01459,0.0,3.004e-05,0.0,0.0,0.0,0.0,-0.006363,0.001956,1.287e-13,0.0,3.914e-13,-0.2271
2.448e-06,0.001138,1.286e-09,718.5,8.248e-13,1006.0,-0.0197,-8.761,-9.521,-6.58,-10.26,-2.448,-9.074,-12.8,-4.958,-13.14,-17.16,-9.54,-18.84,-23.82,-17.06,0.222,0.371,0.333,1.14e-10,1.17e-10,1.17e-10,0.218,0.207,0.207,9.76e-11,1.03e-10,1.03e-10,1.0,2.0,0.2565,0.2111,0.2259,0.2885,4.646e-11,4.149e-11,4.577e-11,0.2758,0.1222,3.89e-11,3.927e-11,4.635e-11,0.07066,0.09439,-0.01809,7.452e-12,1.16e-11,0.1051,1.085e-11,-0.1119,7.441e-12,1.044e-11,1.022e-11,0.06816,0.0,0.00167,0.0,0.0,0.0,0.0,-0.2474,0.0009459,1.621e-13,0.0,1.246e-13,-0.2622
8.553000000000001e-06,0.001776,4.018e-10,1457.0,2.473e-13,884.0,-0.0196,-54.36,-48.44,-6.6,-43.78,-31.4,-9.11,-48.12,-40.58,-13.17,-55.79,-54.15,-18.87,-65.24,-69.66,0.255,0.254,0.254,1.28e-10,1.32e-10,1.32e-10,-0.00097,0.000151,0.000129,-2.8e-11,6.56e-11,6.55e-11,1.0,2.0,7.324e-06,-0.0019,0.1876,0.0,5.882e-11,0.0,6.143e-11,0.1891,0.03146,4.317e-13,0.0,6.147e-11,0.0,1.375e-05,-0.002034,1.01e-12,0.0,0.0,2.344e-12,-0.1761,0.0,0.0,0.0,0.001061,0.0,3.662e-06,0.0,0.0,0.0,0.0,-0.001379,0.000586,1.713e-13,0.0,5.739e-13,-0.1099
8.393e-06,0.0008891,1.117e-09,292.4,4.866000000000002e-13,1249.0,-0.0197,-8.652,-17.29,-6.591,-0.807,5.104,-9.113,-5.754,-2.12,-13.18,-14.37,-15.34,-18.87,-25.04,-31.08,0.309,0.363,0.362,9.14e-11,1.05e-10,1.05e-10,-0.0256,0.00663,0.00372,7.86e-12,1.32e-11,3.17e-11,2.0,2.0,0.001432,-0.2322,0.1687,0.0,2.175e-11,0.0,3.032e-11,0.1688,-0.001742,2.155e-12,0.0,3.032e-11,0.0,0.006228,-0.4159,7.246e-13,0.0,0.0,1.237e-13,-0.3685,0.0,0.0,0.0,0.0009517,0.0,0.004658,0.0,0.0,0.0,0.0,-0.4008,0.0001861,7.136e-13,0.0,5.723e-14,-0.2976
1.94e-06,0.002294,7.149e-10,1058.0,2.2590000000000005e-13,676.2,-0.0197,-41.6,-38.81,-6.58,-49.14,-41.2,-9.071,-51.04,-42.3,-13.13,-52.99,-44.28,-18.83,-54.9,-47.2,0.172,0.225,0.209,1.35e-10,1.37e-10,1.37e-10,0.00559,0.00646,0.00626,1.38e-10,1.4e-10,1.4e-10,1.0,2.0,0.005125,0.003537,0.1628,0.005924,6.202e-11,6.753e-11,6.383e-11,0.1874,0.09978,6.751e-11,6.652e-11,6.385e-11,0.09838,0.00321,-0.0001817,2.879e-11,2.473e-11,0.003609,2.46e-11,-0.01573,2.709e-11,2.253e-11,2.889e-11,0.09227,0.0,0.000162,0.0,0.0,0.0,0.0,-0.002689,0.000155,2.647e-12,0.0,6.283e-14,-0.1041
7.025999999999999e-06,0.001016,1.626e-09,172.3,3.4500000000000004e-13,1382.0,-0.0197,-14.14,-28.28,-6.576,-4.883,-3.266,-9.096,-6.652,-4.202,-13.18,-12.59,-11.85,-18.88,-21.27,-23.5,0.361,0.324,0.324,1.13e-10,1.21e-10,1.21e-10,-0.31,0.0,9.34e-05,0.0,0.0,6.55e-13,2.0,2.0,0.002059,-0.2569,0.3388,0.0,3.283e-11,0.0,4.286e-11,0.3414,0.1218,1.885e-11,0.0,4.289e-11,0.0,0.01053,-0.244,7.896e-13,0.0,0.0,1.6e-12,-0.3884,0.0,0.0,0.0,0.004326,0.0,0.003593,0.0,0.0,0.0,0.0,-0.3037,0.003073,4.213e-13,0.0,3.002e-13,-0.2928
9.897e-06,0.002378,1.857e-09,1258.0,9.485e-13,823.7,-0.0197,-42.66,-36.52,-6.607,-56.14,-45.91,-9.111,-60.04,-55.19,-13.17,-65.31,-66.32,-18.86,-71.56,-78.54,-0.0125,0.0304,0.0281,7.52e-11,8.14e-11,7.98e-11,-0.000128,0.0,6.17e-07,0.0,0.0,4.79e-12,1.0,2.0,6.021e-07,-0.0001077,0.0004776,0.0,0.0,0.0,1.609e-12,0.0,-0.03745,2.009e-12,0.0,0.0,0.0,9.233e-08,-8.474e-05,4.005e-13,0.0,0.0,2.835e-13,-0.03765,0.0,0.0,0.0,4.072e-05,0.0,2.058e-07,0.0,0.0,0.0,0.0,-5.904e-05,0.0002145,3.353e-13,0.0,2.662e-13,-0.02512
5.614e-06,0.000743,2.872e-09,12.16,8.387000000000003e-13,202.1,-0.0197,-26.49,-53.01,-6.578,-14.9,-23.3,-9.074,-10.63,-12.34,-13.15,-7.781,-2.837,-18.9,-14.52,-9.4,0.494,0.763,0.692,1.29e-10,1.33e-10,1.33e-10,-0.406,0.0,0.0274,0.0,0.0,4.67e-11,2.0,2.0,0.02761,-0.4016,0.4995,0.0,5.1e-11,0.0,5.58e-11,0.5274,0.2322,2.008e-11,0.0,5.58e-11,0.05766,0.01123,-0.4847,5.818e-12,9.968e-12,0.0,9.868e-12,-0.2879,0.0,3.625e-12,0.0,0.05295,0.0,0.0004324,0.0,0.0,0.0,0.0,-0.2354,0.0008768,1.693e-13,0.0,5.25e-14,-0.3067
7.782e-06,0.002155,2.875e-09,725.7,5.955e-13,950.3,-0.0196,-41.44,-40.62,-6.596,-49.95,-37.73,-9.108,-53.39,-45.04,-13.17,-58.68,-55.67,-18.87,-65.09,-67.69,0.0389,0.103,0.0835,9.06e-11,9.97e-11,9.96e-11,0.00192,0.00692,0.00599,5.86e-11,7.55e-11,7.54e-11,1.0,2.0,4.681e-05,-0.005227,0.023,0.0,2.833e-11,0.0,2.268e-11,0.0259,-0.04462,1.084e-12,0.0,2.5e-11,0.0007537,1.085e-05,-0.007426,3.426e-13,1.029e-12,0.0,7.274e-13,-0.08919,0.0,-1.384e-11,0.0,0.0002133,0.0,4.745e-06,0.0,0.0,0.0,0.0,-0.004696,0.0002426,2.492e-13,0.0,1.281e-13,-0.05881
5.348e-06,0.002138,2.9510000000000003e-09,1492.0,9.63e-13,601.4,-0.0198,-42.93,-34.97,-6.594,-63.49,-49.59,-9.096,-60.29,-48.53,-13.17,-59.83,-52.19,-18.88,-63.08,-60.82,0.0493,0.163,0.135,1.13e-10,1.17e-10,1.16e-10,-4.42e-06,0.000156,0.000115,8.06e-11,9.58e-11,9.47e-11,1.0,2.0,7.42e-06,-5.952e-05,0.07061,0.0,4.119e-11,0.0,4.168e-11,0.08144,-0.0455,8.852e-12,0.0,4.211e-11,0.0,3.044e-06,-0.0003272,1.216e-12,0.0,0.0,1.44e-12,-0.1143,0.0,0.0,0.0,0.0007851,-1.242e-11,6.117e-07,0.0,6.106e-13,0.0,0.0,-0.0002332,0.0001649,1.02e-13,0.001309,5.477e-14,-0.09302
2.614e-06,0.001633,9.375e-10,668.7,3.375000000000001e-13,607.8,-0.0197,-19.19,-18.47,-6.581,-23.01,-15.86,-9.074,-25.38,-17.61,-13.14,-29.65,-22.04,-18.84,-36.18,-29.73,0.396,0.41,0.41,1.4e-10,1.41e-10,1.41e-10,0.277,0.261,0.261,1.36e-10,1.37e-10,1.37e-10,1.0,2.0,0.2636,0.2302,0.3606,0.2639,6.761e-11,6.308e-11,6.815e-11,0.3872,0.2323,6.308e-11,5.998e-11,6.816e-11,0.2134,0.1916,0.07089,2.663e-11,2.806e-11,0.1923,2.806e-11,-0.00866,2.48e-11,2.567e-11,2.665e-11,0.2079,0.0,0.0003549,0.0,0.0,0.0,0.0,-0.1988,0.0005588,2.424e-13,0.0,1.823e-13,-0.1889
8.436999999999999e-06,0.001627,4.142e-10,1273.0,8.077000000000002e-13,712.2,-0.0196,-52.11,-45.36,-6.599,-57.37,-45.03,-9.11,-59.02,-51.42,-13.17,-62.46,-60.52,-18.87,-67.92,-71.96,0.267,0.348,0.339,1.06e-10,1.12e-10,1.12e-10,-0.000212,0.000532,0.000459,5.82e-11,7.48e-11,7.42e-11,1.0,2.0,1.497e-05,-0.0007607,0.1118,0.0,2.416e-11,0.0,2.996e-11,0.1125,-0.06113,6.391e-13,0.0,3.053e-11,0.0,1.95e-06,-0.000738,1.701e-13,0.0,0.0,4.998e-13,-0.2131,0.0,0.0,0.0,0.003273,0.0,3.953e-07,0.0,0.0,0.0,0.0,-0.0006069,0.0008551,9.243e-14,0.0,4.44e-13,-0.1908
2.987e-06,0.001902,4.74e-10,606.2,4.468e-13,843.0,-0.0197,-22.65,-24.01,-6.581,-25.24,-17.49,-9.076,-27.74,-19.7,-13.14,-32.15,-24.64,-18.85,-39.01,-33.38,0.253,0.284,0.283,1.31e-10,1.33e-10,1.32e-10,0.212,0.169,0.169,1.17e-10,1.24e-10,1.24e-10,1.0,2.0,0.175,0.1288,0.2324,0.1758,6.048e-11,4.897e-11,6.131e-11,0.2572,0.1496,4.891e-11,4.565e-11,6.174e-11,0.1101,0.07316,-0.006097,1.404e-11,2.222e-11,0.07483,2.144e-11,-0.05504,1.339e-11,1.915e-11,1.468e-11,0.1086,0.0,0.0002452,0.0,0.0,0.0,0.0,-0.1914,0.001786,3.605e-14,0.0,2.481e-13,-0.1439
1.6599999999999998e-06,0.001869,9.492e-10,773.1,7.159e-13,1444.0,-0.0197,-26.45,-29.38,-6.58,-28.76,-23.29,-9.07,-31.24,-25.73,-13.13,-35.31,-29.88,-18.82,-41.05,-35.98,0.0988,0.217,0.182,1.1e-10,1.14e-10,1.12e-10,0.0148,0.0504,0.0501,9.5e-11,9.87e-11,9.86e-11,1.0,2.0,0.04687,0.01598,0.1121,0.05481,4.053e-11,3.765e-11,4.304e-11,0.1412,0.03185,3.394e-11,3.654e-11,4.328e-11,0.0,0.01579,-0.03294,6.108e-12,0.0,0.01596,6.118e-12,-0.0775,4.068e-12,0.0,1.001e-11,0.01569,0.0,0.0001721,0.0,0.0,0.0,0.0,-0.07111,0.0007489,8.206e-14,0.0,1.357e-13,-0.1459
8.615999999999998e-06,0.001583,1.4469999999999998e-10,155.7,6.605000000000002e-13,534.7,-0.0197,-8.038,-16.07,-6.59,-3.674,-0.733,-9.11,-8.317,-7.435,-13.17,-17.03,-20.83,-18.87,-28.28,-37.72,0.351,0.424,0.423,1.24e-10,1.27e-10,1.27e-10,-0.0735,0.157,0.157,8.57e-11,1.06e-10,1.06e-10,2.0,2.0,0.08444,-0.1706,0.1871,0.08835,4.115e-11,2.368e-11,4.546e-11,0.1871,-0.01998,2.368e-11,5.795e-12,4.565e-11,0.0,0.001179,-0.3044,2.932e-13,0.0,0.0,9.021e-13,-0.2084,0.0,0.0,0.0,0.002307,0.0,0.0003742,0.0,0.0,0.0,0.0,-0.2283,0.0008493,1.696e-13,0.0,1.927e-13,-0.1813
7.054999999999999e-06,0.001072,4.676999999999998e-10,118.3,4.573000000000001e-13,1480.0,-0.0197,-17.51,-35.02,-6.579,-7.44,-8.375,-9.094,-10.09,-11.14,-13.17,-16.78,-20.44,-18.88,-26.34,-33.89,0.311,0.303,0.303,9.88e-11,1.1e-10,1.1e-10,-0.184,0.0,0.00056,0.0,0.0,2.29e-12,2.0,2.0,0.0004925,-0.1765,0.2723,0.0,3.045e-11,0.0,3.626e-11,0.2835,0.09109,2.599e-12,0.0,3.644e-11,0.0,0.003516,-0.1984,7.343e-13,0.0,0.0,3.897e-13,-0.3682,0.0,0.0,0.0,0.003062,0.0,0.002121,0.0,0.0,0.0,0.0,-0.1938,0.001943,4.774e-13,0.0,1.974e-13,-0.2924
1.952e-06,0.0009425999999999,6.583e-10,770.9,2.179e-13,842.6,-0.0197,-4.394,-5.047,-6.579,-6.0,-0.315,-9.071,-8.008,-1.489,-13.13,-12.18,-5.626,-18.83,-18.69,-12.89,0.383,0.39,0.39,1.42e-10,1.42e-10,1.42e-10,0.27,0.273,0.273,1.36e-10,1.38e-10,1.38e-10,1.0,2.0,0.2755,0.1998,0.3545,0.2757,6.934e-11,6.18e-11,6.972e-11,0.3877,0.2434,6.18e-11,5.851e-11,6.975e-11,0.2424,0.2233,0.1197,2.438e-11,3.141e-11,0.2365,3.141e-11,0.01663,2.1e-11,3.002e-11,2.441e-11,0.2308,0.0,0.008991,-6.103e-13,0.0,0.009647,3.389e-12,-0.151,0.02441,3.349e-12,0.0,5.614e-12,-0.1669
3.037e-06,0.0005369999999999,5.385e-10,663.6,2.027e-13,1193.0,-0.0197,-3.331,-6.606,-6.577,-0.955,4.672,-9.074,-2.627,3.927,-13.14,-7.331,-1.118,-18.86,-15.19,-10.86,0.329,0.335,0.335,1.36e-10,1.38e-10,1.38e-10,0.0735,0.221,0.22,1.31e-10,1.34e-10,1.34e-10,2.0,2.0,0.2215,0.04325,0.3409,0.2216,6.094e-11,5.517e-11,6.326e-11,0.341,0.2894,5.515e-11,4.86e-11,6.326e-11,0.2135,0.1952,0.02316,1.442e-11,2.729e-11,0.1953,2.729e-11,0.04166,7.362e-12,2.588e-11,1.442e-11,0.2078,0.0,0.002079,0.0,0.0,0.0,0.0,-0.3209,0.0005111,6.304e-13,0.0,3.262e-13,-0.2053
7.75e-06,0.002222,3.512e-10,1164.0,2.594e-13,621.0,-0.0196,-57.83,-51.44,-6.596,-45.28,-32.9,-9.107,-48.93,-40.31,-13.17,-55.86,-52.94,-18.87,-64.6,-67.69,0.0234,0.0934,0.0834,1.37e-10,1.38e-10,1.38e-10,-0.000497,8.28e-05,8.18e-05,1.6e-11,4.46e-11,4.46e-11,1.0,2.0,3.845e-06,-0.0005842,0.05213,0.0,6.17e-11,0.0,6.412e-11,0.05274,-0.02783,1.271e-13,0.0,6.412e-11,0.0,2.053e-06,-0.000483,2.115e-13,0.0,0.0,1.433e-12,-0.06597,0.0,0.0,0.0,0.0001251,0.0,1.192e-06,0.0,0.0,0.0,0.0,-0.0003241,8.813e-05,1.364e-13,0.0,1.262e-13,-0.04274
2.917e-06,0.002013,2.2420000000000003e-09,30.11,8.784000000000002e-13,1063.0,-0.0198,-27.24,-54.51,-6.578,-17.36,-28.28,-9.069,-14.72,-20.51,-13.13,-12.53,-12.12,-18.83,-10.11,-2.487,0.125,0.223,0.193,1.13e-10,1.16e-10,1.15e-10,0.00747,0.00534,0.00524,1.24e-10,1.27e-10,1.26e-10,2.0,2.0,0.008538,-0.02487,0.1238,0.009121,4.415e-11,6.094e-11,4.537e-11,0.1531,0.04414,6.079e-11,6.157e-11,4.564e-11,0.02826,0.02073,-0.1001,2.868e-11,1.335e-11,0.0218,7.979e-12,-0.07471,2.802e-11,8.273e-12,2.89e-11,0.02025,0.0,0.03372,9.689e-12,0.0,0.0355,1.141e-11,-0.01883,0.0003356,1.108e-11,0.0,1.554e-13,-0.1363
7.742e-06,0.002407,1.972e-09,866.2,2.396e-13,1169.0,-0.0196,-49.94,-49.58,-6.596,-45.97,-33.64,-9.107,-49.73,-40.85,-13.17,-56.42,-53.35,-18.87,-64.61,-67.47,0.0303,0.0612,0.0527,1.13e-10,1.22e-10,1.22e-10,-0.000235,0.000318,0.000298,9.51e-11,1.06e-10,1.06e-10,1.0,2.0,1.512e-07,-0.0003551,0.03112,0.0,5.272e-11,0.0,5.195e-11,0.03178,-0.005414,3.699e-13,0.0,5.298e-11,0.0,5.567e-07,-0.0003069,2.879e-13,0.0,0.0,8.59e-13,-0.03645,0.0,0.0,0.0,0.000111,0.0,3.63e-07,0.0,0.0,0.0,0.0,-0.0002109,3.628e-06,5.677e-13,0.0,1.077e-13,-0.02511
6.155e-06,0.002067,2.166e-09,1228.0,6.467000000000002e-13,1192.0,-0.0196,-60.96,-57.57,-6.59,-57.64,-43.83,-9.099,-57.74,-46.78,-13.17,-59.41,-53.21,-18.88,-63.85,-63.28,0.0594,0.144,0.119,9.13e-11,1.01e-10,1.01e-10,6.74e-05,0.000311,0.000233,9e-11,9.82e-11,9.68e-11,1.0,2.0,7.596e-05,-7.651e-05,0.05564,0.0,3.38e-11,0.0,2.995e-11,0.06066,-0.03042,1.735e-11,0.0,3.241e-11,0.0,1.925e-06,-0.0004595,2.015e-13,0.0,0.0,1.461e-12,-0.1065,0.0,0.0,0.0,0.0009642,0.0,1.156e-06,0.0,0.0,0.0,0.0,-0.0003139,0.0003222,1.601e-13,0.0,2.582e-13,-0.09326
5.914e-06,0.0006221,3.806e-10,1002.0,2.0160000000000002e-13,1079.0,-0.0197,-1.94,-0.521,-6.586,-2.298,8.336,-9.103,-5.952,4.049,-13.18,-13.24,-7.288,-18.88,-23.82,-23.47,0.35,0.396,0.396,1.36e-10,1.37e-10,1.37e-10,0.0918,0.205,0.205,1.27e-10,1.32e-10,1.32e-10,1.0,2.0,0.2044,0.01633,0.4001,0.2068,5.579e-11,4.808e-11,5.983e-11,0.4008,0.2954,4.805e-11,3.924e-11,5.985e-11,0.1185,0.005405,-0.1812,4.999e-12,2.13e-11,0.008303,2.13e-11,-0.07604,-3.969e-12,1.649e-11,5.656e-12,0.1155,0.0,0.0003449,0.0,0.0,0.0,0.0,-0.2157,0.004022,1.112e-13,0.0,2.494e-13,-0.2341
2.878e-06,0.0009842,4.891e-10,916.1,1.0200000000000001e-13,604.3,-0.0197,-13.87,-10.68,-6.581,-19.34,-13.25,-9.075,-21.32,-13.08,-13.14,-25.53,-16.62,-18.85,-32.35,-25.26,0.186,0.288,0.263,1.29e-10,1.33e-10,1.32e-10,0.118,0.155,0.137,1.34e-10,1.36e-10,1.36e-10,1.0,2.0,0.1294,0.1141,0.2475,0.1315,5.744e-11,6.549e-11,6.001e-11,0.2608,0.2068,6.542e-11,6.411e-11,6.002e-11,0.2165,0.12,0.07571,2.789e-11,2.646e-11,0.1314,2.632e-11,0.1065,2.753e-11,2.523e-11,2.802e-11,0.1927,0.0,0.0159,7.07e-12,0.0,0.01596,7.694e-12,-0.07023,0.02501,7.578e-12,0.0,4.838e-12,-0.1358
3.842e-06,0.0007731,2.5590000000000004e-09,399.1,2.749e-13,235.3,-0.0197,1.162,2.35,-6.578,-3.013,0.533,-9.075,-4.026,1.03,-13.15,-7.47,-1.515,-18.88,-14.16,-8.453,0.205,0.467,0.4,1.21e-10,1.27e-10,1.27e-10,0.57,0.683,0.64,1.31e-10,1.34e-10,1.34e-10,2.0,2.0,0.6201,0.6138,0.2939,0.6246,5.021e-11,6.347e-11,5.337e-11,0.3453,0.1966,6.341e-11,6.228e-11,5.338e-11,0.1851,0.5985,0.4538,2.913e-11,1.846e-11,0.6262,1.817e-11,-0.003848,2.919e-11,1.586e-11,2.919e-11,0.172,0.0,0.1311,9.109e-12,0.0,0.1312,1.03e-11,-0.1519,0.002299,9.863e-12,0.0,1.598e-13,-0.2576
