fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_height_XY Vout_2 14G,eye_height_XY Vout_1 14G,eye_width Vout_2 14G,eye_height Vout_2 14G,eye_width Vout_1 14G,eye_maxHeight Vout_2 14G,eye_maxWidth Vout_1 14G,eye_maxWidth Vout_2 14G,eye_maxHeight Vout_1 14G,eye_width_XY Vout_1 14G,eye_width_XY Vout_2 14G,eye_height Vout_1 14G,eye_maxWidth Vout_1 28G,eye_height Vout_2 28G,eye_height Vout_1 28G,eye_height_XY Vout_1 28G,eye_width Vout_2 28G,eye_width Vout_1 28G,eye_maxWidth Vout_2 28G,eye_width_XY Vout_2 28G,eye_maxHeight Vout_2 28G,eye_height_XY Vout_2 28G,eye_maxHeight Vout_1 28G,eye_width_XY Vout_1 28G,eye_maxWidth Vout_1 56G,eye_height Vout_2 56G,eye_height Vout_1 56G,eye_height_XY Vout_2 56G,eye_width_XY Vout_1 56G,eye_maxHeight Vout_1 56G,eye_height_XY Vout_1 56G,eye_width Vout_1 56G,eye_maxHeight Vout_2 56G,eye_width_XY Vout_2 56G,eye_width Vout_2 56G,eye_maxWidth Vout_2 56G
1.717e-06,0.002284,1.5960000000000003e-09,934.3,6.525000000000001e-13,788.1,-0.01973,-37.06,-36.16,-6.58,-41.46,-34.34,-9.07,-43.78,-36.57,-13.13,-47.29,-40.14,-18.82,-51.43,-44.6,0.1094,0.2269,0.1945,1.229e-10,1.261e-10,1.257e-10,0.008139,0.01436,0.01274,1.197e-10,1.232e-10,1.231e-10,1.0,2.0,0.008803,0.1291,4.902e-11,0.003834,4.909e-11,0.01095,5.316e-11,5.071e-11,0.1569,5.307e-11,5.059e-11,0.02114,0.0,-0.003818,-0.06151,0.042,1.342e-11,0.0,1.543e-11,1.478e-11,0.004054,0.003911,0.0,1.28e-11,0.0,-0.00762,-0.109,5.321e-05,3.702e-13,0.0,0.0007232,0.0,0.0,2.012e-13,0.0,0.0
2.051e-06,0.002163,2.096e-09,499.0,6.027e-14,1028.0,-0.01973,-16.23,-21.61,-6.58,-20.26,-22.26,-9.07,-20.78,-19.72,-13.13,-23.65,-20.07,-18.83,-28.98,-23.44,0.08163,0.1293,0.1171,1.311e-10,1.344e-10,1.343e-10,0.05812,0.09289,0.08221,1.388e-10,1.399e-10,1.399e-10,1.0,2.0,0.0714,0.1127,6.872e-11,0.02471,6.098e-11,0.07841,6.286e-11,6.947e-11,0.1174,6.286e-11,6.947e-11,0.09559,2.932e-11,-0.0003691,0.07467,0.0994,3.041e-11,2.863e-11,3.133e-11,3.129e-11,0.07914,0.07626,0.113,2.891e-11,1.198e-11,0.05083,-0.001706,0.08141,1.177e-11,0.05659,0.05572,1.059e-11,0.08421,1.269e-11,1.085e-11,1.27e-11
8.202e-06,0.0006963999999999,1.166e-09,986.5,6.957000000000002e-13,185.0,-0.01958,-2.83,7.111,-6.598,-9.767,1.14,-9.11,-14.59,-7.342,-13.17,-22.89,-20.98,-18.87,-33.96,-37.97,0.4106,0.7167,0.6571,1.166e-10,1.24e-10,1.24e-10,0.3805,0.5345,0.5269,1.221e-10,1.296e-10,1.297e-10,1.0,2.0,0.0558,0.2486,3.189e-11,-0.2382,3.262e-11,0.05582,3.94e-11,3.849e-11,0.2535,3.939e-11,3.849e-11,-0.09325,0.0,-0.3174,-0.3467,0.0008766,0.0,0.0,0.0,2.561e-13,0.0,0.0001478,0.0,1.306e-13,0.0,-0.2482,-0.3132,0.0005296,1.405e-13,0.0,0.0009141,0.0,0.0,6.583e-13,0.0,0.0
9.008e-06,0.001214,2.55e-09,598.3,2.854e-13,1368.0,-0.0196,-12.0,-15.55,-6.6,-12.09,-1.605,-9.112,-17.24,-10.77,-13.17,-25.89,-25.2,-18.87,-36.95,-41.93,0.3035,0.3048,0.3047,1.135e-10,1.22e-10,1.22e-10,0.1125,0.1322,0.1268,7.738e-11,1.003e-10,1.003e-10,1.0,2.0,0.125,0.2914,0.0,-0.3828,3.612e-11,0.0,4.357e-11,0.0,0.2975,4.355e-11,1.059e-11,0.09883,0.0,-0.3722,-0.3337,0.003269,0.0,0.0,0.0,1.883e-13,0.0,0.0003098,0.0,8.824e-13,0.0,-0.3022,-0.2295,0.003127,1.426e-13,0.0,0.001223,0.0,0.0,5.143e-13,0.0,0.0
6.098e-06,0.002261,2.3730000000000004e-09,1020.0,7.207000000000003e-13,761.7,-0.01963,-51.15,-46.67,-6.589,-59.8,-46.43,-9.098,-58.38,-47.58,-13.17,-59.3,-53.08,-18.88,-63.49,-62.78,0.02561,0.1046,0.08592,1.061e-10,1.123e-10,1.121e-10,0.0001712,0.0009413,0.0007945,1.094e-10,1.141e-10,1.134e-10,1.0,2.0,0.0003013,0.03931,3.547e-11,-0.0004211,3.892e-11,0.0003205,3.695e-11,3.397e-11,0.04335,3.689e-11,3.376e-11,-0.03093,0.0,-0.0006195,-0.07422,0.0001978,0.0,0.0,0.0,2.62e-13,0.0,2.599e-06,0.0,8.041e-13,0.0,-0.0005087,-0.06101,1.377e-06,5.228e-14,0.0,0.0001836,0.0,0.0,1.52e-13,0.0,0.0
7.613999999999999e-06,0.00229,1.4530000000000003e-09,973.0,1.715e-13,966.6,-0.01959,-51.29,-48.85,-6.595,-42.3,-30.73,-9.107,-45.88,-36.71,-13.17,-52.95,-49.59,-18.87,-62.34,-65.02,0.04011,0.07294,0.06752,1.32e-10,1.35e-10,1.35e-10,-0.0002044,0.0,0.0001279,0.0,0.0,4.678e-11,1.0,2.0,1.996e-07,0.04555,0.0,-0.0006453,6.515e-11,0.0,6.443e-11,0.0,0.0482,6.421e-11,2.953e-14,-0.0101,1.808e-11,-0.000466,-0.04013,0.005813,0.0,1.068e-11,0.0,7.117e-14,0.0,2.348e-07,0.005843,1.806e-11,0.0,-0.0003137,-0.03028,1.195e-06,1.25e-14,0.0,6.326e-06,0.0,0.0,2.884e-13,0.0,0.0
3.1389999999999995e-06,0.0005332,6.003e-10,91.13,8.331000000000002e-13,985.9,-0.01974,-17.97,-35.95,-6.579,-15.0,-23.51,-9.071,-17.17,-25.36,-13.13,-20.51,-27.98,-18.83,-24.32,-29.96,0.2804,0.3827,0.331,1.085e-10,1.138e-10,1.134e-10,0.06756,0.03627,0.03598,9.089e-11,9.912e-11,9.885e-11,2.0,2.0,0.05059,0.2085,3.592e-11,0.06205,4.453e-11,0.05497,4.322e-11,3.588e-11,0.2528,4.291e-11,3.386e-11,0.1211,0.0,0.01816,-0.07348,0.02313,0.0,0.0,0.0,5.284e-12,0.0,0.02132,0.0,8.948e-13,0.0,-0.05206,-0.2469,0.001538,1.061e-13,0.0,0.0003948,0.0,0.0,1.206e-12,0.0,0.0
1.5649999999999998e-06,0.001175,7.611e-10,1008.0,7.871e-13,697.1,-0.01974,-20.27,-18.32,-6.58,-24.61,-17.33,-9.07,-27.09,-19.79,-13.13,-31.2,-24.07,-18.82,-37.07,-30.58,0.1752,0.3438,0.2928,1.216e-10,1.249e-10,1.241e-10,0.04281,0.08519,0.07275,1.145e-10,1.192e-10,1.191e-10,1.0,2.0,0.04826,0.1879,4.766e-11,0.01509,4.865e-11,0.05976,5.142e-11,4.842e-11,0.2306,5.105e-11,4.788e-11,0.03596,1.183e-11,-0.03052,-0.1069,0.05177,1.107e-11,9.644e-12,1.333e-11,1.212e-11,0.0172,0.01704,0.05178,1.107e-11,0.0,-0.05676,-0.1811,0.0002923,1.48e-13,0.0,0.0004174,0.0,0.0,3.912e-14,0.0,0.0
1.5449999999999998e-06,0.0006535,1.486e-09,179.2,6.792000000000002e-13,128.6,-0.01975,-7.891,-15.84,-6.58,-13.19,-19.9,-9.068,-15.01,-21.05,-13.13,-17.73,-22.42,-18.81,-20.06,-21.55,0.06839,0.3191,0.2513,1.053e-10,1.164e-10,1.164e-10,0.06096,0.1524,0.1248,1.22e-10,1.268e-10,1.268e-10,2.0,2.0,0.08528,0.1269,5.193e-11,0.03282,3.222e-11,0.1067,3.912e-11,5.161e-11,0.1623,3.905e-11,5.151e-11,-0.02483,0.0,0.01339,-0.1448,0.01015,2.2e-11,0.0,1.789e-11,1.753e-11,0.06161,0.05804,0.0,1.706e-12,0.0,0.02026,-0.1618,0.02851,2.801e-13,0.0,0.000713,0.0,0.03423,1.045e-11,1.017e-11,1.053e-11
2.016e-06,0.001553,1.964e-09,1211.0,6.964e-13,262.7,-0.01972,-36.1,-28.88,-6.58,-42.53,-32.64,-9.071,-44.83,-34.79,-13.13,-48.24,-38.41,-18.83,-52.2,-43.27,0.1989,0.4198,0.3572,1.252e-10,1.303e-10,1.303e-10,0.007363,0.01535,0.01315,1.288e-10,1.326e-10,1.326e-10,1.0,2.0,0.008622,0.2298,5.141e-11,0.002874,4.795e-11,0.01085,5.376e-11,5.625e-11,0.2796,5.378e-11,5.626e-11,0.06547,0.0,-0.001622,-0.07681,0.0913,1.312e-11,0.0,1.73e-11,1.717e-11,0.004485,0.003837,0.0,1.486e-11,5.181e-13,-0.005202,-0.1603,1.381e-05,7.08e-13,0.004314,0.001326,-3.968e-12,0.0,6.596e-14,0.0,0.0
5.537e-06,0.0009057999999999,2.233e-09,1491.0,8.731000000000001e-13,1357.0,-0.01964,-38.74,-33.98,-6.586,-44.56,-30.51,-9.093,-47.36,-35.42,-13.17,-52.1,-44.26,-18.88,-58.56,-56.12,0.2456,0.3443,0.3431,9.229e-11,9.945e-11,9.9e-11,0.0008357,0.004772,0.00464,8.529e-11,9.194e-11,9.193e-11,1.0,2.0,0.003322,0.2688,2.749e-11,-3.191e-05,3.513e-11,0.003344,3.593e-11,2.959e-11,0.2817,3.196e-11,2.6e-11,0.1413,0.0,-0.008671,-0.2773,0.01195,0.0,0.0,0.0,4.519e-13,0.0,2.682e-05,0.0,1.63e-12,0.0,-0.006724,-0.333,7.974e-06,1.957e-13,0.0,0.000649,0.0,0.0,1.936e-13,0.0,0.0
4.757e-06,0.002018,1.629e-09,1287.0,9.654000000000001e-13,364.6,-0.01968,-52.19,-43.15,-6.585,-59.54,-45.84,-9.088,-57.85,-45.52,-13.16,-57.72,-48.76,-18.88,-60.74,-56.79,0.1202,0.2666,0.2308,1.262e-10,1.301e-10,1.301e-10,0.0001508,0.001307,0.001046,1.144e-10,1.216e-10,1.214e-10,1.0,2.0,0.0005002,0.1421,2.722e-11,-0.0001036,4.952e-11,0.0005888,5.377e-11,3.955e-11,0.1534,5.37e-11,3.95e-11,-0.01762,0.0,-0.0009862,-0.135,0.001367,0.0,0.0,0.0,2.114e-13,0.0,4.847e-06,0.0,2.31e-12,0.0,-0.0007504,-0.1217,1.728e-06,3.421e-14,0.0,0.0002231,0.0,0.0,1.36e-13,0.0,0.0
7.001999999999999e-06,0.001363,1.893e-09,842.1,8.404e-13,1308.0,-0.01961,-31.75,-31.0,-6.592,-35.78,-23.4,-9.103,-39.65,-30.39,-13.17,-46.71,-42.34,-18.88,-56.39,-57.62,0.2314,0.3059,0.3041,8.982e-11,9.781e-11,9.772e-11,-0.06055,0.02188,0.02174,6.534e-11,7.559e-11,7.548e-11,1.0,2.0,0.002823,0.1871,0.0,-0.07581,2.883e-11,0.0,2.95e-11,0.0,0.1897,2.615e-11,7.171e-12,0.07433,0.0,-0.08477,-0.3416,0.0008971,0.0,0.0,0.0,7.676e-13,0.0,0.000481,0.0,1.703e-13,0.0,-0.06128,-0.2478,0.0004203,7.456e-13,0.0,0.003423,0.0,0.0,5.846e-13,0.0,0.0
9.095e-06,0.0012569999999999,6.687000000000001e-10,586.0,8.120000000000002e-13,618.9,-0.01958,-8.992,-7.132,-6.602,-12.71,-2.826,-9.112,-18.13,-12.62,-13.17,-26.88,-26.94,-18.87,-38.12,-44.1,0.4229,0.5111,0.51,1.072e-10,1.131e-10,1.131e-10,0.2058,0.4321,0.4188,5.663e-11,7.992e-11,7.989e-11,1.0,2.0,0.003848,0.1255,0.0,-0.3504,1.825e-11,0.0,2.719e-11,0.0,0.127,2.383e-11,1.16e-12,-0.1267,0.0,-0.2869,-0.3072,0.001128,0.0,0.0,0.0,7.466e-13,0.0,0.004016,0.0,1.696e-13,0.0,-0.2818,-0.2598,0.00117,2.861e-14,0.0,0.0001167,0.0,0.0,1.718e-13,0.0,0.0
5.221e-06,0.002209,5.821e-10,630.7,4.628e-13,721.8,-0.01965,-33.18,-32.37,-6.586,-37.95,-27.13,-9.091,-40.92,-30.8,-13.17,-46.43,-39.54,-18.88,-54.67,-52.79,0.08537,0.1539,0.1338,1.227e-10,1.266e-10,1.266e-10,0.03393,0.05615,0.05614,1.014e-10,1.13e-10,1.13e-10,1.0,2.0,0.03377,0.0853,3.503e-11,0.004209,5.498e-11,0.03538,5.543e-11,4.059e-11,0.09389,5.467e-11,4.025e-11,-0.003665,0.0,-0.04213,-0.07662,0.008978,0.0,0.0,0.0,4.637e-13,0.0,0.0004114,0.0,8.965e-12,0.0,-0.03424,-0.07108,0.0002266,1.265e-13,0.0,0.0001317,0.0,0.0003032,6.901e-13,-9.9e-12,4.588e-13
6.384e-06,0.00172,2.313e-10,761.7,3.529e-13,1034.0,-0.01962,-34.99,-34.85,-6.589,-41.03,-29.1,-9.099,-44.43,-34.44,-13.17,-50.57,-45.3,-18.88,-58.89,-59.34,0.2607,0.2582,0.258,1.21e-10,1.263e-10,1.262e-10,0.02415,0.02649,0.02645,1.065e-10,1.168e-10,1.167e-10,1.0,2.0,0.02264,0.2352,2.855e-11,-0.001679,5.242e-11,0.02273,5.58e-11,3.857e-11,0.2468,5.578e-11,3.856e-11,0.1089,0.0,-0.03199,-0.1579,0.006719,0.0,0.0,0.0,3.218e-13,0.0,8.091e-05,0.0,5.267e-12,0.0,-0.02597,-0.1473,5.877e-05,4.102e-13,0.0,0.0004079,0.0,0.0,1.658e-13,0.0,0.0
4.702e-06,0.001518,1.303e-09,1392.0,1.737e-13,913.6,-0.01966,-48.44,-43.54,-6.584,-47.03,-34.65,-9.087,-49.13,-36.42,-13.16,-52.97,-43.45,-18.88,-58.48,-54.14,0.296,0.3359,0.3343,1.382e-10,1.395e-10,1.395e-10,-0.0002874,0.001196,0.0009379,9.322e-11,1.054e-10,1.052e-10,1.0,2.0,8.045e-05,0.3345,0.0,-0.002049,6.39e-11,0.0,6.571e-11,0.0,0.3346,6.566e-11,7.286e-12,0.2732,2.968e-11,-0.002194,0.104,0.2153,0.0,2.766e-11,0.0,7.199e-13,0.0,1.349e-05,0.2154,2.963e-11,0.0,-0.001841,-0.211,1.66e-06,6.732e-13,0.0,0.0006457,0.0,0.0,1.851e-14,0.0,0.0
4.719e-06,0.0005341,5.516e-10,552.4,5.727000000000001e-13,162.4,-0.01967,4.567,9.15,-6.582,-0.0483,6.549,-9.089,-2.8,3.801,-13.17,-8.876,-3.971,-18.88,-18.31,-17.25,0.2667,0.5168,0.4463,1.119e-10,1.208e-10,1.208e-10,0.7916,0.8904,0.8662,1.193e-10,1.264e-10,1.264e-10,2.0,2.0,0.652,0.2535,4.862e-11,0.5603,3.618e-11,0.6799,4.283e-11,5.177e-11,0.2892,4.283e-11,5.176e-11,0.07664,0.0,-0.3036,-0.2489,0.007215,0.0,0.0,0.0,1.222e-12,0.0,0.007626,0.0,1.543e-12,0.0,-0.2841,-0.2696,0.003375,2.893e-13,0.0,0.002909,0.0,0.0,3.503e-13,0.0,0.0
2.032e-06,0.002439,3.1310000000000004e-10,1478.0,3.5830000000000005e-13,1209.0,-0.02005,-31.13,-28.44,-6.599,-56.47,-45.64,-9.086,-71.21,-60.26,-13.14,-59.79,-49.31,-18.84,-58.44,-49.6,0.1303,0.1728,0.1677,1.263e-10,1.289e-10,1.289e-10,0.0004308,0.0004231,0.0004218,1.117e-10,1.196e-10,1.195e-10,1.0,2.0,0.0004523,0.1252,4.534e-11,0.0002161,5.721e-11,0.0005375,5.835e-11,4.766e-11,0.1446,5.751e-11,4.753e-11,0.06687,2.101e-11,-5.667e-05,-0.03652,0.06263,1.583e-11,1.794e-11,1.458e-11,1.458e-11,0.0003108,0.0002318,0.06306,1.986e-11,0.0,-0.0007855,-0.08979,1.237e-06,1.045e-13,0.0,0.0004577,0.0,0.0,4.894e-14,0.0,0.0
4.799e-06,0.001264,1.42e-09,448.8,9.802000000000002e-13,885.8,-0.0197,-3.371,-5.921,-6.584,-0.1343,8.102,-9.096,-3.393,4.4,-13.17,-9.645,-3.6,-18.89,-19.05,-16.5,0.3157,0.4226,0.4222,1.098e-10,1.136e-10,1.134e-10,0.5322,0.2071,0.204,7.384e-11,9.334e-11,9.31e-11,2.0,2.0,0.3038,0.3033,2.393e-11,0.2104,4.285e-11,0.3076,4.285e-11,2.617e-11,0.3385,4.195e-11,2.602e-11,0.1585,0.0,-0.327,-0.2678,0.002317,0.0,0.0,0.0,5.769e-13,0.0,0.01828,0.0,4.232e-13,0.0,-0.4479,-0.2787,0.005985,1.01e-13,0.0,0.0008172,0.0,0.0,4.902e-13,0.0,0.0
7.78e-06,0.00115,1.918e-09,40.6,3.790000000000001e-13,771.4,-0.01971,-22.38,-44.76,-6.576,-13.56,-20.61,-9.088,-10.66,-12.4,-13.18,-12.09,-11.08,-18.88,-20.29,-21.7,0.5192,0.4732,0.473,1.253e-10,1.3e-10,1.3e-10,-0.2096,0.02808,0.01494,1.215e-10,1.285e-10,1.285e-10,2.0,2.0,0.02003,0.4294,2.721e-11,-0.2399,5.061e-11,0.02048,5.603e-11,4.073e-11,0.4344,5.603e-11,4.06e-11,0.2293,0.0,-0.1426,-0.394,0.00308,0.0,0.0,0.0,5.791e-12,0.0,0.01175,0.0,1.451e-12,0.0,-0.1898,-0.2582,0.003266,9.179e-13,0.0,0.003038,0.0,0.0,4.66e-13,0.0,0.0
8.68e-06,0.002079,2.874e-09,1014.0,2.32e-13,686.7,-0.01957,-50.42,-45.42,-6.6,-44.23,-32.42,-9.11,-48.43,-40.93,-13.17,-56.01,-54.46,-18.87,-65.23,-69.62,0.04808,0.1272,0.1126,1.317e-10,1.35e-10,1.349e-10,-0.0004357,0.0,0.0001863,0.0,0.0,3.208e-11,1.0,2.0,1.756e-06,0.06871,0.0,-0.0009277,6.36e-11,0.0,6.428e-11,0.0,0.06871,6.422e-11,7.047e-14,-0.02838,0.0,-0.0007168,-0.07914,6.078e-05,0.0,0.0,0.0,2.318e-13,0.0,1.605e-06,0.0,1.104e-13,0.0,-0.0004343,-0.05472,1.349e-06,2.853e-13,0.0,0.0001178,0.0,0.0,3.64e-13,0.0,0.0
4.965e-06,0.002434,2.983e-09,1401.0,8.798e-13,1110.0,-0.01996,-33.05,-28.28,-6.6,-63.9,-50.34,-9.097,-62.13,-50.3,-13.17,-60.37,-52.24,-18.88,-62.82,-59.85,0.01341,0.06657,0.05244,9.582e-11,1.004e-10,9.878e-11,8.335e-05,0.0,1.125e-05,0.0,0.0,2.785e-11,1.0,2.0,6.82e-06,0.02387,0.0,3.361e-05,3.341e-11,0.0,3.055e-11,0.0,0.02808,3.039e-11,6.792e-12,-0.02456,0.0,-0.000179,-0.05584,0.0001374,0.0,0.0,0.0,1.398e-12,0.0,3.21e-06,0.0,2.324e-12,0.0,-0.0001428,-0.05073,2.324e-06,2.648e-13,0.0,3.575e-05,0.0,0.0,3.859e-13,0.0,0.0
9.74e-06,0.002157,2.882e-09,667.7,5.695e-13,971.0,-0.01954,-40.58,-40.42,-6.604,-50.76,-40.01,-9.111,-55.35,-49.9,-13.17,-61.54,-61.89,-18.86,-68.3,-74.36,-0.005131,0.07122,0.05914,7.643e-11,8.85e-11,8.837e-11,-0.003507,0.005041,0.004954,1.981e-11,5.316e-11,5.303e-11,1.0,2.0,3.716e-05,0.0008479,0.0,-0.01009,0.0,0.0,0.0,0.0,0.0,1.695e-12,1.86e-12,-0.04797,0.0,-0.009369,-0.06349,0.0001702,0.0,0.0,0.0,1.951e-13,0.0,2.946e-05,0.0,3.221e-13,0.0,-0.005943,-0.04329,1.855e-05,9.49e-14,0.0,2.325e-05,0.0,0.0,1.045e-12,0.0,0.0
6.516e-06,0.002493,6.511000000000001e-10,966.7,3.624e-13,1200.0,-0.01963,-54.52,-53.46,-6.591,-51.36,-38.27,-9.101,-53.89,-43.61,-13.17,-58.14,-52.95,-18.88,-64.0,-64.62,0.02745,0.05613,0.04697,1.076e-10,1.137e-10,1.137e-10,-0.0001194,0.0002236,0.0001812,9.918e-11,1.045e-10,1.04e-10,1.0,2.0,3.892e-05,0.02683,1.959e-12,-0.0001719,4.595e-11,3.989e-05,4.651e-11,1.916e-11,0.02857,4.382e-11,1.865e-11,-0.005158,0.0,-0.0002259,-0.03441,0.0001287,0.0,0.0,0.0,4.141e-13,0.0,1.06e-06,0.0,3.3e-12,0.0,-0.0001527,-0.02643,6.159e-07,1.514e-13,0.0,5.682e-05,0.0,0.0,2.367e-13,0.0,0.0
5.607e-06,0.00214,9.436e-10,241.6,4.2050000000000003e-13,1042.0,-0.01971,-9.543,-18.76,-6.578,-2.4,2.434,-9.096,-4.871,0.4063,-13.18,-11.42,-8.195,-18.89,-21.1,-21.66,0.09433,0.152,0.1358,1.068e-10,1.165e-10,1.165e-10,-0.01751,0.04376,0.04337,1.079e-10,1.151e-11,1.19e-10,2.0,2.0,0.04642,0.0873,1.861e-11,-0.06505,4.803e-11,0.04671,4.941e-11,3.254e-11,0.09417,4.837e-11,3.253e-11,0.009105,0.0,-0.1426,-0.08022,0.001879,0.0,0.0,0.0,1.864e-14,0.0,0.0001212,0.0,5.381e-12,0.0,-0.1176,-0.07753,0.001064,4.418e-13,0.0,6.394e-05,0.0,0.0,2.805e-13,0.0,0.0
5.017e-06,0.001102,2.491e-09,216.6,7.277000000000001e-13,591.1,-0.01971,-6.808,-13.62,-6.579,-3.446,-0.3751,-9.084,-5.179,-1.304,-13.17,-8.63,-3.87,-18.89,-15.68,-11.76,0.536,0.5581,0.5575,1.261e-10,1.285e-10,1.283e-10,0.5246,0.2327,0.2321,1.119e-10,1.205e-10,1.204e-10,2.0,2.0,0.2389,0.4838,3.832e-11,0.2282,5.711e-11,0.2411,5.808e-11,4.548e-11,0.5206,5.751e-11,4.546e-11,0.3198,1.757e-11,0.1163,-0.178,0.135,1.22e-11,1.332e-11,1.261e-11,1.188e-11,0.1408,0.1391,0.1356,1.649e-11,0.0,-0.4207,-0.2961,0.002298,8.469e-14,0.0,0.0007614,0.0,0.0,1.862e-13,0.0,0.0
7.429999999999999e-06,0.00209,4.828e-11,617.3,4.833000000000001e-13,894.5,-0.0196,-34.22,-34.49,-6.594,-39.52,-28.07,-9.106,-43.55,-35.31,-13.17,-50.72,-47.76,-18.87,-60.05,-62.98,0.06109,0.1434,0.1206,1.027e-10,1.103e-10,1.101e-10,0.01518,0.05048,0.05042,6.115e-11,8.804e-11,8.802e-11,1.0,2.0,0.0003612,0.05307,0.0,-0.03146,3.95e-11,0.0,4.059e-11,0.0,0.05532,3.776e-11,7.927e-13,-0.03478,0.0,-0.05332,-0.08569,0.0001269,0.0,0.0,0.0,3.917e-13,0.0,0.0002609,0.0,1.56e-13,0.0,-0.03778,-0.07217,8.31e-05,7.593e-14,0.0,0.0004132,0.0,0.0,2.236e-13,0.0,0.0
6.145e-06,0.0008328999999999,8.136e-10,879.7,5.62e-13,1335.0,-0.01965,-9.907,-9.965,-6.589,-11.2,0.5875,-9.099,-14.88,-5.117,-13.17,-21.76,-16.2,-18.88,-32.01,-31.95,0.3519,0.3392,0.3387,9.549e-11,1.08e-10,1.08e-10,0.1426,0.1077,0.1058,7.227e-11,9.221e-11,9.2e-11,1.0,2.0,0.05507,0.2761,5.304e-12,-0.06226,3.433e-11,0.0597,3.896e-11,1.392e-11,0.3027,3.878e-11,1.386e-11,0.1109,0.0,-0.3106,-0.391,0.005812,0.0,0.0,0.0,3.14e-13,0.0,0.0006318,0.0,9.157e-13,0.0,-0.2702,-0.3079,0.001353,9.671e-14,0.0,0.00215,0.0,0.0,4.647e-13,0.0,0.0
5.059999999999999e-06,0.001681,1.941e-09,260.3,5.637000000000001e-13,742.6,-0.01971,-6.621,-13.09,-6.578,-1.808,3.222,-9.089,-4.005,1.531,-13.17,-9.104,-4.136,-18.89,-17.37,-14.52,0.3016,0.3425,0.3423,1.266e-10,1.289e-10,1.289e-10,0.1449,0.141,0.1408,1.133e-10,1.231e-10,1.23e-10,2.0,2.0,0.1478,0.3009,2.884e-11,-0.0309,5.737e-11,0.148,5.867e-11,4.309e-11,0.3148,5.839e-11,4.304e-11,0.1863,1.514e-11,-0.2187,-0.1254,0.05765,0.0,1.071e-11,0.0,2.28e-12,0.0,0.01307,0.05861,1.392e-11,0.0,-0.3392,-0.1789,0.0006751,1.851e-13,0.0,0.001224,0.0,0.0,3.695e-13,0.0,0.0
2.181e-06,0.002431,1.567e-09,1335.0,2.296e-13,1245.0,-0.01984,-42.98,-41.19,-6.587,-74.75,-64.32,-9.077,-61.68,-50.66,-13.14,-57.69,-46.96,-18.83,-57.41,-48.18,0.1599,0.163,0.1629,1.338e-10,1.358e-10,1.358e-10,0.001068,0.001114,0.001112,1.343e-10,1.362e-10,1.362e-10,1.0,2.0,0.000913,0.138,6.564e-11,0.0005133,6.363e-11,0.001079,6.468e-11,6.611e-11,0.1586,6.465e-11,6.579e-11,0.09469,2.649e-11,-7.25e-05,-0.0107,0.08299,2.602e-11,2.524e-11,2.758e-11,2.755e-11,0.0006736,0.0005425,0.09211,2.646e-11,0.0,-0.000457,-0.07783,7.678e-05,1.683e-12,0.0,0.001436,0.0,0.0,2.24e-12,0.0,0.0
1.3759999999999998e-06,0.00125,2.1389999999999997e-09,102.0,5.088e-13,459.9,-0.01975,-16.45,-32.96,-6.579,-18.35,-30.23,-9.068,-18.97,-28.98,-13.13,-19.31,-25.56,-18.81,-19.1,-19.45,0.1831,0.3453,0.2954,1.321e-10,1.348e-10,1.348e-10,0.06104,0.06474,0.06471,1.405e-10,1.407e-10,1.406e-10,2.0,2.0,0.06566,0.2009,6.993e-11,0.0434,5.344e-11,0.06692,5.805e-11,6.972e-11,0.2451,5.791e-11,6.969e-11,0.03638,1.906e-11,-0.02056,-0.05655,0.09771,3.468e-11,1.445e-11,3.477e-11,3.477e-11,0.07179,0.01605,0.1091,1.899e-11,0.0,-0.01119,-0.1276,0.07218,2.021e-13,0.0,0.0004699,0.0,0.07412,1.563e-11,1.489e-11,1.565e-11
9.095e-06,0.002226,2.688e-11,1143.0,1.848e-14,991.8,-0.01958,-53.25,-49.77,-6.603,-32.35,-29.22,-9.109,-32.96,-30.97,-13.17,-37.75,-39.22,-18.86,-46.61,-53.52,-0.02784,0.02011,0.01996,6.222e-11,8.506e-11,8.5e-11,-0.001222,0.0,9.043e-07,0.0,0.0,5.082e-13,1.0,2.0,4.157e-06,0.0001122,0.0,-0.001035,0.0,0.0,0.0,0.0,0.0,7.483e-13,1.823e-12,-0.03642,0.0,-0.0009308,-0.02741,0.0001442,0.0,0.0,0.0,3.594e-14,0.0,5.818e-07,0.0,4.642e-13,0.0,-0.000686,-0.01924,4.432e-07,1.334e-13,0.0,2.152e-05,0.0,0.0,1.977e-13,0.0,0.0
