fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_width Vout_2 14G,eye_height Vout_1 14G,eye_maxWidth Vout_1 14G,eye_width Vout_1 14G,eye_width_XY Vout_2 14G,eye_width_XY Vout_1 14G,eye_height_XY Vout_2 14G,eye_maxHeight Vout_1 14G,eye_height Vout_2 14G,eye_maxWidth Vout_2 14G,eye_maxHeight Vout_2 14G,eye_height_XY Vout_1 14G,eye_width Vout_2 28G,eye_maxHeight Vout_2 28G,eye_maxHeight Vout_1 28G,eye_height Vout_1 28G,eye_maxWidth Vout_2 28G,eye_height_XY Vout_2 28G,eye_width_XY Vout_1 28G,eye_maxWidth Vout_1 28G,eye_width_XY Vout_2 28G,eye_height Vout_2 28G,eye_width Vout_1 28G,eye_height_XY Vout_1 28G,eye_maxWidth Vout_2 56G,eye_height_XY Vout_2 56G,eye_width_XY Vout_2 56G,eye_width_XY Vout_1 56G,eye_maxWidth Vout_1 56G,eye_width Vout_2 56G,eye_height Vout_2 56G,eye_maxHeight Vout_2 56G,eye_maxHeight Vout_1 56G,eye_height_XY Vout_1 56G,eye_width Vout_1 56G,eye_height Vout_1 56G
5.216e-06,0.0007247,1.676e-09,987.4,1.304e-13,222.3,-0.01965,-3.537,5.051,-6.585,-10.17,-1.03,-9.091,-13.18,-3.753,-13.17,-19.05,-11.69,-18.88,-28.45,-25.94,0.0991,0.4173,0.3278,1.054e-10,1.162e-10,1.16e-10,0.07309,0.2722,0.2252,1.048e-10,1.157e-10,1.156e-10,1.0,2.0,2.907e-11,0.02193,3.854e-11,2.864e-11,3.723e-11,3.853e-11,0.1107,0.212,0.0128,3.724e-11,0.1217,0.1772,-6.092e-12,0.002762,0.0,-0.1966,7.195e-13,0.00184,1.008e-13,0.0,1.773e-12,-0.1558,0.0,0.01387,0.0,0.00118,2.107e-13,9.304e-14,0.0,0.0,-0.1979,0.0,0.0,0.001113,0.0,-0.2865
8.665e-06,0.0006697,2.758e-09,905.8,2.815e-13,649.5,-0.0196,0.5215,4.562,-6.603,-2.569,7.955,-9.117,-8.086,-1.264,-13.17,-17.07,-15.83,-18.87,-28.29,-32.88,0.5617,0.5866,0.5864,1.342e-10,1.37e-10,1.37e-10,0.2116,0.3848,0.3847,1.189e-10,1.27e-10,1.27e-10,1.0,2.0,3.423e-11,0.2216,6.166e-11,5.797e-11,4.452e-11,6.156e-11,0.2556,0.487,0.09114,4.453e-11,0.2566,0.4772,0.0,0.0,0.0,-0.3457,0.0,0.001251,6.836e-12,0.0,6.688e-13,-0.3047,0.0,0.008383,0.0,0.0004051,1.406e-13,4.382e-13,0.0,0.0,-0.227,0.0,0.0,0.004451,0.0,-0.2633
1.225e-06,0.001849,2.968e-09,485.1,3.654e-13,746.6,-0.01975,-9.08,-16.62,-6.58,-11.95,-15.33,-9.069,-14.05,-17.03,-13.13,-17.22,-19.33,-18.81,-20.2,-19.8,0.07537,0.179,0.1488,1.298e-10,1.324e-10,1.323e-10,0.07358,0.09237,0.09227,1.386e-10,1.394e-10,1.394e-10,2.0,2.0,6.868e-11,0.01687,5.617e-11,5.177e-11,6.891e-11,5.608e-11,0.06951,0.1243,0.04559,6.895e-11,0.08805,0.09915,3.264e-11,0.07268,0.05712,-0.02161,3.311e-11,0.02304,1.814e-11,1.664e-11,3.3e-11,-0.03354,1.752e-11,0.05256,1.271e-11,0.06046,1.259e-11,2.149e-12,0.0,1.187e-11,0.06251,0.07027,0.0,0.0003379,0.0,-0.04516
7.694e-06,0.001819,9.391e-11,1144.0,3.073e-13,399.6,-0.01959,-49.36,-40.79,-6.596,-47.82,-35.52,-9.107,-51.16,-42.4,-13.17,-57.42,-54.23,-18.87,-65.08,-67.88,0.1595,0.2742,0.2466,1.273e-10,1.316e-10,1.316e-10,-0.0006798,0.000705,0.0006453,4.067e-11,6.702e-11,6.697e-11,1.0,2.0,0.0,-0.01628,5.254e-11,4.695e-11,2.762e-13,5.237e-11,1.951e-06,0.1273,-0.001395,0.0,0.0,0.1271,0.0,0.0,0.0,-0.1549,0.0,8.257e-06,1.515e-13,0.0,4.433e-13,-0.001179,0.0,0.0001971,0.0,5.486e-07,2.039e-13,3.27e-13,0.0,0.0,-0.0008937,0.0,0.0,0.000539,0.0,-0.1229
6.591e-06,0.0007888999999999,6.256e-10,261.4,1.48e-13,1071.0,-0.01971,-9.267,-18.54,-6.575,-6.299,-6.091,-9.087,-6.243,-3.315,-13.17,-12.57,-11.75,-18.88,-23.0,-27.04,0.2166,0.3802,0.3713,1.409e-10,1.413e-10,1.413e-10,-0.2141,0.1328,0.0824,1.342e-10,1.374e-10,1.374e-10,2.0,2.0,3.579e-11,0.2637,6.131e-11,5.701e-11,4.801e-11,6.131e-11,0.04547,0.3764,-0.2981,4.803e-11,0.06517,0.3724,0.0,0.0,0.1099,-0.08137,0.0,0.02604,2.165e-11,2.179e-11,5.965e-12,-0.3108,1.802e-11,0.1089,0.0,0.0006208,1.265e-13,2.355e-13,0.0,0.0,-0.287,0.0,0.0,0.002676,0.0,-0.2353
4.703e-06,0.0009975,2.203e-09,452.0,2.585e-13,513.4,-0.0197,-0.6797,-1.13,-6.577,-0.9888,4.885,-9.086,-2.352,4.998,-13.17,-7.779,-1.158,-18.89,-16.68,-12.99,0.5219,0.5629,0.5547,1.36e-10,1.378e-10,1.378e-10,0.2981,0.5472,0.5354,1.388e-10,1.398e-10,1.398e-10,2.0,2.0,5.532e-11,0.4813,6.608e-11,6.481e-11,6.013e-11,6.607e-11,0.5376,0.5524,0.2129,6.014e-11,0.5384,0.5522,1.504e-11,0.4142,0.3156,0.0483,2.041e-11,0.4034,2.932e-11,2.933e-11,2.035e-11,0.1251,2.783e-11,0.3149,0.0,0.003632,3.613e-13,1.158e-13,0.0,0.0,-0.4241,0.0,0.0,0.0003415,0.0,-0.2949
1.062e-06,0.002255,1.954e-09,928.7,4.487000000000001e-13,1404.0,-0.01975,-31.06,-35.81,-6.58,-33.78,-32.06,-9.069,-36.16,-34.34,-13.13,-39.94,-38.03,-18.82,-44.68,-42.54,0.03526,0.08528,0.06975,1.167e-10,1.214e-10,1.203e-10,0.0118,0.01821,0.0168,1.097e-10,1.144e-10,1.143e-10,1.0,2.0,4.249e-11,0.001157,5.032e-11,4.61e-11,4.669e-11,5.003e-11,0.01147,0.05707,0.005456,4.78e-11,0.0151,0.04431,0.0,0.0,0.0,-0.02229,0.0,0.006775,1.174e-11,0.0,1.55e-11,-0.004024,0.0,0.01622,0.0,7.119e-06,6.597e-14,6.667e-13,0.0,0.0,-0.01414,0.0,0.0,0.0001033,0.0,-0.05039
7.64e-06,0.001103,2.814e-09,1059.0,2.34e-13,410.0,-0.01959,-32.25,-24.5,-6.595,-42.68,-31.14,-9.106,-47.79,-38.79,-13.17,-54.53,-50.91,-18.87,-62.18,-64.39,0.5066,0.5984,0.5869,1.23e-10,1.286e-10,1.286e-10,0.02198,0.0286,0.02756,1.17e-10,1.241e-10,1.241e-10,1.0,2.0,4.432e-11,0.3705,5.786e-11,5.591e-11,4.76e-11,5.785e-11,0.01079,0.4957,0.0004649,4.775e-11,0.01112,0.4698,0.0,0.0,0.05657,-0.2657,0.0,5.495e-05,1.381e-11,1.445e-11,4.084e-13,-0.01821,1.182e-11,0.05459,0.0,1.274e-05,6.848e-14,2.244e-13,0.0,0.0,-0.01218,0.0,0.0,0.001392,0.0,-0.2407
1.01e-06,0.001418,1.042e-09,409.6,8.079e-13,869.9,-0.01975,-10.45,-20.4,-6.58,-13.42,-19.57,-9.068,-15.84,-21.93,-13.13,-19.72,-25.69,-18.81,-24.77,-30.3,0.04107,0.1465,0.1142,1.111e-10,1.149e-10,1.146e-10,0.03049,0.06087,0.05066,1.106e-10,1.143e-10,1.129e-10,2.0,2.0,3.898e-11,-0.004784,4.177e-11,3.741e-11,4.412e-11,4.127e-11,0.03105,0.08137,0.003519,4.457e-11,0.0392,0.06707,0.0,0.0,0.0,-0.05554,0.0,0.007223,3.767e-12,0.0,8.275e-12,-0.02103,0.0,0.000642,0.0,0.0001112,9.657e-14,2.717e-13,0.0,0.0,-0.04058,0.0,0.0,0.0005308,0.0,-0.08255
6.502e-06,0.001102,7.224999999999998e-10,120.7,3.516000000000001e-13,495.1,-0.0197,-10.47,-20.96,-6.578,-8.676,-10.85,-9.087,-9.918,-10.81,-13.17,-15.37,-17.6,-18.88,-23.81,-28.74,0.6035,0.6219,0.6218,1.392e-10,1.399e-10,1.399e-10,0.06883,0.1823,0.1814,1.306e-10,1.347e-10,1.347e-10,2.0,2.0,4.157e-11,0.3477,6.696e-11,6.566e-11,5.143e-11,6.696e-11,0.1805,0.5954,0.04295,5.149e-11,0.1805,0.5815,0.0,0.0,0.09657,-0.2492,0.0,0.0005728,2.054e-11,2.074e-11,3.553e-12,-0.1281,1.625e-11,0.09317,0.0,7.095e-05,1.489e-13,1.587e-13,0.0,0.0,-0.1942,0.0,0.0,0.001687,0.0,-0.234
9.085e-06,0.001073,3.5910000000000003e-10,407.3,4.76e-13,722.5,-0.01965,-2.47,-4.776,-6.603,0.5708,8.585,-9.119,-5.668,-1.279,-13.17,-15.14,-16.25,-18.87,-26.65,-33.71,0.4118,0.5127,0.5123,1.125e-10,1.202e-10,1.201e-10,-0.02558,0.3381,0.3264,7.066e-11,9.494e-11,9.494e-11,2.0,2.0,-2.087e-11,-0.006012,4.448e-11,3.822e-11,7.456e-12,4.433e-11,0.006948,0.2511,-0.34,3.801e-12,0.07863,0.2478,0.0,0.0,0.0,-0.3395,0.0,0.003313,2.192e-13,0.0,3.693e-13,-0.5416,0.0,0.0007188,0.0,0.001155,4.883e-13,2.512e-13,0.0,0.0,-0.5083,0.0,0.0,0.0008892,0.0,-0.2766
7.156999999999999e-06,0.001782,2.955e-09,432.0,7.842000000000001e-13,982.3,-0.01963,-11.52,-14.75,-6.594,-11.19,-1.14,-9.108,-15.43,-7.539,-13.18,-23.03,-19.26,-18.88,-33.46,-34.53,0.1481,0.2496,0.236,9.88e-11,1.049e-10,1.048e-10,-0.04436,0.07792,0.07566,4.4e-11,7.63e-11,7.624e-11,1.0,2.0,0.0,-0.02546,3.185e-11,3.061e-11,2.439e-12,3.086e-11,0.02397,0.1151,-0.4012,0.0,0.0,0.1079,0.0,0.0,0.0,-0.2083,0.0,0.004204,2.549e-13,0.0,4.441e-13,-0.4697,0.0,0.0004402,0.0,0.001067,3.14e-13,1.913e-13,0.0,0.0,-0.3852,0.0,0.0,0.0002171,0.0,-0.1656
7.593e-06,0.0005884999999999,2.3430000000000003e-09,588.4,6.746000000000002e-13,869.2,-0.01967,-0.8694,-1.694,-6.598,1.798,10.68,-9.115,-3.438,2.982,-13.18,-11.86,-9.864,-18.88,-22.54,-25.74,0.3635,0.4724,0.4722,9.853e-11,1.065e-10,1.065e-10,0.3948,0.3463,0.3455,5.089e-11,7.852e-11,7.833e-11,2.0,2.0,0.0,0.0893,3.733e-11,3.578e-11,3.297e-12,3.443e-11,0.0269,0.2486,0.09673,0.0,0.0,0.2475,0.0,0.0,0.0,-0.4205,0.0,0.0006645,1.724e-13,0.0,1.131e-13,-0.3808,0.0,0.0008886,0.0,0.001512,1.103e-12,1.045e-13,0.0,0.0,-0.3621,0.0,0.0,0.0009188,0.0,-0.2779
4.042e-06,0.001998,2.805e-09,380.0,9.651e-13,650.5,-0.01969,-7.068,-9.644,-6.582,-6.697,0.3371,-9.086,-9.277,-1.976,-13.16,-14.03,-6.614,-18.89,-21.95,-15.6,0.13,0.2501,0.2164,1.186e-10,1.219e-10,1.209e-10,0.2159,0.1777,0.1772,9.529e-11,1.118e-10,1.116e-10,1.0,2.0,3.699e-11,0.01314,4.813e-11,4.438e-11,4.067e-11,4.778e-11,0.212,0.1586,0.0952,4.093e-11,0.2192,0.1345,9.403e-12,0.03204,0.0,-0.08564,1.182e-11,0.03193,1.693e-12,0.0,1.182e-11,-0.109,0.0,0.003712,0.0,0.0006769,7.802e-14,4.086e-14,0.0,0.0,-0.3057,0.0,0.0,0.0006089,0.0,-0.1356
1.318e-06,0.001639,2.29e-09,59.98,7.695000000000001e-13,652.5,-0.01975,-23.59,-47.38,-6.58,-23.84,-41.45,-9.068,-23.02,-37.3,-13.13,-21.99,-31.09,-18.81,-21.15,-23.59,0.08402,0.2493,0.203,1.18e-10,1.236e-10,1.232e-10,0.01552,0.02132,0.02113,1.364e-10,1.37e-10,1.366e-10,2.0,2.0,3.762e-11,0.004852,5.125e-11,4.573e-11,4.757e-11,5.074e-11,0.02379,0.1633,0.005496,1.827e-11,0.02556,0.1303,0.0,0.0,0.0,-0.05803,0.0,0.02682,1.274e-11,0.0,1.544e-11,-0.04718,0.0,0.04572,1.33e-11,0.03009,1.321e-11,1.62e-12,0.0,1.213e-11,-0.04022,0.03131,0.0,0.00119,0.0,-0.1036
8.193e-06,0.001844,2.549e-09,1184.0,1.3160000000000001e-13,1378.0,-0.01958,-51.14,-49.61,-6.598,-39.15,-27.4,-9.108,-43.08,-34.41,-13.17,-50.69,-48.14,-18.87,-60.9,-64.43,0.1386,0.1713,0.1713,1.333e-10,1.359e-10,1.359e-10,-0.001403,0.0003352,0.0002615,6.098e-11,8.45e-11,8.442e-11,1.0,2.0,0.0,0.07429,5.792e-11,5.257e-11,1.586e-12,5.792e-11,7.045e-06,0.1681,-0.002857,0.0,0.0,0.1549,0.0,0.0,0.02024,-0.07938,0.0,1.231e-05,1.671e-11,1.7e-11,2.981e-13,-0.002355,9.772e-12,0.02009,0.0,1.854e-06,3.126e-13,7.291e-14,0.0,0.0,-0.001675,0.0,0.0,0.0003613,0.0,-0.08873
8.451000000000001e-06,0.0009953,2.155e-09,628.9,6.463e-13,971.2,-0.01963,-3.449,-3.934,-6.605,-2.836,7.518,-9.117,-8.548,-2.003,-13.18,-17.43,-16.16,-18.87,-28.52,-32.85,0.3516,0.4314,0.4309,8.929e-11,1.027e-10,1.027e-10,0.05464,0.2838,0.2818,4.653e-11,7.454e-11,7.447e-11,1.0,2.0,0.0,-0.008348,2.925e-11,2.653e-11,2.214e-12,2.865e-11,0.02199,0.178,-0.1929,0.0,0.0,0.1742,0.0,0.0,0.0,-0.366,0.0,0.002009,4.502e-14,0.0,3.96e-13,-0.3606,0.0,0.001435,0.0,0.003832,9.078e-13,2.921e-13,0.0,0.0,-0.3064,0.0,0.0,0.001483,0.0,-0.3136
7.259e-06,0.001733,1.757e-09,761.8,3.2410000000000005e-13,1476.0,-0.0196,-37.65,-39.77,-6.593,-44.41,-32.14,-9.105,-48.09,-38.81,-13.17,-54.35,-50.4,-18.87,-62.08,-63.91,0.1996,0.1933,0.1931,1.081e-10,1.17e-10,1.17e-10,0.01381,0.01364,0.0136,9.019e-11,1.054e-10,1.052e-10,1.0,2.0,8.592e-12,0.04682,4.541e-11,3.883e-11,2.369e-11,4.537e-11,0.008353,0.1864,-0.009965,2.37e-11,0.008354,0.176,0.0,0.0,0.0,-0.1982,0.0,9.437e-05,1.615e-13,0.0,2.5e-13,-0.02684,0.0,0.0007868,0.0,1.591e-05,5.363e-14,4.136e-13,0.0,0.0,-0.01912,0.0,0.0,0.0008386,0.0,-0.1469
8.092e-06,0.001173,2.564e-09,311.9,6.3e-13,647.7,-0.01967,-3.799,-7.537,-6.594,0.4124,7.737,-9.117,-4.366,0.9803,-13.18,-12.51,-11.19,-18.88,-22.66,-25.89,0.468,0.522,0.5216,1.141e-10,1.205e-10,1.205e-10,0.2612,0.2887,0.2876,8.04e-11,1.005e-10,1.005e-10,2.0,2.0,-4.845e-12,0.1245,4.65e-11,4.325e-11,1.818e-11,4.623e-11,0.1476,0.3365,-0.1298,1.819e-11,0.1559,0.3349,0.0,0.0,0.0,-0.3184,0.0,0.006634,1.302e-13,0.0,2.325e-13,-0.564,0.0,0.001087,0.0,0.002322,3.069e-13,3.069e-13,0.0,0.0,-0.5043,0.0,0.0,0.001982,0.0,-0.2807
8.917999999999998e-06,0.0009588999999999,2.602e-09,167.4,8.591e-13,1258.0,-0.01969,-12.31,-24.63,-6.592,-3.356,-0.1644,-9.112,-7.133,-5.116,-13.18,-13.82,-14.35,-18.87,-23.14,-27.42,0.2856,0.3665,0.3656,6.772e-11,8.115e-11,8.094e-11,0.01892,0.002565,0.001672,2.378e-12,1.418e-11,1.522e-11,2.0,2.0,-2.069e-11,-0.2187,9.86e-12,6.639e-12,1.284e-12,8.7e-12,0.0138,0.02412,-0.09544,1.572e-12,0.01456,0.02146,0.0,0.0,0.0,-0.4303,0.0,0.004871,1.426e-13,0.0,8.816e-13,-0.1872,0.0,0.002197,0.0,0.00493,7.135e-13,3.708e-13,0.0,0.0,-0.249,0.0,0.0,0.002385,0.0,-0.3253
6.235e-06,0.001545,1.439e-09,876.8,8.739e-13,774.0,-0.01962,-35.54,-32.04,-6.589,-41.07,-28.39,-9.099,-44.44,-34.17,-13.17,-50.49,-44.67,-18.88,-58.72,-58.39,0.3119,0.3744,0.3741,1.126e-10,1.169e-10,1.168e-10,0.01172,0.02209,0.02204,9.672e-11,1.032e-10,1.031e-10,1.0,2.0,3.231e-11,0.121,4.273e-11,4.102e-11,3.241e-11,4.273e-11,0.01084,0.2655,-0.004698,3.546e-11,0.01112,0.2552,0.0,0.0,0.0,-0.2696,0.0,2.679e-05,4.801e-13,0.0,2.983e-13,-0.0261,0.0,0.00117,8.864e-13,1.884e-05,1.117e-13,1.46e-13,0.0,-1.002e-11,-0.01942,0.0002305,0.0,0.0003224,0.0,-0.2227
4.253e-06,0.0007162,1.083e-09,1330.0,8.694e-13,125.1,-0.01967,-19.87,-8.604,-6.583,-26.42,-13.85,-9.083,-29.22,-17.26,-13.16,-34.29,-24.71,-18.87,-42.37,-37.19,0.2731,0.5896,0.5011,1.133e-10,1.217e-10,1.217e-10,0.01623,0.06924,0.05796,1.159e-10,1.235e-10,1.235e-10,1.0,2.0,3.762e-11,0.05409,4.333e-11,3.426e-11,4.521e-11,4.33e-11,0.02992,0.3257,-0.02509,4.522e-11,0.0322,0.281,0.0,0.0,0.0,-0.3095,0.0,0.0004654,1.418e-12,0.0,1.786e-12,-0.04658,0.0,0.005511,0.0,0.0001647,4.178e-13,1.811e-13,0.0,0.0,-0.04316,0.0,0.0,0.001475,0.0,-0.3022
7.022e-06,0.002343,2.394e-10,505.7,2.904e-13,947.0,-0.01961,-30.38,-32.83,-6.592,-34.43,-24.64,-9.104,-38.18,-29.72,-13.17,-45.29,-41.86,-18.88,-55.28,-57.72,0.03595,0.08208,0.07121,1.168e-10,1.235e-10,1.235e-10,0.03291,0.06505,0.06504,9.865e-11,1.134e-10,1.133e-10,1.0,2.0,7.98e-12,-0.004228,5.515e-11,5.43e-11,2.42e-11,5.434e-11,0.04631,0.04378,-0.04515,2.421e-11,0.04776,0.0426,0.0,0.0,0.0,-0.0499,0.0,0.0002671,3.99e-12,0.0,3.391e-13,-0.08573,0.0,0.0002223,0.0,0.0001525,1.479e-13,5.479e-14,0.0,0.0,-0.05943,0.0,0.0,4.482e-05,0.0,-0.03319
2.55e-06,0.001989,1.152e-09,613.6,2.495e-13,1335.0,-0.01971,-24.97,-29.44,-6.58,-26.12,-19.91,-9.074,-28.45,-21.4,-13.14,-32.66,-25.59,-18.84,-39.02,-32.77,0.1997,0.2049,0.2047,1.319e-10,1.345e-10,1.345e-10,0.04629,0.08711,0.08699,1.256e-10,1.312e-10,1.312e-10,1.0,2.0,4.609e-11,0.155,6.243e-11,6.062e-11,5.293e-11,6.242e-11,0.08865,0.2127,0.0242,5.293e-11,0.08866,0.2046,1.149e-11,0.08392,0.1294,0.007865,1.489e-11,0.07543,2.508e-11,2.567e-11,1.474e-11,0.0062,2.39e-11,0.1265,0.0,0.000959,5.391e-13,3.493e-13,0.0,0.0,-0.1562,0.0,0.0,0.0008705,0.0,-0.1197
9.155e-06,0.002174,2.986e-09,1394.0,4.830000000000002e-13,1371.0,-0.01973,-38.01,-34.71,-6.605,-49.72,-38.27,-9.11,-54.31,-48.17,-13.17,-61.31,-61.02,-18.87,-69.19,-74.86,0.02202,0.06823,0.05394,6.86e-11,8.233e-11,8.22e-11,-0.000339,0.0,7.756e-06,0.0,0.0,4.072e-12,1.0,2.0,0.0,-0.05031,0.0,0.0,9.706e-13,9.655e-12,8.817e-06,0.0,-0.0004151,0.0,0.0,0.005862,0.0,0.0,0.0,-0.06914,0.0,1.858e-06,2.957e-13,0.0,4.404e-13,-0.0003882,0.0,9.8e-05,0.0,5.732e-07,4.195e-13,2.433e-13,0.0,0.0,-0.0002565,0.0,0.0,9.92e-05,0.0,-0.04332
3.434e-06,0.001388,6.464e-10,868.3,2.1000000000000001e-13,1256.0,-0.01969,-28.56,-29.45,-6.581,-32.08,-22.66,-9.078,-34.57,-24.13,-13.15,-39.06,-29.51,-18.86,-45.99,-39.51,0.269,0.2987,0.2986,1.372e-10,1.386e-10,1.386e-10,0.01317,0.03785,0.03772,1.322e-10,1.359e-10,1.359e-10,1.0,2.0,5.193e-11,0.2492,6.355e-11,6.093e-11,5.733e-11,6.353e-11,0.03817,0.3044,0.004942,5.734e-11,0.03826,0.3042,1.314e-11,0.02501,0.2123,0.05743,1.855e-11,0.02482,2.736e-11,2.737e-11,1.852e-11,-0.0009484,2.463e-11,0.2112,0.0,6.532e-05,1.202e-13,7.407e-13,0.0,0.0,-0.0503,0.0,0.0,0.0037,0.0,-0.2328
9.349e-06,0.000553,7.396e-10,1452.0,8.829e-13,205.2,-0.01957,-17.21,-5.402,-6.6,-25.07,-14.29,-9.109,-30.2,-24.17,-13.17,-38.69,-38.36,-18.86,-49.65,-55.39,0.3566,0.6683,0.6221,1.206e-10,1.266e-10,1.266e-10,-0.02588,0.05032,0.05028,1.205e-10,1.272e-10,1.272e-10,1.0,2.0,0.0,-0.218,3.373e-11,2.224e-11,3.534e-12,3.37e-11,7.475e-05,0.1456,-0.06435,0.0,0.0,0.143,0.0,0.0,0.0,-0.3064,0.0,3.695e-05,1.438e-12,0.0,2.31e-13,-0.05106,0.0,0.004888,0.0,1.807e-05,8.38e-13,1.5e-14,0.0,0.0,-0.03083,0.0,0.0,4.842e-05,0.0,-0.2837
4.166e-06,0.002024,1.079e-09,559.3,5.079e-13,524.0,-0.01967,-22.98,-21.68,-6.583,-26.9,-17.82,-9.083,-29.59,-20.39,-13.16,-34.61,-26.89,-18.87,-42.71,-38.45,0.1884,0.2789,0.2565,1.361e-10,1.371e-10,1.37e-10,0.2933,0.2601,0.26,1.196e-10,1.256e-10,1.255e-10,1.0,2.0,4.404e-11,0.0503,6.277e-11,6.159e-11,5.095e-11,6.275e-11,0.265,0.2047,0.1621,5.097e-11,0.2656,0.1839,1.101e-11,0.03436,0.04958,-0.0837,1.094e-11,0.03199,1.841e-11,1.865e-11,7.674e-12,-0.1207,1.503e-11,0.0494,0.0,0.0003066,4.85e-13,2.21e-13,0.0,0.0,-0.177,0.0,0.0,0.0007641,0.0,-0.111
9.471e-06,0.002017,1.713e-09,1308.0,8.985000000000002e-13,893.2,-0.01959,-54.57,-48.54,-6.604,-55.59,-44.53,-9.111,-59.2,-53.4,-13.17,-64.25,-64.27,-18.86,-70.38,-76.37,-0.001412,0.1022,0.08611,7.125e-11,8.384e-11,8.36e-11,-0.0004142,0.0,2.071e-07,0.0,0.0,8.379e-13,1.0,2.0,0.0,-0.1059,0.0,0.0,1.331e-13,2.017e-12,7.445e-07,0.0,-0.0003327,0.0,0.0,0.001627,0.0,0.0,0.0,-0.1147,0.0,2.862e-07,4.882e-13,0.0,1.472e-13,-0.0002524,0.0,0.0001737,0.0,5.299e-07,3.31e-13,1.568e-13,0.0,0.0,-0.0001721,0.0,0.0,9.142e-05,0.0,-0.07554
5.293e-06,0.0009084,2.677e-09,309.6,4.124e-13,1151.0,-0.01972,-8.149,-16.28,-6.577,-1.507,3.52,-9.088,-3.444,2.305,-13.17,-8.367,-3.04,-18.89,-16.66,-13.71,0.4303,0.3737,0.3734,1.18e-10,1.252e-10,1.251e-10,0.242,0.08501,0.08089,1.082e-10,1.201e-10,1.2e-10,2.0,2.0,2.392e-11,0.2697,5.122e-11,4.7e-11,3.812e-11,5.115e-11,0.09274,0.4015,-0.02986,3.817e-11,0.09456,0.4013,0.0,0.0,0.1018,-0.123,0.0,0.02097,1.194e-11,1.357e-11,1.762e-12,-0.1541,1.349e-11,0.09824,2.796e-13,0.005619,1.541e-13,7.395e-14,0.0,-9.077e-12,-0.4222,0.005928,0.0,0.0008711,0.0,-0.3282
5.272999999999999e-06,0.0008287999999999,4.941e-10,644.1,1.118e-13,1195.0,-0.0197,-3.332,-6.061,-6.575,-2.011,3.408,-9.09,-2.778,5.398,-13.18,-9.247,-2.923,-18.89,-19.69,-18.42,0.2627,0.3298,0.3187,1.392e-10,1.401e-10,1.401e-10,0.06115,0.234,0.2059,1.389e-10,1.401e-10,1.401e-10,2.0,2.0,4.872e-11,0.2232,6.437e-11,6.206e-11,5.609e-11,6.436e-11,0.1785,0.3137,-0.2263,5.609e-11,0.1916,0.3114,0.0,0.0,0.2288,0.07436,0.0,0.1196,2.557e-11,2.558e-11,1.042e-11,-0.2481,2.281e-11,0.2281,0.0,0.001683,3.48e-13,8.61e-14,0.0,0.0,-0.3333,0.0,0.0,0.000151,0.0,-0.2145
4.772e-06,0.001285,1.752e-09,1048.0,2.363e-13,806.8,-0.01966,-34.48,-30.86,-6.584,-42.57,-30.85,-9.087,-45.42,-33.51,-13.16,-49.93,-40.92,-18.88,-56.22,-52.11,0.3728,0.4268,0.4266,1.402e-10,1.407e-10,1.407e-10,0.01901,0.0187,0.01868,1.387e-10,1.399e-10,1.398e-10,1.0,2.0,6.053e-11,0.3639,6.597e-11,6.399e-11,6.369e-11,6.597e-11,0.01884,0.4297,0.01323,6.378e-11,0.01885,0.4293,2.136e-11,0.007154,0.2546,0.03295,2.551e-11,0.007069,2.883e-11,2.884e-11,2.531e-11,-0.003506,2.684e-11,0.2529,0.0,0.0001739,3.911e-13,2.9e-13,0.0,0.0,-0.0118,0.0,0.0,0.0007951,0.0,-0.2664
8.614000000000001e-06,0.0009574999999999,1.815e-09,197.6,1.053e-13,901.2,-0.01969,-10.1,-20.21,-6.577,-9.761,-13.0,-9.093,-7.83,-6.51,-13.18,-13.65,-13.94,-18.87,-23.64,-28.39,0.2673,0.3902,0.3675,1.295e-10,1.333e-10,1.333e-10,-0.1838,0.1378,0.1253,1.181e-10,1.27e-10,1.27e-10,2.0,2.0,3.251e-11,0.2903,5.77e-11,5.299e-11,4.441e-11,5.769e-11,0.07377,0.3452,-0.1723,4.453e-11,0.07653,0.3432,0.0,0.0,0.06127,-0.1294,0.0,0.01672,1.753e-11,1.77e-11,2.583e-12,-0.2449,1.322e-11,0.06118,0.0,0.0004079,8.279e-14,3.689e-14,0.0,0.0,-0.2131,0.0,0.0,0.0002088,0.0,-0.1984
