fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_width_XY Vout_2 14G,eye_width Vout_1 14G,eye_height_XY Vout_1 14G,eye_maxWidth Vout_1 14G,eye_maxHeight Vout_2 14G,eye_height Vout_2 14G,eye_maxHeight Vout_1 14G,eye_width Vout_2 14G,eye_width_XY Vout_1 14G,eye_height Vout_1 14G,eye_height_XY Vout_2 14G,eye_maxWidth Vout_2 14G,eye_height Vout_1 28G,eye_maxHeight Vout_2 28G,eye_maxWidth Vout_2 28G,eye_width_XY Vout_1 28G,eye_width Vout_1 28G,eye_height_XY Vout_2 28G,eye_height_XY Vout_1 28G,eye_width Vout_2 28G,eye_height Vout_2 28G,eye_maxHeight Vout_1 28G,eye_width_XY Vout_2 28G,eye_maxWidth Vout_1 28G,eye_width_XY Vout_2 56G,eye_width Vout_2 56G,eye_width Vout_1 56G,eye_maxWidth Vout_2 56G,eye_height Vout_2 56G,eye_height_XY Vout_1 56G,eye_height_XY Vout_2 56G,eye_height Vout_1 56G,eye_width_XY Vout_1 56G,eye_maxHeight Vout_2 56G,eye_maxWidth Vout_1 56G,eye_maxHeight Vout_1 56G
8.868e-06,0.001853,2.276e-09,268.1,2.3980000000000005e-13,1100.0,-0.01967,-8.877,-17.47,-6.582,-1.556,4.129,-9.123,-5.122,0.5124,-13.18,-14.24,-13.73,-18.87,-24.9,-29.43,0.1696,0.1965,0.1965,1.154e-10,1.227e-10,1.227e-10,-0.2369,0.05963,0.01724,1.074e-10,1.203e-10,1.204e-10,2.0,2.0,2.184e-11,4.609e-11,0.1269,5.23e-11,0.02186,-0.2626,0.1289,-3.154e-13,5.229e-11,-0.01292,0.02065,1.396e-11,-0.1245,0.0,0.0,1.395e-12,0.0,0.003044,0.00038,0.0,-0.2262,0.0,1.725e-12,0.0,5.29e-13,0.0,-1.043e-11,0.0,-0.1559,3.94e-05,0.000652,-0.09629,1.367e-13,0.0,6.671e-13,0.0009115
9.348e-06,0.002483,3.632e-10,1049.0,7.96e-13,1039.0,-0.01959,-55.84,-52.28,-6.604,-55.28,-44.22,-9.111,-58.89,-53.08,-13.17,-63.97,-64.0,-18.87,-70.13,-76.17,-0.002042,0.02622,0.02316,7.808e-11,8.522e-11,8.421e-11,-0.0001227,0.0,2.429e-07,0.0,0.0,9.21e-13,1.0,2.0,5.471e-13,0.0,0.0007474,0.0,0.0,-9.749e-05,0.0,0.0,4.139e-12,-0.02814,1.929e-07,0.0,-0.02957,0.0,0.0,1.283e-13,0.0,4.196e-07,1.236e-05,0.0,-6.781e-05,0.0,3.019e-13,0.0,1.551e-13,0.0,0.0,0.0,-4.192e-05,4.872e-05,1.154e-07,-0.02055,1.512e-13,0.0,0.0,0.0
5.160999999999999e-06,0.001278,7.394e-10,448.8,5.436e-13,1004.0,-0.0197,-4.756,-8.646,-6.583,-0.2726,8.008,-9.099,-3.634,4.214,-13.18,-10.44,-5.016,-18.89,-20.5,-19.45,0.3724,0.3723,0.3717,1.147e-10,1.212e-10,1.212e-10,0.4009,0.1625,0.1561,9.413e-11,1.083e-10,1.081e-10,2.0,2.0,2.731e-11,5.078e-11,0.3648,5.329e-11,0.181,-0.05757,0.39,1.294e-11,5.264e-11,0.233,0.1752,2.741e-11,-0.2189,0.0,0.0,8.966e-12,3.076e-12,0.007807,0.01856,0.0,-0.5409,0.01984,6.878e-13,9.474e-12,2.269e-13,0.0,0.0,0.0,-0.4553,0.002131,0.0004006,-0.2557,5.673e-14,0.0,0.0,0.0
7.812e-06,0.001129,2.812e-09,621.2,9.784000000000002e-13,1414.0,-0.01962,-7.977,-9.441,-6.598,-8.276,2.461,-9.112,-13.11,-5.643,-13.18,-21.29,-18.69,-18.87,-32.09,-34.83,0.2587,0.3341,0.3328,7.54e-11,8.411e-11,8.379e-11,0.03452,0.09588,0.09498,2.411e-11,4.261e-11,4.214e-11,1.0,2.0,3.302e-12,1.483e-11,0.05699,1.805e-11,0.0,-0.1375,0.05768,0.0,1.774e-11,-0.06149,0.02976,0.0,-0.3609,0.0,0.0,2.403e-13,0.0,0.005192,0.001307,0.0,-0.3454,0.0,8.864e-13,0.0,1.33e-12,0.0,0.0,0.0,-0.3145,0.0006014,0.005983,-0.3218,6.815e-14,0.0,0.0,0.0
3.1669999999999995e-06,0.001547,1.432e-09,1455.0,7.109e-13,897.8,-0.0197,-47.16,-41.84,-6.581,-54.15,-41.08,-9.077,-54.61,-41.85,-13.14,-55.04,-43.66,-18.86,-56.77,-48.62,0.2676,0.3502,0.35,1.213e-10,1.243e-10,1.242e-10,0.002192,0.002914,0.002872,1.215e-10,1.243e-10,1.242e-10,1.0,2.0,5.259e-11,5.205e-11,0.278,5.273e-11,0.002901,0.001359,0.3183,5.217e-11,5.238e-11,0.1776,0.002455,5.282e-11,-0.08332,0.001291,1.622e-11,1.439e-11,1.301e-11,0.00125,0.09952,1.437e-11,0.0002247,0.1015,1.495e-11,1.502e-11,4.125e-13,0.0,0.0,0.0,-0.002416,0.0007225,9.819e-06,-0.2037,1.058e-13,0.0,0.0,0.0
3.729e-06,0.001582,2.727e-09,1306.0,8.796000000000001e-13,1142.0,-0.01968,-46.25,-42.12,-6.582,-52.22,-38.94,-9.08,-53.36,-40.62,-13.15,-54.7,-43.83,-18.87,-57.38,-50.3,0.1645,0.304,0.303,1.13e-10,1.164e-10,1.164e-10,0.001691,0.00303,0.002933,1.087e-10,1.138e-10,1.136e-10,1.0,2.0,4.395e-11,4.608e-11,0.2295,4.64e-11,0.003306,0.001627,0.2719,4.531e-11,4.638e-11,0.1543,0.002817,4.461e-11,-0.07823,0.0008784,9.348e-12,8.904e-12,8.109e-12,0.0008093,0.04378,7.127e-12,-0.0002438,0.04469,8.243e-12,9.241e-12,2.539e-13,0.0,0.0,0.0,-0.00306,0.0005334,1.644e-05,-0.2282,3.609e-14,0.0,0.0,0.0
4.64e-06,0.0006977,8.727999999999998e-10,591.8,7.277000000000001e-13,234.7,-0.01967,4.353,8.894,-6.583,1.221,9.355,-9.092,-1.861,6.022,-13.17,-8.154,-2.108,-18.89,-17.68,-15.49,0.4382,0.6884,0.6237,1.304e-10,1.337e-10,1.337e-10,1.011,0.9843,0.9843,1.414e-10,1.415e-10,1.415e-10,2.0,2.0,6.916e-11,5.299e-11,0.4273,5.709e-11,0.9687,0.7801,0.4667,6.878e-11,5.707e-11,0.1323,0.967,6.919e-11,-0.2547,0.2548,2.321e-11,1.105e-11,5.561e-12,0.2533,0.06307,1.689e-11,-0.1975,0.06405,2.309e-11,1.11e-11,1.011e-13,0.0,0.0,0.0,-0.3429,0.0002973,0.001933,-0.2873,8.217e-14,0.0,0.0,0.0
7.692e-06,0.0008684,1.981e-09,1100.0,9.154000000000001e-13,1486.0,-0.0196,-26.13,-23.57,-6.594,-30.73,-18.42,-9.106,-35.0,-26.5,-13.17,-42.63,-39.38,-18.87,-52.99,-55.54,0.2204,0.3279,0.3264,6.93e-11,7.975e-11,7.936e-11,-0.132,0.01176,0.01131,3.98e-11,4.906e-11,4.787e-11,1.0,2.0,2.521e-12,1.436e-11,0.06033,1.792e-11,0.0,-0.1254,0.06078,0.0,1.744e-11,-0.08387,0.0006726,0.0,-0.4436,0.0,0.0,1.321e-12,0.0,0.0003686,0.001096,0.0,-0.1204,0.0,3.024e-13,0.0,4.372e-14,0.0,0.0,0.0,-0.06985,0.001119,7.073e-05,-0.3298,6.237e-13,0.0,0.0,0.0
3.502e-06,0.0009019,1.475e-09,743.6,8.75e-14,283.5,-0.01969,0.5642,5.741,-6.581,-5.598,0.194,-9.078,-7.538,-0.678,-13.15,-11.72,-3.998,-18.87,-19.55,-13.57,0.03075,0.3508,0.2608,1.067e-10,1.179e-10,1.178e-10,0.1726,0.4227,0.3388,1.136e-10,1.224e-10,1.223e-10,1.0,2.0,4.693e-11,3.507e-11,0.1346,4.169e-11,0.2763,0.2205,0.1719,4.076e-11,4.168e-11,0.009747,0.2398,4.694e-11,-0.03687,0.1557,1.444e-11,8.557e-12,0.0,0.1476,0.05479,1.354e-11,0.1638,0.0,1.412e-11,0.0,3.076e-13,0.0,0.0,0.0,-0.1752,0.0008364,0.00176,-0.1928,1.879e-13,0.0,0.0,0.0
5.743e-06,0.0024449999999999,7.573e-10,1039.0,4.631e-13,1151.0,-0.01965,-57.83,-55.91,-6.588,-55.73,-42.39,-9.096,-56.54,-45.37,-13.17,-58.48,-51.77,-18.88,-62.87,-61.72,0.03139,0.06788,0.05537,1.046e-10,1.104e-10,1.104e-10,1.536e-05,0.0003515,0.0002841,1.132e-10,1.179e-10,1.171e-10,1.0,2.0,4.194e-11,4.31e-11,0.03039,4.158e-11,0.0001619,-0.0001164,0.03368,3.792e-11,3.958e-11,-0.007897,0.0001476,4.196e-11,-0.04782,2.987e-06,3.849e-13,2.249e-12,0.0,1.379e-06,0.0006907,-1.213e-11,-0.0003022,0.0,2.22e-13,0.0,5.552e-14,0.0,0.0,0.0,-0.0002013,3.768e-05,2.245e-07,-0.03727,6.676e-14,0.0,0.0,0.0
6.755e-06,0.0008351,1.8349999999999998e-09,324.2,4.258000000000001e-13,777.2,-0.01969,-5.128,-10.25,-6.582,-0.8337,4.949,-9.104,-4.064,1.277,-13.18,-11.22,-8.826,-18.88,-20.98,-22.73,0.5163,0.5108,0.5105,1.218e-10,1.27e-10,1.27e-10,0.4262,0.2568,0.2527,1.009e-10,1.291e-11,1.157e-10,2.0,2.0,3.138e-11,4.838e-11,0.4436,5.34e-11,0.2585,0.002221,0.4705,1.046e-11,5.337e-11,0.2279,0.2493,3.14e-11,-0.3703,0.0,0.0,8.063e-12,7.6e-13,0.001027,0.01388,0.0,-0.3305,0.01501,1.035e-13,8.841e-12,1.45e-13,0.0,0.0,0.0,-0.3938,0.002226,0.0007281,-0.2888,2.52e-13,0.0,0.0,0.0
2.082e-06,0.0008114,6.584e-11,838.8,8.462000000000002e-13,850.5,-0.01973,-2.319,-1.644,-6.58,-3.531,4.027,-9.073,-6.095,1.433,-13.14,-10.57,-3.416,-18.84,-17.5,-11.59,0.195,0.3809,0.3213,1.155e-10,1.194e-10,1.189e-10,0.2383,0.2777,0.2767,1.003e-10,1.059e-10,1.057e-10,1.0,2.0,3.911e-11,4.566e-11,0.2021,4.677e-11,0.2827,0.2087,0.2467,4.142e-11,4.655e-11,0.07207,0.2533,4.234e-11,-0.1378,0.0745,1.12e-11,8.848e-12,8.243e-12,0.07245,0.03551,6.131e-12,-0.0518,0.03619,7.843e-12,8.872e-12,1.684e-13,0.0,0.0,0.0,-0.2296,0.000329,0.0003875,-0.2345,6.879e-14,0.0,0.0,0.0
7.844e-06,0.001494,2.438e-09,699.2,1.46e-13,393.8,-0.01959,-25.5,-20.19,-6.595,-33.89,-25.63,-9.106,-38.98,-30.98,-13.17,-46.84,-43.82,-18.87,-56.88,-59.65,0.2597,0.3477,0.3346,1.063e-10,1.165e-10,1.165e-10,0.1434,0.1839,0.1781,1.105e-10,1.194e-10,1.194e-10,1.0,2.0,4.302e-11,3.333e-11,0.1935,4.008e-11,0.06875,0.04024,0.2049,3.973e-11,4.005e-11,0.159,0.06796,4.302e-11,-0.2078,0.0,0.0,1.859e-12,0.0,7.363e-05,0.00168,0.0,-0.1135,0.0,3.451e-13,0.0,3.16e-13,0.0,0.0,0.0,-0.08372,0.000411,0.000157,-0.1566,4.314e-13,0.0,0.0,0.0
2.056e-06,0.002179,6.442999999999998e-10,22.95,6.61e-13,1314.0,-0.01975,-32.31,-64.67,-6.579,-27.78,-49.22,-9.069,-27.8,-46.78,-13.13,-27.55,-42.21,-18.82,-27.62,-36.66,0.1001,0.1957,0.1686,1.129e-10,1.172e-10,1.17e-10,0.002507,0.003166,0.002954,1.238e-10,1.272e-10,1.272e-10,2.0,2.0,6.17e-11,4.454e-11,0.1096,4.552e-11,0.005528,0.008585,0.1349,6.278e-11,4.544e-11,0.04537,0.005395,6.173e-11,-0.06977,0.01172,3.108e-11,8.812e-12,0.0,0.01121,0.0222,3.074e-11,0.01006,0.0,3.077e-11,0.0,1.487e-11,1.478e-11,-1.179e-11,1.496e-11,0.01419,0.0002772,0.01508,-0.1289,1.382e-13,0.01551,3.548e-13,0.002065
7.775e-06,0.001361,2.3660000000000003e-09,1186.0,4.875e-13,89.49,-0.01959,-42.26,-28.91,-6.596,-49.98,-37.99,-9.107,-53.76,-45.19,-13.17,-59.0,-55.73,-18.87,-65.3,-67.85,0.2106,0.4919,0.4503,8.392e-11,1.003e-10,1.002e-10,-0.00107,0.004937,0.004916,6.494e-11,8.656e-11,8.64e-11,1.0,2.0,1.409e-13,-1.313e-11,0.01314,2.009e-12,0.0001056,-0.006529,0.01437,-2.745e-11,5.769e-12,-0.1607,5.541e-06,1.346e-12,-0.3024,0.0,0.0,3.383e-13,0.0,2.5e-05,0.002002,0.0,-0.004558,0.0,7.895e-13,0.0,1.874e-13,0.0,0.0,0.0,-0.00411,0.0004544,4.236e-06,-0.2435,1.804e-13,0.0,0.0,0.0
5.97e-06,0.001194,2.631e-09,832.0,9.968e-13,238.4,-0.01963,-21.56,-13.41,-6.588,-27.67,-15.66,-9.096,-31.06,-20.8,-13.17,-37.46,-31.07,-18.88,-47.15,-45.89,0.5745,0.7714,0.7389,1.313e-10,1.342e-10,1.342e-10,0.3133,0.3422,0.3422,1.371e-10,1.38e-10,1.38e-10,1.0,2.0,6.144e-11,4.933e-11,0.4974,5.508e-11,0.197,-0.001483,0.5081,5.942e-11,5.489e-11,0.2146,0.1959,6.144e-11,-0.3558,0.0,0.0,1.921e-12,0.0,0.0002167,0.002535,0.0,-0.2234,0.0,4.5e-13,0.0,1.383e-13,0.0,0.0,0.0,-0.1712,0.0001328,0.0001452,-0.2872,1.462e-13,0.0,0.0,0.0
5.976e-06,0.0006467,9.931e-10,179.0,2.941000000000001e-13,1256.0,-0.01972,-13.62,-27.24,-6.577,-7.098,-7.704,-9.084,-8.704,-8.376,-13.17,-13.96,-14.71,-18.88,-22.18,-25.38,0.3581,0.3532,0.3529,1.219e-10,1.271e-10,1.271e-10,0.03994,0.05403,0.04778,1.12e-10,1.227e-10,1.227e-10,2.0,2.0,3.749e-11,4.209e-11,0.367,5.069e-11,0.05232,-0.0305,0.3678,2.311e-11,5.058e-11,0.2256,0.05208,3.75e-11,-0.172,0.0,0.0,8.561e-12,8.415e-12,0.009762,0.0336,0.0,-0.1636,0.03766,9.218e-13,8.833e-12,4.044e-13,0.0,0.0,0.0,-0.1909,0.002637,0.003266,-0.2629,2.576e-13,0.0,0.0,0.0
9.749e-06,0.001933,1.9130000000000003e-09,1022.0,2.897e-13,402.6,-0.01954,-49.16,-41.05,-6.604,-46.05,-35.42,-9.111,-50.67,-44.99,-13.17,-58.5,-58.8,-18.86,-67.53,-73.83,0.01909,0.1533,0.1313,1.278e-10,1.313e-10,1.313e-10,-0.0008124,0.000349,0.0003462,-1.738e-13,3.842e-11,3.817e-11,1.0,2.0,3.697e-13,3.88e-11,0.04605,4.568e-11,0.0,-0.001281,0.04638,0.0,4.555e-11,-0.0979,2.765e-06,0.0,-0.1143,0.0,0.0,1.556e-13,0.0,3.807e-06,0.0003892,0.0,-0.0009911,0.0,3.414e-13,0.0,5.632e-13,0.0,0.0,0.0,-0.0006276,0.0002319,8.715e-07,-0.08287,4.939e-13,0.0,0.0,0.0
2.1469999999999995e-06,0.0009642,2.549e-09,110.9,2.1490000000000002e-13,296.0,-0.01974,-11.82,-23.69,-6.579,-15.35,-24.19,-9.067,-14.6,-20.21,-13.12,-13.87,-14.72,-18.8,-12.23,-6.473,0.137,0.3484,0.2856,1.23e-10,1.292e-10,1.291e-10,0.07448,0.1253,0.1013,1.388e-10,1.399e-10,1.399e-10,2.0,2.0,6.95e-11,5.226e-11,0.1996,5.578e-11,0.1097,0.05757,0.2475,6.901e-11,5.573e-11,0.0977,0.1042,6.953e-11,0.01123,0.1148,3.366e-11,2.175e-11,2.122e-11,0.1094,0.1153,3.31e-11,-0.1058,0.1473,3.364e-11,2.213e-11,1.632e-11,1.593e-11,4.631e-12,1.634e-11,-0.2324,0.04052,0.06682,-0.04889,6.016e-12,0.1026,6.222e-12,0.04052
6.962e-06,0.0023889999999999,7.939999999999998e-10,594.3,2.727e-13,1370.0,-0.01961,-38.33,-42.05,-6.592,-45.17,-34.29,-9.103,-48.68,-39.49,-13.17,-54.62,-50.61,-18.88,-62.09,-63.93,0.03286,0.06741,0.05785,1.045e-10,1.15e-10,1.15e-10,0.002854,0.01668,0.01668,8.434e-11,1.018e-10,1.017e-10,1.0,2.0,1.73e-11,4.554e-11,0.03411,4.73e-11,0.005048,-0.007558,0.03503,1.807e-12,4.627e-11,-0.0006603,0.004985,1.736e-11,-0.03866,0.0,0.0,2.564e-12,0.0,0.0001112,8.957e-05,0.0,-0.02019,0.0,2.112e-13,0.0,9.698e-14,0.0,0.0,0.0,-0.01565,0.0001354,2.198e-05,-0.0307,2.013e-13,0.0,0.0,0.0
4.669e-06,0.001091,2.196e-10,108.3,2.807e-13,591.8,-0.01972,-13.0,-26.01,-6.577,-11.64,-16.77,-9.074,-12.46,-15.94,-13.15,-16.79,-20.5,-18.87,-24.68,-30.56,0.4989,0.5475,0.5475,1.399e-10,1.406e-10,1.405e-10,0.05443,0.1212,0.1204,1.376e-10,1.393e-10,1.393e-10,2.0,2.0,5.81e-11,6.6e-11,0.5481,6.708e-11,0.1197,-0.01153,0.5481,5.131e-11,6.708e-11,0.4508,0.1186,5.81e-11,-0.02085,0.09125,1.649e-11,2.822e-11,2.617e-11,0.08893,0.2568,9.439e-12,-0.02827,0.26,1.649e-11,2.832e-11,3.638e-13,0.0,0.0,0.0,-0.1483,0.01315,0.001049,-0.2625,2.432e-12,0.0,0.0,0.0
1.135e-06,0.0023239999999999,2.0600000000000003e-09,155.8,4.895000000000001e-13,536.3,-0.01977,-22.42,-44.55,-6.581,-26.04,-45.4,-9.07,-27.62,-46.08,-13.13,-29.37,-45.45,-18.82,-30.43,-41.75,0.02728,0.1105,0.088,1.21e-10,1.273e-10,1.273e-10,0.002062,0.004355,0.003461,1.389e-10,1.398e-10,1.398e-10,2.0,2.0,3.462e-11,4.289e-11,0.04978,5.046e-11,0.0,9.753e-05,0.06467,0.0,5.032e-11,-0.003503,0.001818,0.0,-0.03234,0.0,0.0,1.197e-11,0.0,0.002652,0.01534,0.0,-0.004035,0.0,9.32e-12,0.0,4.044e-12,0.0,0.0,0.0,-0.004245,5.248e-05,0.002067,-0.05287,1.825e-13,0.0,0.0,0.0
4.463e-06,0.001694,5.72e-10,1092.0,9.97e-13,1078.0,-0.01967,-43.62,-40.06,-6.584,-49.2,-36.1,-9.085,-51.17,-39.13,-13.16,-54.03,-44.81,-18.88,-58.31,-53.79,0.1894,0.2903,0.2772,1.071e-10,1.103e-10,1.097e-10,0.002536,0.004628,0.004614,9.856e-11,1.026e-10,1.024e-10,1.0,2.0,3.401e-11,3.91e-11,0.1775,3.993e-11,0.003523,0.001043,0.2014,3.599e-11,3.985e-11,0.06931,0.00322,3.494e-11,-0.2274,0.0,0.0,1.175e-12,0.0,3.988e-05,0.002598,0.0,-0.004221,0.0,1.5e-12,0.0,3.06e-13,-8.293e-12,0.0,7.704e-13,-0.004297,0.001484,3.992e-05,-0.1986,2.525e-13,6.169e-05,0.0,0.0
1.453e-06,0.0006613,2.783e-09,133.3,6.228e-13,27.33,-0.01975,-9.536,-19.15,-6.58,-15.35,-24.21,-9.068,-16.12,-23.24,-13.13,-16.34,-19.56,-18.8,-15.62,-12.64,-0.02014,0.2987,0.2257,8.725e-11,1.054e-10,1.054e-10,0.00831,0.1123,0.07961,9.972e-11,1.125e-10,1.125e-10,2.0,2.0,4.345e-11,0.0,0.09013,0.0,0.0809,0.007295,0.0,3.427e-11,2.893e-11,-0.06895,0.03822,1.309e-11,-0.1739,0.06825,1.036e-11,2.354e-12,0.0,0.04644,0.005807,-9.509e-12,-0.08225,0.0,1.323e-11,0.0,1.113e-11,1.114e-11,0.0,1.119e-11,-0.07692,0.0001763,0.07887,-0.1492,6.63e-14,0.08547,0.0,0.0
4.346e-06,0.001733,1.8660000000000004e-09,1176.0,7.133e-13,1446.0,-0.01967,-47.5,-45.39,-6.583,-53.95,-40.6,-9.084,-54.63,-42.21,-13.16,-55.73,-45.99,-18.88,-58.83,-53.64,0.1389,0.2223,0.2213,1.072e-10,1.111e-10,1.108e-10,0.001226,0.002228,0.002153,1.007e-10,1.046e-10,1.045e-10,1.0,2.0,3.963e-11,4.359e-11,0.1889,4.409e-11,0.002429,0.001122,0.211,4.019e-11,4.272e-11,0.1094,0.002344,4.202e-11,-0.1383,0.0,0.0,5.907e-12,0.0,8.706e-05,0.01468,0.0,-0.002107,0.0,2.254e-12,0.0,1.469e-13,0.0,0.0,0.0,-0.00253,0.001076,9.909e-06,-0.1774,8.946e-14,0.0,0.0,0.0
2.02e-06,0.001198,2.816e-09,483.9,4.495000000000001e-13,129.5,-0.01972,1.099,3.137,-6.579,-4.429,-1.313,-9.07,-6.181,-2.295,-13.13,-9.295,-4.443,-18.83,-13.25,-6.434,0.06645,0.368,0.2874,1.067e-10,1.174e-10,1.173e-10,0.1921,0.5066,0.411,1.261e-10,1.31e-10,1.31e-10,2.0,2.0,5.859e-11,3.771e-11,0.1552,4.22e-11,0.3644,0.1534,0.2003,5.736e-11,4.216e-11,0.01473,0.2807,5.863e-11,-0.05768,0.2304,2.518e-11,8.906e-12,0.0,0.18,0.0543,2.478e-11,0.1074,0.0,2.497e-11,0.0,1.03e-11,9.137e-12,-3.553e-12,1.031e-11,0.1332,0.002354,0.1762,-0.14,7.089e-13,0.1782,3.952e-13,0.006175
3.3929999999999995e-06,0.0009156,2.2570000000000004e-09,676.0,7.603e-13,275.1,-0.01969,2.183,6.749,-6.581,-1.188,7.353,-9.082,-3.767,4.924,-13.16,-8.746,-0.5195,-18.88,-16.69,-10.15,0.4182,0.6759,0.6071,1.346e-10,1.368e-10,1.369e-10,0.818,0.7948,0.7946,1.399e-10,1.403e-10,1.403e-10,2.0,2.0,6.775e-11,5.784e-11,0.4398,6.131e-11,0.801,0.6815,0.503,6.71e-11,6.12e-11,0.1813,0.7815,6.78e-11,-0.1062,0.5365,2.778e-11,2.014e-11,1.628e-11,0.5353,0.1991,2.499e-11,0.232,0.2011,2.76e-11,2.014e-11,1.851e-13,0.0,0.0,0.0,-0.2759,0.0007001,0.003298,-0.2458,5.759e-14,0.0,0.0,0.0
2.142e-06,0.002051,2.081e-09,1361.0,4.949e-13,1451.0,-0.01974,-53.06,-51.46,-6.581,-54.01,-42.95,-9.073,-54.66,-43.55,-13.13,-55.09,-44.35,-18.83,-56.09,-46.68,0.1496,0.1971,0.197,1.177e-10,1.216e-10,1.215e-10,0.001374,0.00159,0.001575,1.136e-10,1.182e-10,1.182e-10,1.0,2.0,4.903e-11,5.179e-11,0.1493,5.228e-11,0.001872,0.0007651,0.1792,4.837e-11,5.128e-11,0.0832,0.001391,5.072e-11,-0.03659,0.001109,1.821e-11,1.682e-11,1.528e-11,0.0008147,0.0784,1.201e-11,3.405e-05,0.08271,1.73e-11,1.802e-11,1.745e-13,0.0,0.0,0.0,-0.001131,0.0007703,6.557e-06,-0.1257,2.978e-13,0.0,0.0,0.0
9.321e-06,0.0007047999999999,2.189e-09,34.81,9.161000000000001e-13,1340.0,-0.0197,-26.08,-52.16,-6.586,-13.26,-20.05,-9.101,-12.25,-15.58,-13.17,-14.96,-16.79,-18.87,-23.24,-27.65,0.3138,0.3496,0.3221,5.615e-11,6.985e-11,6.91e-11,-0.08122,0.0,0.0003902,0.0,0.0,7.463e-12,2.0,2.0,1.011e-12,0.0,0.02822,0.0,0.0,-0.1686,0.0,0.0,4.118e-12,-0.1426,0.004639,0.0,-0.4173,0.0,0.0,1.05e-13,0.0,0.00165,0.0007278,0.0,-0.1076,0.0,8.359e-13,0.0,6.917e-13,0.0,0.0,0.0,-0.1108,0.0009122,0.001006,-0.3301,1.972e-13,0.0,0.0,0.0
6.25e-06,0.00231,2.408e-09,210.1,4.811e-13,104.4,-0.01964,1.41,3.228,-6.584,-3.332,0.3965,-9.101,-4.825,0.2633,-13.18,-10.22,-5.801,-18.89,-19.48,-18.4,-0.05078,0.07254,0.06016,9.405e-11,1.076e-10,1.075e-10,0.04083,0.1155,0.1021,1.276e-10,1.318e-10,1.317e-10,2.0,2.0,5.712e-11,4.541e-12,0.01645,2.222e-11,0.08582,-0.02716,0.01657,5.414e-11,2.221e-11,-0.06051,0.08172,5.731e-11,-0.07891,0.01545,1.559e-11,3.24e-13,0.0,0.01525,0.0003265,1.161e-11,-0.09284,0.0,1.513e-11,0.0,6.846e-13,0.0,0.0,0.0,-0.07604,0.000109,0.0005313,-0.05323,3.857e-13,0.0,0.0,0.0
5.121999999999999e-06,0.0023,2.328e-09,1472.0,5.032e-13,813.8,-0.01995,-34.94,-29.01,-6.599,-54.92,-41.34,-9.097,-57.79,-45.99,-13.17,-59.32,-51.47,-18.88,-62.79,-60.27,0.06649,0.1198,0.1006,1.161e-10,1.209e-10,1.209e-10,-1.107e-05,4.598e-06,3.009e-06,7.341e-11,5.995e-13,2.215e-11,1.0,2.0,4.481e-11,5.116e-11,0.0613,5.038e-11,8.221e-06,1.153e-05,0.0698,4.214e-11,4.946e-11,-0.003829,8.192e-06,4.483e-11,-0.06461,8.371e-05,1.438e-11,4.188e-12,0.0,8.154e-05,0.004696,1.118e-11,2.643e-06,0.0,1.394e-11,0.0,4.049e-13,0.0,0.0,0.0,-8.202e-05,0.0001528,2.954e-06,-0.0609,2.959e-13,0.0,0.0,0.0
4.222e-06,0.002446,2.226e-09,810.7,7.588000000000002e-13,1268.0,-0.01967,-43.79,-43.86,-6.583,-48.22,-36.45,-9.083,-50.32,-39.1,-13.16,-53.39,-44.21,-18.87,-57.72,-52.46,0.02538,0.07632,0.05981,9.686e-11,1.034e-10,1.033e-10,0.0006496,0.002902,0.002258,7.855e-11,8.327e-11,8.3e-11,1.0,2.0,1.602e-11,3.687e-11,0.02979,3.346e-11,0.0,-0.0002769,0.0356,0.0,3.315e-11,-0.01315,0.000933,0.0,-0.06672,0.0,0.0,1.776e-12,-9.908e-13,1.066e-05,0.0007735,0.0,-0.002636,0.004554,4.915e-13,5.169e-12,3.208e-14,0.0,0.0,0.0,-0.003003,0.0002749,1.761e-06,-0.05042,1.453e-13,0.0,0.0,0.0
