fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_height Vout_1 14G,eye_height_XY Vout_1 14G,eye_width_XY Vout_2 14G,eye_maxWidth Vout_2 14G,eye_maxHeight Vout_2 14G,eye_height Vout_2 14G,eye_width Vout_2 14G,eye_maxWidth Vout_1 14G,eye_maxHeight Vout_1 14G,eye_height_XY Vout_2 14G,eye_width Vout_1 14G,eye_width_XY Vout_1 14G,eye_maxHeight Vout_1 28G,eye_maxWidth Vout_1 28G,eye_maxWidth Vout_2 28G,eye_width Vout_2 28G,eye_height_XY Vout_1 28G,eye_maxHeight Vout_2 28G,eye_width_XY Vout_2 28G,eye_height Vout_1 28G,eye_height Vout_2 28G,eye_height_XY Vout_2 28G,eye_width_XY Vout_1 28G,eye_width Vout_1 28G,eye_height Vout_2 56G,eye_maxHeight Vout_2 56G,eye_height Vout_1 56G,eye_height_XY Vout_1 56G,eye_width_XY Vout_1 56G,eye_maxWidth Vout_1 56G,eye_width Vout_2 56G,eye_width Vout_1 56G,eye_height_XY Vout_2 56G,eye_width_XY Vout_2 56G,eye_maxHeight Vout_1 56G,eye_maxWidth Vout_2 56G
9.278e-06,0.002085,8.175e-10,1435.0,8.129e-13,348.0,-0.01971,-49.96,-39.42,-6.605,-54.42,-43.44,-9.111,-58.26,-52.41,-13.17,-63.84,-63.79,-18.87,-70.33,-76.29,-0.01844,0.1212,0.1086,1.197e-10,1.244e-10,1.243e-10,-0.000459,0.0,1.679e-06,0.0,0.0,2.934e-12,1.0,2.0,-0.1058,0.02306,6.889e-13,0.0,0.0,-0.0003686,0.0,3.511e-11,0.02307,1.729e-06,2.732e-11,3.478e-11,0.0,0.0,0.0,0.0,8.151e-05,0.0,1.716e-13,-0.09913,-0.00027,5.385e-07,5.339e-13,0.0,-0.0001892,0.0,-0.06462,0.0003817,4.584e-13,0.0,0.0,0.0,4.662e-07,5.906e-13,0.0,0.0
4.188e-06,0.001235,1.006e-09,411.9,6.421000000000002e-13,1227.0,-0.01972,-6.093,-11.84,-6.58,-0.4668,6.408,-9.087,-3.24,3.585,-13.16,-8.813,-3.074,-18.89,-17.59,-14.6,0.2965,0.3301,0.3292,1.104e-10,1.156e-10,1.155e-10,0.3662,0.06344,0.06062,8.612e-11,1.034e-10,1.031e-10,2.0,2.0,0.2136,0.3249,2.703e-11,2.704e-11,0.09502,-0.03625,2.086e-11,4.906e-11,0.3596,0.09241,4.699e-11,4.794e-11,0.07577,1.053e-11,1.039e-12,-3.115e-12,0.07506,0.01744,1.142e-12,-0.1962,-0.3701,0.009223,9.022e-12,6.015e-12,-0.4747,0.0,-0.2791,0.001017,7.578e-14,0.0,0.0,0.0,0.01079,4.032e-13,0.0,0.0
2.022e-06,0.001348,2.203e-09,665.4,5.255e-13,82.45,-0.01972,-6.439,-1.375,-6.58,-12.75,-7.174,-9.072,-15.04,-9.01,-13.13,-19.01,-12.59,-18.83,-24.87,-17.94,0.0337,0.3547,0.2731,9.802e-11,1.112e-10,1.111e-10,0.1706,0.4649,0.3743,1.034e-10,1.154e-10,1.154e-10,1.0,2.0,-0.02653,0.1243,3.988e-11,3.991e-11,0.2598,0.1144,3.328e-11,0.0,0.0,0.2029,0.0,3.434e-11,0.0,0.0,0.0,0.0,0.005762,0.0,6.433e-12,-0.1272,-0.003328,0.05476,1.904e-12,0.0,-0.1534,0.0,-0.1931,0.0007487,3.725e-13,0.0,0.0,0.0,0.001584,1.476e-13,0.0,0.0
4.557999999999999e-06,0.0006467,2.4309999999999997e-10,668.4,5.0890000000000005e-14,876.3,-0.0197,-0.9701,-1.769,-6.578,-5.223,-3.735,-9.073,-5.002,-0.6371,-13.16,-8.478,-2.651,-18.88,-17.55,-15.13,0.09616,0.2184,0.179,1.279e-10,1.32e-10,1.32e-10,0.1377,0.2737,0.1797,1.34e-10,1.364e-10,1.364e-10,2.0,2.0,0.1486,0.1872,6.44e-11,6.44e-11,0.2132,0.0792,6.218e-11,5.89e-11,0.1891,0.1869,5.575e-11,5.889e-11,0.181,2.577e-11,2.4e-11,2.153e-11,0.1674,0.1902,2.397e-11,0.1104,0.1251,0.1893,2.523e-11,2.503e-11,-0.1426,0.0,-0.1136,0.02324,6.651e-12,7.104e-12,0.0,3.053e-12,0.0003453,3.151e-13,0.0233,0.0
1.667e-06,0.0009367999999999,8.987e-10,959.6,3.211000000000001e-13,980.6,-0.01973,-11.24,-11.27,-6.58,-13.99,-7.035,-9.07,-16.38,-9.122,-13.13,-20.53,-13.35,-18.82,-26.61,-20.06,0.3035,0.341,0.341,1.322e-10,1.347e-10,1.347e-10,0.1479,0.1417,0.1415,1.252e-10,1.3e-10,1.3e-10,1.0,2.0,0.1631,0.2761,5.519e-11,5.528e-11,0.1472,0.1006,5.147e-11,6.369e-11,0.3147,0.1472,6.293e-11,6.346e-11,0.1738,2.492e-11,2.084e-11,2.023e-11,0.1561,0.08763,1.986e-11,-0.04884,0.004097,0.08465,2.49e-11,2.313e-11,-0.09989,0.0,-0.16,0.000778,1.379e-12,0.0,0.0,0.0,0.0005843,2.878e-13,0.0,0.0
8.114e-06,0.00168,1.708e-09,529.8,8.028e-13,1404.0,-0.0196,-20.59,-23.84,-6.597,-22.02,-11.37,-9.109,-26.65,-19.67,-13.17,-34.73,-32.94,-18.87,-45.58,-49.33,0.1448,0.2191,0.2189,7.769e-11,8.957e-11,8.938e-11,-0.1675,0.0,0.01396,0.0,0.0,3.285e-11,1.0,2.0,-0.04431,0.02372,1.655e-12,0.0,0.0,-0.3094,0.0,0.0,0.0,0.002494,0.0,7.675e-12,0.0,0.0,0.0,0.0,9.927e-05,0.0,9.708e-13,-0.2258,-0.3226,0.005647,1.832e-13,0.0,-0.2797,0.0,-0.1775,0.0001626,1.102e-13,0.0,0.0,0.0,0.007075,1.02e-12,0.0,0.0
2.459e-06,0.001207,1.347e-09,1408.0,3.2080000000000005e-15,845.5,-0.01971,-37.7,-33.3,-6.581,-39.69,-35.31,-9.074,-37.64,-33.32,-13.14,-36.68,-32.62,-18.84,-38.29,-35.01,-3.013e-05,0.1619,0.1244,8.659e-11,1.037e-10,1.035e-10,-0.001157,0.003292,0.002364,7.967e-11,9.834e-11,9.811e-11,1.0,2.0,-0.05245,0.04362,1.725e-11,0.0,0.0,-0.00165,0.0,0.0,0.0,0.0002371,0.0,2.504e-11,0.0,0.0,0.0,0.0,0.0005818,0.0,2.714e-13,-0.09483,-0.005404,1.201e-05,3.419e-13,0.0,-0.006308,0.0,-0.09512,0.0001323,3.433e-14,0.0,0.0,0.0,2.782e-05,5.982e-14,0.0,0.0
5.655e-06,0.002087,2.484e-09,1298.0,3.943000000000001e-13,205.8,-0.01967,-54.32,-43.08,-6.589,-51.88,-38.84,-9.095,-53.31,-41.8,-13.17,-56.85,-49.61,-18.88,-62.27,-60.52,0.01309,0.1533,0.1283,1.134e-10,1.216e-10,1.216e-10,-0.0003175,0.0003681,0.0003166,3.825e-11,6.418e-11,6.402e-11,1.0,2.0,-0.05076,0.06657,8.643e-13,0.0,0.0,-0.000789,0.0,4.243e-11,0.07235,3.259e-06,3.231e-11,4.24e-11,0.0,0.0,4.431e-13,-2.07e-11,0.0001837,7.196e-06,2.399e-13,-0.123,-0.0007175,2.807e-06,1.947e-13,0.0,-0.0005799,0.0,-0.09735,0.0001647,1.582e-13,0.0,0.0,0.0,8.308e-07,1.753e-13,0.0,0.0
1.369e-06,0.00197,4.3489999999999997e-10,641.7,2.705e-13,327.9,-0.01974,-14.46,-15.74,-6.58,-19.8,-19.21,-9.069,-21.97,-20.84,-13.13,-25.96,-24.71,-18.82,-31.77,-30.79,0.04466,0.1753,0.1427,1.123e-10,1.212e-10,1.212e-10,0.09969,0.1622,0.146,1.268e-10,1.316e-10,1.315e-10,1.0,2.0,0.008373,0.08,5.79e-11,5.799e-11,0.128,0.06461,5.524e-11,4.423e-11,0.1003,0.1085,3.433e-11,4.423e-11,0.01863,7.15e-12,2.077e-11,1.776e-11,0.007744,0.06439,2.053e-11,-0.03914,-0.008868,0.06026,6.744e-12,2.858e-12,-0.08648,0.0,-0.09056,0.0002705,6.955e-14,0.0,0.0,0.0,4.648e-05,3.72e-13,0.0,0.0
3.566e-06,0.001322,2.806e-10,976.4,8.893000000000002e-13,413.0,-0.01969,-29.03,-22.9,-6.582,-34.55,-23.03,-9.079,-37.17,-25.96,-13.15,-41.69,-31.98,-18.86,-48.55,-42.27,0.4426,0.5829,0.5412,1.312e-10,1.333e-10,1.331e-10,0.04273,0.05949,0.05949,1.292e-10,1.316e-10,1.315e-10,1.0,2.0,0.1807,0.4024,5.754e-11,5.755e-11,0.0478,0.01341,5.593e-11,5.865e-11,0.4489,0.04406,5.61e-11,5.862e-11,0.08355,1.38e-11,1.439e-11,1.168e-11,0.08212,0.007014,1.378e-11,-0.1785,-0.02619,0.006898,1.288e-11,9.921e-12,-0.03352,0.0,-0.2619,0.0006122,4.968e-14,0.0,0.0,0.0,9.872e-05,7.326e-14,0.0,0.0
3.768e-06,0.0007495,1.38e-09,1306.0,2.613e-13,1098.0,-0.01969,-22.78,-19.74,-6.582,-27.18,-15.28,-9.08,-29.82,-17.78,-13.15,-34.56,-24.24,-18.87,-42.05,-35.57,0.3757,0.3743,0.3741,1.332e-10,1.352e-10,1.352e-10,0.03328,0.02889,0.02888,1.291e-10,1.326e-10,1.325e-10,1.0,2.0,0.3105,0.3841,5.571e-11,5.584e-11,0.02969,0.01642,5.099e-11,6.072e-11,0.3842,0.0296,5.759e-11,6.065e-11,0.233,2.505e-11,1.973e-11,1.698e-11,0.2295,0.01335,1.97e-11,0.04093,-0.008383,0.01311,2.5e-11,2.358e-11,-0.03043,0.0,-0.2628,0.003287,3.182e-13,0.0,0.0,0.0,4.804e-05,3.53e-14,0.0,0.0
8.707e-06,0.0005329999999999,2.74e-09,147.7,8.599000000000002e-14,1485.0,-0.0197,-16.56,-33.12,-6.576,-13.77,-21.03,-9.084,-10.01,-11.06,-13.18,-13.21,-13.04,-18.87,-22.64,-26.43,0.1624,0.2819,0.2633,1.374e-10,1.389e-10,1.389e-10,-0.06035,0.04606,0.04418,4.554e-11,4.222e-11,7.991e-11,2.0,2.0,0.1412,0.2441,3.367e-11,3.37e-11,0.04419,-0.2273,1.957e-11,5.864e-11,0.2494,0.04416,5.387e-11,5.864e-11,0.06908,1.866e-11,1.068e-12,-7.821e-12,0.06906,0.004535,1.576e-12,-0.048,-0.1635,0.001013,1.864e-11,1.283e-11,-0.1467,0.0,-0.1857,0.000727,1.667e-13,3.594e-13,0.0,-8.374e-12,0.0009759,4.457e-13,0.001999,0.0
6.485999999999999e-06,0.0007105,1.279e-09,743.9,1.4730000000000001e-13,532.8,-0.01965,2.497,5.842,-6.584,-0.416,7.157,-9.107,-3.139,5.239,-13.18,-10.83,-6.188,-18.88,-21.81,-22.77,0.3824,0.4529,0.4481,1.277e-10,1.319e-10,1.319e-10,0.461,0.5225,0.5092,1.315e-10,1.346e-10,1.346e-10,2.0,2.0,0.3265,0.4076,5.819e-11,5.819e-11,0.4953,0.371,5.404e-11,6.104e-11,0.4263,0.4948,5.893e-11,6.104e-11,0.1732,2.413e-11,1.561e-11,1.337e-11,0.1664,0.07174,1.546e-11,-0.04648,-0.01807,0.07146,2.405e-11,2.218e-11,-0.221,0.0,-0.2308,0.002367,4.637e-14,0.0,0.0,0.0,0.003944,7.058e-13,0.0,0.0
1.391e-06,0.002385,2.6220000000000003e-09,1470.0,2.777e-14,303.8,-0.01996,-57.63,-51.05,-6.592,-53.18,-46.56,-9.079,-50.21,-43.44,-13.14,-49.27,-42.13,-18.83,-51.29,-43.68,0.001169,0.07638,0.05721,8.627e-11,1.052e-10,1.051e-10,2.039e-07,0.0009338,0.000604,8.096e-11,9.851e-11,9.845e-11,1.0,2.0,-0.00661,0.02325,1.975e-11,0.0,0.0,-0.0002011,0.0,0.0,0.0,0.0001921,0.0,2.788e-11,0.0,0.0,0.0,0.0,0.001317,0.0,1.076e-12,-0.03959,-0.0006849,8.702e-06,2.717e-12,0.0,-0.0011,0.0,-0.03878,0.0006177,1.386e-12,0.0,0.0,0.0,8.727e-07,1.123e-13,0.0,0.0
2.961e-06,0.001943,9.582e-10,72.25,1.8740000000000001e-13,590.5,-0.01974,-17.22,-34.48,-6.577,-17.77,-29.03,-9.067,-17.21,-25.46,-13.13,-18.05,-23.11,-18.83,-19.19,-19.83,0.2107,0.2517,0.2453,1.318e-10,1.348e-10,1.348e-10,0.01489,0.04224,0.04101,1.419e-10,1.42e-10,1.42e-10,2.0,2.0,0.1803,0.2037,6.881e-11,6.883e-11,0.04094,0.0362,6.766e-11,6.27e-11,0.2304,0.04037,6.109e-11,6.261e-11,0.1372,2.632e-11,3.11e-11,2.941e-11,0.1317,0.04131,3.11e-11,0.01976,0.0164,0.04117,2.606e-11,2.471e-11,0.03164,0.04313,-0.1267,0.0006022,1.579e-13,0.0,1.159e-11,0.0,0.04087,1.206e-11,0.0,1.206e-11
2.694e-06,0.00237,2.857e-09,1066.0,7.774e-13,633.8,-0.01972,-45.32,-40.96,-6.581,-51.02,-40.02,-9.075,-52.48,-41.48,-13.14,-54.04,-43.51,-18.84,-56.04,-47.11,0.07237,0.1827,0.1534,1.236e-10,1.266e-10,1.261e-10,0.001949,0.003376,0.002754,1.201e-10,1.244e-10,1.245e-10,1.0,2.0,0.01036,0.09755,5.08e-11,5.104e-11,0.002313,0.0003128,5.054e-11,5.313e-11,0.1193,0.00177,5.085e-11,5.266e-11,0.03023,1.393e-11,1.496e-11,1.321e-11,0.02979,0.0008583,1.465e-11,-0.05557,-0.0008591,0.0008546,1.333e-11,1.167e-11,-0.001956,0.0,-0.09376,0.0005506,3.823e-13,0.0,0.0,0.0,7.17e-06,4.948e-14,0.0,0.0
3.958e-06,0.002282,1.2589999999999999e-09,940.5,3.328000000000001e-13,142.3,-0.01968,-42.19,-32.55,-6.583,-49.61,-38.92,-9.082,-52.23,-41.15,-13.15,-54.65,-45.07,-18.87,-57.92,-52.25,-0.01927,0.118,0.09279,1.011e-10,1.136e-10,1.135e-10,-0.001581,0.003008,0.002409,9.059e-11,1.056e-10,1.055e-10,1.0,2.0,-0.05079,0.04153,2.22e-11,0.0,0.0,-0.001641,0.0,3.439e-11,0.04856,0.0007211,2.294e-11,3.44e-11,0.0,0.0,0.0,0.0,0.000472,0.0,4.004e-13,-0.09441,-0.002495,1.749e-05,2.106e-12,0.0,-0.002171,0.0,-0.08538,0.0003257,2.068e-13,0.0,0.0,0.0,6.332e-06,1.473e-13,0.0,0.0
3.5619999999999995e-06,0.00133,1.927e-09,733.9,3.375000000000001e-13,1353.0,-0.01969,-20.43,-22.89,-6.582,-21.76,-12.23,-9.079,-24.34,-14.4,-13.15,-29.04,-19.9,-18.87,-36.51,-29.89,0.3031,0.2901,0.2898,1.265e-10,1.306e-10,1.306e-10,0.1159,0.09781,0.09726,1.179e-10,1.255e-10,1.255e-10,1.0,2.0,0.2571,0.3098,4.647e-11,4.652e-11,0.1017,0.02071,3.657e-11,5.756e-11,0.3104,0.1014,5.459e-11,5.752e-11,0.1944,2.181e-11,1.147e-11,8.483e-12,0.1943,0.05429,1.144e-11,0.03304,-0.004146,0.05286,2.141e-11,2.133e-11,-0.2158,0.0,-0.231,0.0007805,2.054e-13,0.0,0.0,0.0,0.001445,1.425e-13,0.0,0.0
1.683e-06,0.0007481,1.763e-09,530.2,6.373e-13,570.7,-0.01974,-2.405,-4.689,-6.579,-3.84,-0.974,-9.07,-6.116,-3.051,-13.13,-9.888,-6.599,-18.82,-14.76,-10.87,0.2056,0.4086,0.3572,1.301e-10,1.323e-10,1.32e-10,0.31,0.3347,0.3345,1.225e-10,1.275e-10,1.275e-10,2.0,2.0,0.08063,0.2464,5.659e-11,5.7e-11,0.3466,0.2187,5.664e-11,5.79e-11,0.3005,0.2972,5.499e-11,5.772e-11,0.1215,1.897e-11,2.194e-11,2.2e-11,0.1126,0.2072,2.155e-11,-0.09707,0.003405,0.1742,1.856e-11,1.556e-11,-0.1498,0.0,-0.1575,0.001673,3.482e-13,0.0,0.0,0.0,0.02145,3.045e-12,0.0,0.0
4.722e-06,0.0007216,8.136e-10,614.7,7.067000000000001e-13,266.9,-0.01967,4.198,8.678,-6.584,1.464,10.0,-9.094,-1.739,6.469,-13.17,-8.201,-2.005,-18.89,-17.89,-15.74,0.497,0.7202,0.6628,1.343e-10,1.363e-10,1.363e-10,0.9792,0.9312,0.931,1.388e-10,1.391e-10,1.391e-10,2.0,2.0,0.1532,0.4708,6.784e-11,6.785e-11,0.9279,0.768,6.717e-11,6.049e-11,0.5083,0.9279,5.734e-11,6.048e-11,0.08827,1.405e-11,2.108e-11,1.624e-11,0.08729,0.2209,2.094e-11,-0.2593,-0.1532,0.2185,1.4e-11,7.992e-12,-0.3668,0.0,-0.2969,0.0009043,1.503e-13,0.0,0.0,0.0,0.002537,1.146e-13,0.0,0.0
6.263e-06,0.001538,2.118e-09,692.5,5.357000000000001e-13,125.2,-0.01962,-23.03,-13.74,-6.589,-30.03,-19.32,-9.098,-33.59,-24.04,-13.17,-40.21,-34.62,-18.88,-50.02,-49.65,0.2088,0.4406,0.3966,9.891e-11,1.114e-10,1.114e-10,0.1971,0.315,0.2963,1.017e-10,1.136e-10,1.136e-10,1.0,2.0,0.04131,0.1607,2.823e-11,2.823e-11,0.06817,0.0003659,1.858e-11,2.837e-11,0.1641,0.06787,1.546e-11,2.837e-11,0.0,0.0,0.0,0.0,0.002082,0.0,9.325e-13,-0.2376,-0.191,0.001581,8.049e-13,0.0,-0.1558,0.0,-0.2035,0.00061,4.655e-13,0.0,0.0,0.0,0.000466,2.504e-13,0.0,0.0
7.55e-06,0.001967,2.141e-09,154.4,9.814e-13,1475.0,-0.01971,-13.14,-26.27,-6.587,-2.433,1.757,-9.11,-5.647,-1.99,-13.18,-11.9,-10.22,-18.88,-21.1,-22.93,0.02639,0.1231,0.1006,7.069e-11,7.907e-11,7.879e-11,-0.1902,0.0,0.001554,0.0,0.0,1.351e-11,2.0,2.0,-0.1006,0.01323,2.152e-12,0.0,0.0,-0.1755,0.0,0.0,0.0,0.005363,0.0,1.044e-11,0.0,0.0,0.0,0.0,0.00138,0.0,4.825e-13,-0.1324,-0.193,0.0009117,7.341e-13,0.0,-0.1411,0.0,-0.1166,0.0004641,3.985e-13,0.0,0.0,0.0,0.001541,1.121e-12,0.0,0.0
7.341999999999999e-06,0.001324,1.162e-09,1051.0,2.436e-13,1267.0,-0.0196,-40.29,-39.06,-6.593,-53.94,-41.19,-9.105,-56.06,-46.48,-13.17,-59.04,-55.0,-18.87,-64.19,-66.12,0.2722,0.3051,0.305,1.28e-10,1.322e-10,1.321e-10,0.002728,0.006862,0.006854,1.262e-10,1.308e-10,1.308e-10,1.0,2.0,0.1752,0.3083,5.228e-11,5.228e-11,0.005878,0.002238,4.68e-11,5.393e-11,0.3122,0.005863,4.853e-11,5.389e-11,0.0,0.0,0.0,0.0,0.007788,0.0,2.223e-13,-0.2613,-0.006983,9.005e-06,3.365e-12,0.0,-0.004509,0.0,-0.2151,0.0009453,1.584e-13,0.0,0.0,0.0,1.065e-05,9.138e-14,0.0,0.0
3.828e-06,0.002432,1.726e-09,284.0,7.301000000000001e-13,934.9,-0.01971,-8.791,-16.03,-6.58,-4.749,-0.1866,-9.082,-7.122,-2.218,-13.16,-11.55,-6.493,-18.89,-18.77,-14.07,0.03667,0.1023,0.08209,1.098e-10,1.142e-10,1.14e-10,0.03073,0.04175,0.04165,9.305e-11,1.087e-10,1.084e-10,2.0,2.0,-0.006448,0.04545,3.177e-11,3.211e-11,0.05486,0.01261,2.792e-11,4.194e-11,0.05468,0.05472,4.314e-11,4.185e-11,0.005532,9.838e-12,0.0,0.0,0.001857,0.0,1.541e-12,-0.0634,-0.02519,0.001954,4.89e-12,3.559e-12,-0.09211,0.0,-0.06113,0.0001176,1.37e-13,0.0,0.0,0.0,0.0001331,5.878e-14,0.0,0.0
9.797e-06,0.002108,1.688e-09,178.0,3.442000000000001e-13,857.6,-0.01967,-10.1,-20.15,-6.586,-2.482,1.821,-9.121,-6.774,-3.891,-13.17,-15.72,-17.73,-18.87,-25.91,-32.45,0.01313,0.1087,0.09025,9.857e-11,1.109e-10,1.109e-10,-8.476e-06,0.04359,0.04357,9.521e-11,1.118e-10,1.118e-10,2.0,2.0,-0.05365,0.02516,1.812e-11,0.0,0.0,-0.07467,0.0,3.93e-11,0.02555,0.031,3.421e-11,3.546e-11,0.0009345,1.027e-12,0.0,0.0,0.000285,0.0,2.534e-13,-0.06756,-0.07905,0.0003742,3.683e-13,-1.483e-11,-0.05056,0.0,-0.04562,9.456e-05,4.665e-13,5.788e-13,0.0,-8.337e-12,0.0001089,1.114e-13,0.0004359,0.0
6.831e-06,0.001054,1.6010000000000002e-09,373.0,3.335000000000001e-13,693.4,-0.01968,-3.236,-6.381,-6.582,-0.01048,6.805,-9.108,-3.269,3.272,-13.18,-11.08,-8.16,-18.88,-21.49,-23.39,0.4863,0.5252,0.525,1.344e-10,1.367e-10,1.367e-10,0.02722,0.3411,0.333,1.166e-10,1.266e-10,1.266e-10,2.0,2.0,0.2989,0.5207,3.951e-11,3.956e-11,0.3284,-0.1531,2.542e-11,6.146e-11,0.5251,0.3223,5.798e-11,6.145e-11,0.05232,1.35e-11,1.487e-12,-1.16e-11,0.0472,0.03647,1.145e-12,-0.2419,-0.4705,0.0134,1.072e-11,4.429e-12,-0.4637,0.0,-0.2625,0.001139,2.965e-14,0.0,0.0,0.0,0.001839,2.202e-13,0.0,0.0
4.489e-06,0.001707,1.8439999999999998e-09,1251.0,2.0230000000000006e-13,1006.0,-0.01967,-47.99,-44.43,-6.584,-49.86,-37.53,-9.085,-51.67,-39.03,-13.16,-54.49,-44.7,-18.88,-58.77,-53.88,0.2539,0.2805,0.2804,1.401e-10,1.406e-10,1.405e-10,-0.000247,0.001427,0.001093,1.035e-10,1.147e-10,1.146e-10,1.0,2.0,0.2467,0.283,2.691e-11,2.715e-11,0.0004739,-0.000336,9.504e-12,6.649e-11,0.2833,0.0003797,6.424e-11,6.647e-11,0.178,2.915e-11,0.0,0.0,0.1766,0.0,2.618e-13,0.0382,-0.001305,7.624e-06,2.914e-11,2.753e-11,-0.001046,0.0,-0.1766,0.0004429,8.147e-13,0.0,0.0,0.0,1.373e-06,1.334e-13,0.0,0.0
8.102e-06,0.00197,9.063e-11,87.01,2.1440000000000005e-13,1083.0,-0.01971,-18.1,-36.2,-6.575,-11.76,-16.98,-9.093,-11.54,-14.04,-13.17,-18.83,-24.59,-18.87,-30.07,-41.43,0.127,0.1709,0.1708,1.204e-10,1.259e-10,1.259e-10,-0.001867,0.02059,0.01428,1.28e-10,1.321e-10,1.32e-10,2.0,2.0,-0.005664,0.1098,4.018e-11,4.019e-11,0.01782,-0.03638,2.345e-11,5.504e-11,0.1138,0.01751,5.081e-11,5.504e-11,0.0,0.0,0.0,0.0,0.0003616,0.0,4.458e-12,-0.1042,-0.04459,0.003811,3.123e-12,0.0,-0.04026,0.0,-0.07509,0.00024,3.487e-13,0.0,0.0,0.0,7.631e-05,3.152e-14,0.0,0.0
7.190999999999999e-06,0.001909,4.555e-10,738.7,6.982000000000001e-13,81.08,-0.0196,-34.02,-22.78,-6.593,-42.15,-31.01,-9.105,-46.55,-38.01,-13.17,-53.4,-49.76,-18.88,-61.76,-63.88,-0.0299,0.1907,0.1666,8.751e-11,1.033e-10,1.032e-10,-0.01295,0.02244,0.02178,8.185e-11,9.902e-11,9.891e-11,1.0,2.0,-0.1514,0.01233,1.592e-12,0.0,0.0,-0.03108,0.0,0.0,0.0,4.795e-05,0.0,9.698e-12,0.0,0.0,0.0,0.0,0.0003184,0.0,4.743e-13,-0.1918,-0.02529,0.0001043,1.65e-13,0.0,-0.01806,0.0,-0.1349,0.0005124,1.717e-13,0.0,0.0,0.0,1.622e-05,1.269e-13,0.0,0.0
8.945e-06,0.002246,3.786e-10,44.08,7.194e-13,509.3,-0.01969,-18.16,-36.33,-6.584,-12.22,-17.95,-9.103,-15.39,-21.84,-13.17,-22.36,-31.77,-18.87,-30.76,-42.85,-0.009628,0.07531,0.06659,1.109e-10,1.164e-10,1.157e-10,0.006208,0.01718,0.01717,8.408e-11,1.018e-10,1.018e-10,2.0,2.0,-0.06285,0.01627,1.493e-11,1.501e-11,0.006066,-0.01081,5.437e-13,2.891e-11,0.01632,0.005249,2.735e-11,2.889e-11,0.0,0.0,0.0,0.0,0.0001044,0.0,4.179e-13,-0.06099,-0.02069,0.0002573,1.272e-13,0.0,-0.01453,0.0,-0.03843,0.0001658,2.355e-13,0.0,0.0,0.0,3.244e-05,8.53e-14,0.0,0.0
6.972e-06,0.001104,2.976e-09,861.5,5.251000000000002e-13,589.4,-0.01961,-22.45,-18.0,-6.591,-27.79,-15.63,-9.102,-31.63,-22.18,-13.17,-38.79,-34.15,-18.88,-49.02,-49.87,0.5963,0.5679,0.5677,1.279e-10,1.312e-10,1.312e-10,0.07677,0.1559,0.1558,1.122e-10,1.211e-10,1.211e-10,1.0,2.0,0.2872,0.4946,4.268e-11,4.27e-11,0.08691,-0.03834,3.405e-11,6.051e-11,0.5017,0.08688,5.737e-11,6.042e-11,0.0,0.0,0.0,0.0,0.002997,0.0,3.074e-13,-0.326,-0.2117,0.0004713,9.05e-13,0.0,-0.1512,0.0,-0.272,0.0007248,1.54e-13,0.0,0.0,0.0,0.0002055,2.029e-13,0.0,0.0
6.633e-06,0.001111,1.424e-09,40.42,5.354e-13,345.0,-0.0197,-17.66,-35.35,-6.578,-15.03,-23.56,-9.083,-13.59,-18.24,-13.17,-14.04,-15.08,-18.89,-19.52,-20.03,0.6854,0.7357,0.7356,1.368e-10,1.383e-10,1.383e-10,0.05478,0.09442,0.09425,1.292e-10,1.339e-10,1.339e-10,2.0,2.0,0.2965,0.5938,5.627e-11,5.633e-11,0.09484,-0.05742,5.01e-11,6.416e-11,0.5981,0.09484,6.338e-11,6.416e-11,0.0,0.0,2.104e-11,1.848e-11,0.08162,0.09531,2.101e-11,-0.4148,0.04622,0.08508,6.889e-12,0.0,-0.1339,0.0,-0.2748,0.008455,6.192e-13,0.0,0.0,0.0,8.238e-05,5.521e-14,0.0,0.0
8.798e-06,0.001188,2.808e-09,972.2,1.4500000000000001e-13,827.7,-0.01957,-33.83,-30.39,-6.599,-45.96,-35.59,-9.109,-51.95,-44.39,-13.17,-58.39,-56.82,-18.87,-65.11,-69.54,0.2958,0.3964,0.3862,1.305e-10,1.341e-10,1.341e-10,0.01681,0.02009,0.01991,1.263e-10,1.31e-10,1.31e-10,1.0,2.0,0.2867,0.3836,6.005e-11,6.005e-11,0.01139,0.004701,5.625e-11,5.92e-11,0.385,0.01136,5.436e-11,5.903e-11,0.04068,1.305e-11,0.0,0.0,0.04057,0.0,3.747e-12,-0.2424,-0.01295,0.0003678,1.267e-11,8.31e-12,-0.008403,0.0,-0.204,0.0007172,1.682e-13,0.0,0.0,0.0,1.618e-05,2.048e-13,0.0,0.0
